編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLRKKHGGFAD77CC,22,91.49,住家用,鋼筋混凝土造,87年11月21日,二十層,,
RPTNMLRKKHGGFAD77CC,22,9.28,共有部分,鋼筋混凝土造,87年11月21日,二十層,,
RPTNMLRKKHGGFAD77CC,22,15.99,共有部分,鋼筋混凝土造,87年11月21日,二十層,,
RPWNMLRKKHGGFID88CC,7,156.60,工業用,鋼骨構造有牆。,102年10月7日,一層,,
RPUNMLRKKHGGFHD58CC,8,190.26,住商用,鋼筋混凝土造,102年7月8日,四層,,
RPSNMLRKKHGGFCD87CC,50,85.01,住家用,加強磚造,60年6月2日,二層,,
RPRNMLRKKHGGFKD58CC,4,71.15,本共有部分之項目有停車空間兼防空避難室，停車空間，門廊，門廳，守衛室門廊，管委使用空間，守衛室，大樓樓梯間，電梯機械室，戶外梯，水箱等１１項,鋼筋混凝土構造,105年8月29日,十五層,,
RPRNMLRKKHGGFKD58CC,4,96.24,住家用,鋼筋混凝土構造,105年8月29日,十五層,,
RPWNMLSKKHGGFBD28CC,39,91.74,集合住宅,鋼筋混凝土造,70年9月7日,四層,,
RPWNMLSKKHGGFBD28CC,39,3.12,避難室,鋼筋混凝土造,70年9月7日,四層,,
RPWNMLSKKHGGFBD28CC,39,7.80,共有部分,鋼筋混凝土造,70年9月7日,四層,,
RPTNMLSKKHGGFKD88CC,15,195.72,住家用,鋼筋混凝土造,95年3月6日,四層,,
RPXNMLSKKHGGFBD38CC,,173.26,店舖，住宅,鋼筋混凝土造,109年7月22日,三層,,
RPVNMLSKKHGGFKD09CC,33,106.11,住家用,加強磚造,77年7月19日,二層,,
RPXNMLSKKHGGFKD66CC,26,203.20,住商用,鋼筋混凝土造,83年9月24日,五層,,
RPTOMLSKKHGGFCD18CC,5,26.45,集合住宅,鋼筋混凝土造,104年10月6日,五層,,
RPVOMLSKKHGGFCD38CC,23,182.02,住家用,鋼筋混凝土造,87年3月31日,十層,,
RPVOMLSKKHGGFCD38CC,23,78.24,共有部分,鋼筋混凝土造,87年3月31日,十層,,
RPSOMLSKKHGGFCD08CC,26,60.30,住家用,鋼筋混凝土造,83年10月24日,十層,,
RPVOMLSKKHGGFCD38CC,23,20.81,共有部分,鋼筋混凝土造,87年3月31日,十層,,
RPSOMLSKKHGGFCD08CC,26,16.65,共有部分,鋼筋混凝土造,83年10月24日,十層,,
RPSOMLSKKHGGFCD08CC,26,11.10,共有部分,鋼筋混凝土造,83年10月24日,十層,,
RPWOMLSKKHGGFCD48CC,38,88.51,住家用,鋼筋混凝土造,71年12月10日,二層,,
RPUNMLSKKHGGFAD97CC,20,57.32,集合住宅,鋼筋混凝土造,89年11月20日,十四層,,
RPOPMLSKKHGGFCD77CC,25,17.45,住家用,鋼筋混凝土造,85年2月2日,三層,,
RPUNMLSKKHGGFAD97CC,20,15.96,共有部分,鋼筋混凝土造,89年11月20日,十四層,,
RPOPMLSKKHGGFCD77CC,25,4.49,共有部分,鋼筋混凝土造,85年2月2日,三層,,
RPXOMLSKKHGGFCD58CC,25,17.09,住家用,鋼筋混凝土造,85年2月2日,三層,,
RPXOMLSKKHGGFCD58CC,25,4.58,共有部分,鋼筋混凝土造,85年2月2日,三層,,
RPTPMLSKKHGGFAD08CC,34,117.60,住商用,鋼筋混凝土造,76年6月16日,五層,,
RPTPMLSKKHGGFAD08CC,34,35.69,共有部分,鋼筋混凝土造,76年6月16日,五層,,
RPWOMLSKKHGGFAD28CC,22,107.68,店舖、集合住宅,鋼筋混凝土造,88年2月23日,十四層,,
RPWOMLSKKHGGFAD28CC,22,44.94,共有部分,鋼筋混凝土造,88年2月23日,十四層,,
RPVNMLSKKHGGFAD08CC,50,89.83,住家用,加強磚造,60年3月1日,二層,,
RPWPMLSKKHGGFAD38CC,27,71.54,商業用,鋼筋混凝土造,82年9月3日,六層,,
RPWPMLSKKHGGFAD38CC,27,23.48,共有部分,鋼筋混凝土造,82年9月3日,六層,,
RPVPMLSKKHGGFAD28CC,42,85.50,住家用,鋼筋混凝土造,68年4月27日,二層,,
RPUPMLSKKHGGFAD18CC,27,97.04,住商用,鋼筋混凝土造,83年3月30日,九層,,
RPUPMLSKKHGGFAD18CC,27,49.88,共有部分,鋼筋混凝土造,83年3月30日,九層,,
RPRNMLTKKHGGFAD77CC,1,47.91,集合住宅,鋼筋混凝土構造,108年12月17日,二十三層,,
RPRNMLTKKHGGFAD77CC,1,23.57,本共有部分之項目有門廊、門廳、車道、公共服務空間、防災中心、樓梯間、機械室、昇降機間兼排煙室、水箱、防空避難室兼停車空間、停車空間。,鋼筋混凝土構造,108年12月17日,二十三層,,
RPOOMLTKKHGGFAD57CC,4,57.52,集合住宅,鋼筋混凝土構造,105年11月9日,二十七層,,
RPOOMLTKKHGGFAD57CC,4,27.78,本共有部分之項目有：樓梯間、機房、水箱、特別安全梯、梯廳、排煙管道、排煙室、行動不便電梯、緊急升降機、管道間、進風管道、防空避難室、停車空間、管委會使用空間,鋼筋混凝土構造,105年11月9日,二十七層,,
RPRNMLTKKHGGFCD97CC,13,37.63,住家用,鋼筋混凝土造,96年11月6日,七層,,
RPRNMLTKKHGGFCD97CC,13,7.24,防空避難室兼停車空間、管理委員會使用空間,鋼筋混凝土造,96年11月6日,七層,,
RPRNMLTKKHGGFCD97CC,13,8.83,共有部分,鋼筋混凝土造,96年11月6日,七層,,
RPSNMLTKKHGGFCD08CC,25,17.97,住家用,鋼筋混凝土造,85年2月2日,三層,,
RPSNMLTKKHGGFCD08CC,25,4.58,共有部分,鋼筋混凝土造,85年2月2日,三層,,
RPUNMLTKKHGGFKD09CC,13,316.08,住商用,鋼筋混凝土造,97年7月14日,四層,,
RPSNMLTKKHGGFID68CC,21,210.42,住家用,鋼筋混凝土造,88年10月11日,五層,,
RPRNMLTKKHGGFBD87CC,26,171.47,住家用,鋼筋混凝土造,84年5月16日,四層,,
RPVNMLKLKHGGFHD08CC,23,185.28,住商用,鋼筋混凝土造,86年9月11日,四層,,
RPVOMLKLKHGGFKD48CC,38,93.50,住商用,加強磚造,72年2月10日,二層,,
RPOPMLKLKHGGFKD87CC,37,104.11,住家用,加強磚造,72年8月10日,二層,,
RPQOMLKLKHGGFHD77DC,6,65.79,住家用,鋼筋混凝土造,103年12月22日,四層,,
RPQPMLKLKHGGFKD08CC,27,71.23,住家用,鋼筋混凝土造,82年8月24日,十六層,,
RPQPMLKLKHGGFKD08CC,27,13.55,共有部分,鋼筋混凝土造,82年8月24日,十六層,,
RPQPMLKLKHGGFKD08CC,27,30.98,共有部分,鋼筋混凝土造,82年8月24日,見其他登記事項,,
RPPOMLMLKHGGFHD87DC,1,272.45,零售場所、商務住宅,鋼筋混凝土造,109年1月2日,四層,,
RPUTMLMLKHGGFKD09CC,27,89.13,住家用,鋼筋混凝土造,83年2月26日,六層,,
RPUTMLMLKHGGFKD09CC,27,21.66,共有部分,鋼筋混凝土造,83年2月26日,六層,,
RPUOMLMLKHGGFAD57CC,4,118.48,集合住宅,鋼筋混凝土構造,106年1月24日,二十三層,,
RPUOMLMLKHGGFAD57CC,4,.83,店舖,鋼筋混凝土構造,106年1月24日,二十六層,,
RPUOMLMLKHGGFAD57CC,4,.55,店舖,鋼筋混凝土構造,106年1月24日,二十六層,,
RPUOMLMLKHGGFAD57CC,4,87.86,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,,
RPTUMLMLKHGGFKD09CC,26,64.16,住家用,鋼筋混凝土造,84年3月31日,十五層,,
RPTUMLMLKHGGFKD09CC,26,24.81,共有部分,鋼筋混凝土造,84年3月31日,十五層,,
RPTUMLMLKHGGFKD09CC,26,2.21,共有部分,鋼筋混凝土造,84年3月31日,十五層,,
RPTUMLMLKHGGFKD09CC,26,6.97,本共有部分之項目有走廊，電錶室等２項,鋼筋混凝土造,84年3月31日,十五層,,
RPOOMLMLKHGGFHD67CC,44,42.84,住家用,磚造,66年1月9日,一層,,
RPPNMLMLKHGGFHD67CC,37,164.72,住商用,鋼筋混凝土造,73年1月24日,三層,,
RPPNMLNLKHGGFGD67CC,,63.90,集合住宅,鋼筋混凝土造,109年9月14日,五層,,
RPPNMLNLKHGGFGD67CC,,20.18,本共有部分之項目有：安全梯梯間、管理委員會管理空間、一般昇降機、停車空間、梯廳、樓梯間等６項,鋼筋混凝土造,109年9月14日,五層,,
RPSOMLNLKHGGFGD08CC,26,33.91,住家用,鋼筋混凝土造,84年5月1日,六層,,
RPSOMLNLKHGGFGD08CC,26,8.46,共有部分,鋼筋混凝土造,84年5月1日,六層,,
RPQQMLNLKHGGFAD57DC,12,62.47,集合住宅,鋼筋混凝土造,98年1月9日,十四層,,
RPQQMLNLKHGGFAD57DC,12,58.43,共有部分,鋼筋混凝土造,98年1月9日,十四層,,
RPWNMLNLKHGGFID58CC,13,8.04,辦公室,鋼筋混凝土造,96年9月20日,四層,,
RPWNMLNLKHGGFID58CC,13,1.01,共有部分,鋼筋混凝土造,96年9月20日,四層,,
RPWNMLNLKHGGFID58CC,13,5.11,共有部分,鋼筋混凝土造,96年9月20日,四層,,
RPOPMLNLKHGGFHD87CC,2,47.88,廠房,鋼骨構造,107年12月14日,一層,,
