鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
馬公市,土地,鎖港南段363-1地號,330.0,,一般農業區,農牧用地,1100601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3693000,11191,,0.0,0,,RPSNMLOJOHGGFAX96DA,0.0,0.0,0.0,無,
湖西鄉,土地,鼎灣新段788地號,1058.28,,一般農業區,農牧用地,1100602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36740000,34717,,0.0,0,權利人為5人含未來5戶興建房屋價款土地交易案件之價格含未來興建房屋成本；,RPTNMLOJOHGGFAX07DA,0.0,0.0,0.0,無,001
湖西鄉,土地,許家段1206地號,357.48,,一般農業區,農牧用地,1100503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7780000,21763,,0.0,0,本案為變更起造人含未來興建房屋之費用。,RPRNMLOJNHGGFAX76DA,0.0,0.0,0.0,無,002
馬公市,房地(土地+建物),光明路１之２９號,28.0,商,,,1100503,土地2建物1車位0,全,四層,透天厝,其他,鋼筋混凝土加強磚造,0611205,88.12,3,1,3,有,無,2300000,26101,,0.0,0,,RPPNMLRJNHGGFAX96EA,88.12,0.0,0.0,無,003
馬公市,房地(土地+建物),五福路４５號,188.7,,鄉村區,乙種建築用地,1100503,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690910,77.25,3,1,2,有,無,7600000,98382,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMKNHGGFAX66DA,77.25,0.0,0.0,無,
馬公市,土地,五福段961地號,26.66,,鄉村區,乙種建築用地,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,45011,,0.0,0,賣方賣清價土地增值稅由買方負擔。,RPUNMLOJNHGGFAX07DA,0.0,0.0,0.0,無,
馬公市,土地,烏崁新段89地號,409.04,,一般農業區,農牧用地,1100506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2474000,6048,,0.0,0,,RPPNMLQJNHGGFAX76DA,0.0,0.0,0.0,無,
湖西鄉,土地,南寮北段1727-1地號,407.02,,一般農業區,甲種建築用地,1100506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,7862,,0.0,0,,RPRNMLRJNHGGFAX07DA,0.0,0.0,0.0,無,
馬公市,土地,東衛段1231地號,276.89,,鄉村區,乙種建築用地,1100501,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3950000,14266,,0.0,0,,RPRNMLOKNHGGFAX86DA,0.0,0.0,0.0,無,
馬公市,土地,案山段424地號,228.94,住,,,1100503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,21840,,0.0,0,未登記建物；,RPQNMLOKNHGGFAX86EA,0.0,0.0,0.0,無,
馬公市,土地,中衛段1504-2地號,505.58,,一般農業區,農牧用地,1100503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6360000,12580,,0.0,0,,RPTNMLNJNHGGFAX86DA,0.0,0.0,0.0,無,004
馬公市,土地,海堤段284地號,49.39,都市：其他:道路用地,,,1100505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,30371,,0.0,0,,RPTNMLSKNHGGFAX47DA,0.0,0.0,0.0,無,
馬公市,土地,光榮新段98地號,241.77,住,,,1100518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19100000,79001,,0.0,0,區段徵收土地標售光榮新段98地號政府機關標讓售；,RPRNMLRKNHGGFAX17DA,0.0,0.0,0.0,無,
湖西鄉,土地,紅羅段862地號,437.67,,一般農業區,農牧用地,1100517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,2742,,0.0,0,,RPVNMLLLNHGGFAX07DA,0.0,0.0,0.0,無,
湖西鄉,土地,湖西南段1513地號,552.05,,一般農業區,農牧用地,1100513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,4891,,0.0,0,,RPSNMLNKNHGGFAX86DA,0.0,0.0,0.0,無,005
馬公市,土地,案山段236地號,23.69,住,,,1100514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,690090,29130,,0.0,0,政府機關標讓售；,RPVNMLPLNHGGFAX57EA,0.0,0.0,0.0,無,
馬公市,土地,埕西段726地號,1.03,住,,,1100520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,194175,,0.0,0,,RPOOMLPLNHGGFAX86DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),西文澳９２之１６號,49.39,住,,,1100505,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690913,53.3,3,1,2,有,無,1316690,24703,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLPLNHGGFAX57DA,53.3,0.0,0.0,無,
馬公市,土地,五福段127地號,1002.92,,一般農業區,農牧用地,1100517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,63050000,62866,,0.0,0,本案權利人數:4人。此為農變建變更起造人含未來興建房屋4棟費用。,RPTNMLKLNHGGFAX76DA,0.0,0.0,0.0,無,006
馬公市,房地(土地+建物),文光路１００巷１１號,57.0,住,,,1100514,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0650918,72.0,3,2,2,有,無,3600000,50000,,0.0,0,,RPUNMLPLNHGGFAX37DA,72.0,0.0,0.0,無,
馬公市,土地,興崁段1073-9地號,345.42,,一般農業區,甲種建築用地,1100512,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9300000,26924,,0.0,0,本買賣含未來興建房屋之費用土地交易案件之價格含未來興建房屋成本；,RPPNMLMKNHGGFAX09DA,0.0,0.0,0.0,無,
馬公市,土地,山水西段494地號,468.0,,一般農業區,農牧用地,1100526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,14103,,0.0,0,,RPXNMLQLNHGGFAX77DA,0.0,0.0,0.0,無,007
湖西鄉,土地,沙港南段924地號,3.0,,一般農業區,農牧用地,1100520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11580,3860,,0.0,0,係為建案因變更設計，土地持分之調整。親友、員工、共有人或其他特殊關係間之交易；,RPTOMLRLNHGGFAX57DA,0.0,0.0,0.0,無,008
湖西鄉,土地,沙港南段924地號,2.5,,一般農業區,農牧用地,1100520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9645,3858,,0.0,0,係為建案因變更設計，土地持分之調整。親友、員工、共有人或其他特殊關係間之交易；,RPQOMLRLNHGGFAX27DA,0.0,0.0,0.0,無,008
湖西鄉,土地,沙港南段924地號,1.75,,一般農業區,農牧用地,1100520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6708,3833,,0.0,0,係為建案因變更設計，土地持分之調整。親友、員工、共有人或其他特殊關係間之交易；,RPROMLRLNHGGFAX37DA,0.0,0.0,0.0,無,008
湖西鄉,土地,沙港南段924地號,2.75,,一般農業區,農牧用地,1100520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10588,3850,,0.0,0,係為建案因變更設計，土地持分之調整。親友、員工、共有人或其他特殊關係間之交易；,RPSOMLRLNHGGFAX47DA,0.0,0.0,0.0,無,008
