鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南澳鄉,建物,中正路４之２號,0.0,,,,1100603,土地0建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0740504,99.57,3,2,1,有,無,900000,9039,,0.0,0,,RPTOMLLJOHGGFAG77DA,96.21,3.36,0.0,無,
五結鄉,房地(土地+建物),利澤東路２１之３號五樓,30.32,,鄉村區,乙種建築用地,1100601,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840330,79.05000000000001,2,2,2,有,無,2900000,36686,,0.0,0,,RPQNMLSJOHGGFAG08DA,65.01,0.0,4.47,有,
蘇澳鎮,土地,猴猴段932地號,18.47,,特定農業區,甲種建築用地,1100503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,18950,,0.0,0,,RPUNMLKKNHGGFAG67DA,0.0,0.0,0.0,無,
三星鄉,土地,大洲三段510-1地號,37.5,,鄉村區,乙種建築用地,1100501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,573000,15280,,0.0,0,,RPQOMLLKNHGGFAG47DA,0.0,0.0,0.0,無,
礁溪鄉,土地,玉光一段785地號,3366.22,,特定農業區,農牧用地,1100505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13700000,4070,,0.0,0,,RPROMLOKNHGGFBG08EA,0.0,0.0,0.0,無,0001
羅東鎮,土地,北成一段331地號,1883.85,,特定農業區,農牧用地,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17095890,9075,,0.0,0,,RPRNMLNKNHGGFAG77EA,0.0,0.0,0.0,無,
蘇澳鎮,土地,思村段794地號,119.16,都市：其他:道路用地,,,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,11749,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPQNMLOKNHGGFAG67DA,0.0,0.0,0.0,無,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮永愛路２０６號,34.05,住,,,1100504,土地1建物1車位0,一層，騎樓,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土（ＲＣ）,1080819,78.2,2,2,2,有,無,5200000,66496,,0.0,0,合建案建商與地主間之交易；其他增建；,RPRNMLOKNHGGFAG77DA,64.7,0.0,0.0,有,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮永愛路２０８號,34.05,住,,,1100504,土地1建物1車位0,一層，騎樓,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080819,83.82,2,1,2,有,無,3500000,41756,,0.0,0,合建案建商與地主間之交易；其他增建；,RPSNMLOKNHGGFAG87DA,70.32,0.0,0.0,有,
