鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
三峽區,建物,新北市三峽區大學路３９之７號３樓,0.0,住,,,1100127,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941017,72.59,2,1,1,有,有,有,15000,207,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17041，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為15000。管理費另收1088元。,RPXNMLRKKHGGFIF56CC
樹林區,建物,新北市樹林區中華路１２６號１２樓,0.0,住,,,1100128,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840513,132.25,3,2,2,有,有,有,18500,140,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為22486，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為18500。管理費另收1194元。,RPOOMLRKKHGGFIF38CC
林口區,房地(土地+建物)+車位,新北市林口區八德路７８號８樓,34.6,住,,,1100217,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960504,206.26,4,2,2,有,有,有,27500,133,坡道平面,0.0,0,含管理費,RPPPMLRKKHGGFBF87CC
五股區,建物,新北市五股區成泰路１段２之１９號１２樓,0.0,住,,,1100127,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931118,83.12,2,2,1,有,有,有,15500,186,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18956，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為15500。管理費另收1733元。,RPXPMLRKKHGGFBF68CC
泰山區,建物,新北市泰山區泰林路二段１４２巷７弄３號五樓,0.0,住,,,1100120,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750514,79.48,1,1,1,有,無,有,10000,126,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管地2期計畫,RPSQMLRKKHGGFBF28CC
中和區,建物,新北市中和區景德街２１號１１樓,0.0,住,,,1100210,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060120,93.61999999999999,2,2,1,有,有,有,28000,299,,0.0,0,,RPQQMLRKKHGGFHF68CC
中和區,建物,新北市中和區忠孝街１０１巷１１弄２４號４樓,0.0,住,,,1100126,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720923,118.63,3,2,2,有,有,有,20200,170,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為28110，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。管理費另收1500元。,RPORMLRKKHGGFHF58CC
永和區,建物,新北市永和區福和路３２３號１１樓之１,0.0,商,,,1100126,土地0建物1車位0,十一層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840715,30.98,1,1,1,有,有,有,13400,433,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為15045，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為13400。管理費另收600元。,RPSRMLRKKHGGFHF98CC
汐止區,房地(土地+建物)+車位,新北市汐止區明峰街１１１號１０樓,21.43,住,,,1100215,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,174.07,5,2,1,有,無,有,24000,138,坡道平面,0.0,0,,RPPPMLRKKHGGFDF08CC
蘆洲區,建物,新北市蘆洲區水湳街１７８號４樓,0.0,住,,,1100123,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730711,77.74,2,1,1,有,無,有,15000,193,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17170，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為15000。,RPOQMLRKKHGGFGF38CC
三重區,建物,新北市三重區仁賢街３６-９號５樓,0.0,住,,,1091224,土地0建物0車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700410,26.75,1,0,1,有,無,有,7300,273,,0.0,0,此為分租套房，第5層共分成4間，一間平均面積約為26.75平方公尺。,RPQQMLRKKHGGFGF58CC
蘆洲區,建物,新北市蘆洲區復興路３４０巷４號七樓,0.0,住,,,1100202,土地0建物0車位0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840826,32.71,1,0,1,有,無,有,8500,260,,0.0,0,此為分租套房，房號705，第7層共分5間此間面積約32.71平方公尺,RPSQMLRKKHGGFGF78CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段１８５號２３樓,7.76,商,,,1100103,土地1建物1車位1,二十三層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,92.23,2,2,1,有,有,有,16500,179,坡道平面,30.48,0,,RPWSMLRKKHGGFEF76EC
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段１８５號２８樓,7.76,商,,,1091229,土地1建物1車位1,二十八層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,92.23,2,2,1,有,有,有,16500,179,坡道平面,30.48,0,,RPXSMLRKKHGGFEF86EC
土城區,車位,新北市土城區金城路二段１２８號等,0.0,住,,,1100124,土地0建物0車位1,,,其他,,,,36.99,0,0,0,有,有,無,2600,,坡道平面,36.99,2600,租金含管理費。,RPVRMLRKKHGGFAF58CC
土城區,建物,新北市土城區中央路４段１２５巷５號４樓,0.0,住,,,1100122,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710830,74.31,2,1,1,有,無,無,9500,128,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為19788，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為9500。,RPXRMLRKKHGGFAF78CC
淡水區,房地(土地+建物),新北市淡水區英專路６５巷３號三樓之１０,5.58,住,,,1100209,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961026,46.54,1,0,1,有,有,有,11500,247,,0.0,0,,RPWQMLRKKHGGFEF98CC
淡水區,建物,新北市淡水區沙崙路一段８５號七樓,0.0,住,,,1100205,土地0建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,170.85000000000002,3,2,2,有,有,有,18500,121,坡道平面,30.1,1500,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20556，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為18500。,RPUNMLSKKHGGFEF58CC
淡水區,建物,新北市淡水區新民街３２２巷１弄１８號四樓,0.0,住,,,1100208,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641129,50.02,1,1,1,有,無,有,10000,200,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為11111，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為10000。,RPVNMLSKKHGGFEF68CC
八里區,建物,新北市八里區中華路二段３７２號九樓,0.0,住,,,1100207,土地0建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,134.38,3,1,2,有,有,有,19000,141,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為21111，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為19000。,RPXNMLSKKHGGFEF88CC
淡水區,建物,新北市淡水區濱海路二段２０２巷１７號七樓,0.0,住,,,1100206,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031021,204.61,5,2,3,有,有,有,25000,122,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為27778，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為25000。,RPOOMLSKKHGGFEF08CC
淡水區,建物,新北市淡水區沙崙路１９號十八樓,0.0,商,,,1100204,土地0建物1車位0,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850217,75.86,2,1,1,有,有,有,11770,155,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為13078，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為11770。,RPTOMLSKKHGGFEF58CC
淡水區,建物,新北市淡水區新市一路三段１０１巷１６弄５２號七樓,0.0,住,,,1100209,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001104,191.63,4,2,2,有,有,有,21000,110,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23333，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為21000。,RPSPMLSKKHGGFEF58CC
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段６３號十樓,24.52,住,,,1100207,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,123.61,3,2,2,有,有,有,22000,178,坡道平面,30.1,0,,RPUPMLSKKHGGFEF78CC
