編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUOMLNLKHGGFDJ58CC,6,20.27,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPUNMLKLKHGGFDJ18CC,5,20.27,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPTOMLKLKHGGFBJ97CC,26,67.66,住家用,鋼筋混凝土造,84年4月20日,十九層,,
RPTOMLKLKHGGFBJ97CC,26,14.35,共用部分,鋼筋混凝土造,84年4月20日,十九層,,
RPTOMLKLKHGGFBJ97CC,26,1.43,共用部分,鋼筋混凝土造,84年4月20日,十九層,,
RPTOMLKLKHGGFBJ97CC,26,5.66,共用部分,鋼筋混凝土造,84年4月20日,十九層,,
RPUNMLOLKHGGFBJ38CC,15,208.16,住家用,鋼筋混凝土造,94年12月1日,十五層,,
RPUNMLOLKHGGFBJ38CC,15,101.69,共用部分,鋼筋混凝土造,94年12月1日,十五層,,
RPUNMLOLKHGGFBJ38CC,15,36.74,共用部分,鋼筋混凝土造,94年12月1日,十五層,,
RPWNMLQLKHGGFDJ98CC,1,88.90,集合住宅,鋼筋混凝土造,109年1月22日,十二層,,
RPWNMLQLKHGGFDJ98CC,1,43.32,共用部分,鋼筋混凝土造,109年1月22日,十二層,,
RPXNMLQLKHGGFDJ09CC,17,20.70,住家用,鋼筋混凝土造,93年7月5日,八層,,
RPXNMLQLKHGGFDJ09CC,17,3.55,停車空間,鋼筋混凝土造,93年7月5日,八層,,
RPXNMLQLKHGGFDJ09CC,17,3.30,梯間、走道,鋼筋混凝土造,93年7月5日,八層,,
RPXNMLQLKHGGFDJ09CC,17,1.74,走道,鋼筋混凝土造,93年7月5日,八層,,
RPPNMLRLKHGGFDJ38CC,6,20.27,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPXNMLOJLHGGFDJ78CC,23,27.47,住商用,鋼筋混凝土造,87年1月2日,三層,,
RPOOMLOJLHGGFDJ97CC,6,20.27,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPSNMLPJLHGGFDJ48DC,26,155.33,住家用,鋼筋混凝土造,83年12月16日,五層,,
RPRNMLSJLHGGFDJ58CC,3,55.54,集合住宅,鋼筋混凝土造,106年10月20日,七層,,
RPRNMLSJLHGGFDJ58CC,3,8.33,本共有部分之項目有安全梯間、梯廳、昇降機間等３項,鋼筋混凝土造,106年10月20日,七層,,
RPRNMLSJLHGGFDJ58CC,3,19.87,本共有部分之項目有停車空間、安全梯間、梯廳、昇降機間、台電配電室、發電機室、電信室、水箱、消防機房、污水機房等１０項,鋼筋混凝土造,106年10月20日,七層,,
RPUNMLMKLHGGFBJ28DC,13,58.14,商業用,鋼筋混凝土造,97年6月19日,八層,,
RPUNMLMKLHGGFBJ28DC,13,72.68,共用部分,鋼筋混凝土造,97年6月19日,八層,,
RPROMLMKLHGGFCJ08CC,1,121.35,集合住宅,鋼筋混凝土造,109年2月12日,五層,,
RPROMLMKLHGGFCJ08CC,1,57.44,本共有部分之項目有停車空間、樓梯間等二項,鋼筋混凝土造,109年2月12日,五層,,
RPQNMLMKLHGGFDJ97CC,1,60.44,集合住宅,鋼筋混凝土造,108年9月17日,五層,,
RPQNMLMKLHGGFDJ97CC,1,26.50,共用部分,鋼筋混凝土造,108年9月17日,五層,,
RPVNMLOLKHGGFBJ48CC,9,95.76,住家用,鋼筋混凝土造,101年3月28日,二十四層,,
RPTNMLSJLHGGFBJ58CC,9,64.19,住家用,鋼筋混凝土造,101年5月1日,五層,,
RPVNMLOLKHGGFBJ48CC,9,17.43,本共有部分之項目有防空避難室，停車空間，開放空間，垃圾集中場，社區公共服務空間等五項。,鋼筋混凝土造,101年3月28日,二十四層,,
RPTNMLSJLHGGFBJ58CC,9,8.12,本共有部分之項目有樓梯間、水箱等二項。,鋼筋混凝土造,101年5月1日,五層,,
RPVNMLOLKHGGFBJ48CC,9,23.95,本共有部分之項目有梯間、中繼機房、機械室、水箱等四項。,鋼筋混凝土造,101年3月28日,二十四層,,
RPTNMLSJLHGGFBJ58CC,9,22.73,本共有部分之項目有停車空間等一項。,鋼筋混凝土造,101年5月1日,五層,,
RPWNMLOLKHGGFBJ58CC,5,68.01,住家用,鋼筋混凝土造,105年1月26日,二十四層,,
RPWNMLOLKHGGFBJ58CC,5,64.73,本共有部分之項目有防空避難室兼停車空間、停車空間、機車停車空間、電信室、中繼水箱、機房、水箱、樓梯間、梯間、消防機房、開放空間、垃圾室、走廊、管理員室、防災中心等十五項。,鋼筋混凝土造,105年1月26日,二十四層,,
RPTNMLMKLHGGFBJ08CC,16,20.45,共用部分,鋼筋混凝土造,93年10月18日,十四層,,
RPTNMLMKLHGGFBJ08CC,16,11.75,共用部分,鋼筋混凝土造,93年10月18日,十四層,,
RPTNMLMKLHGGFBJ08CC,16,88.44,住家用,鋼筋混凝土造,93年10月18日,十四層,,
RPXNMLPLKHGGFBJ78CC,15,91.47,住家用,鋼筋混凝土造,95年5月19日,十五層,,
RPXNMLPLKHGGFBJ78CC,15,10.46,共用部分,鋼筋混凝土造,95年5月19日,十五層,,
RPROMLOLKHGGFBJ18CC,13,28.51,商業用,鋼筋混凝土造,97年6月6日,十層,,
RPXNMLPLKHGGFBJ78CC,15,26.37,共用部分,鋼筋混凝土造,95年5月19日,十五層,,
RPROMLOLKHGGFBJ18CC,13,11.60,共用部分,鋼筋混凝土造,97年6月6日,十層,,
RPROMLOLKHGGFBJ18CC,13,20.00,共用部分,鋼筋混凝土造,97年6月6日,十層,,
RPQNMLSLKHGGFBJ38CC,13,118.85,住家用,鋼筋混凝土造,96年12月7日,十四層,,
RPQNMLSLKHGGFBJ38CC,13,20.62,共用部分,鋼筋混凝土造,96年12月7日,十四層,,
RPXOMLOJLHGGFBJ68CC,5,57.97,住家用,鋼筋混凝土造,105年6月8日,二十七層,,
RPQNMLSLKHGGFBJ38CC,13,29.64,共用部分,鋼筋混凝土造,96年12月7日,十四層,,
RPQOMLMKLHGGFBJ87CC,13,27.37,商業用,鋼筋混凝土造,97年3月10日,十層,,
RPQOMLMKLHGGFBJ87CC,13,11.33,共用部分,鋼筋混凝土造,97年3月10日,十層,,
RPXOMLOJLHGGFBJ68CC,5,17.87,本共有部分之項目有管委會使用空間、樓梯間、機械室、水箱等四項,鋼筋混凝土造,105年6月8日,二十七層,,
RPXOMLOJLHGGFBJ68CC,5,9.47,本共有部分之項目有防空避難室兼停車空間、停車空間等二項,鋼筋混凝土造,105年6月8日,二十七層,,
RPPOMLMKLHGGFBJ77CC,14,100.97,住家用,鋼筋混凝土造,95年11月13日,十三層,,
RPPOMLMKLHGGFBJ77CC,14,17.39,共用部分,鋼筋混凝土造,95年11月13日,十三層,,
RPPOMLMKLHGGFBJ77CC,14,26.95,共用部分,鋼筋混凝土造,95年11月13日,十三層,,
RPPOMLMKLHGGFBJ77CC,14,5.44,共用部分,鋼筋混凝土造,95年11月13日,三層,,
RPRPMLPKLHGGFBJ38CC,3,50.56,店鋪,鋼筋混凝土造,106年9月15日,十四層,,
RPRPMLPKLHGGFBJ38CC,3,53.36,本共有部分之項目有停車空間、防空避難室兼停車空間、排煙室、緊急升降機、升降機、水箱、揚水泵室、消防機械室、風機室、汙雨水機房兼風機室、安全梯、公共服務空間、水錶室、梯間、機械室、垃圾處理室、緊急發電機室、揚水泵室兼風機室、台電配電室、電信室、電錶室、受電箱室、景觀機房、梯廳、管委會空間、戶外安全梯等二十六項,鋼筋混凝土造,106年9月15日,十三層,,
RPQNMLPKLHGGFDJ28CC,6,20.27,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPWPMLPKLHGGFBJ88CC,13,76.62,住家用,鋼筋混凝土造,97年8月28日,五層,,
RPWOMLPKLHGGFBJ78CC,13,81.10,商業用,鋼筋混凝土造,96年12月4日,十三層,,
RPWOMLPKLHGGFBJ78CC,13,13.39,共用部分,鋼筋混凝土造,96年12月4日,十三層,,
RPWOMLPKLHGGFBJ78CC,13,20.20,共用部分,鋼筋混凝土造,96年12月4日,十三層,,
RPUQMLRKLHGGFBJ98CC,15,31.67,住家用,鋼筋混凝土造,94年11月14日,十五層,,
RPWQMLRKLHGGFBJ56CC,10,63.83,住家用,鋼筋混凝土造,100年7月7日,十五層,,
RPWQMLRKLHGGFBJ56CC,10,44.43,本共有部分之項目有開放空間、社區中心、梯間、防空避難室、停車空間、車道、冷藏室、前廊等八項。,鋼筋混凝土造,100年7月7日,十五層,,
RPWQMLRKLHGGFBJ56CC,10,18.38,本共有部分之項目有梯間等一項,鋼筋混凝土造,100年7月7日,十五層,,
RPUQMLRKLHGGFBJ98CC,15,3.94,共用部分,鋼筋混凝土造,94年11月14日,十五層,,
