編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLMKNHGGFAX66DA,41,77.25,住家用,鋼筋混凝土加強磚造,69年9月10日,二層,一層 二層,全筆移轉
RPPNMLRJNHGGFAX96EA,48,88.12,住商用,鋼筋混凝土加強磚造,61年12月5日,四層,一層 二層 三層 四層,全筆移轉
RPUNMLPLNHGGFAX37DA,45,72.00,住家用,鋼筋混凝土加強磚造,65年9月18日,二層,一層 二層,全筆移轉
RPWNMLPLNHGGFAX57DA,41,53.30,住家用,鋼筋混凝土加強磚造,69年9月13日,二層,一層 二層 電梯樓梯間,持分移轉
RPUNMLSLNHGGFAX67DA,15,113.37,集合住宅,鋼筋混凝土造,95年7月10日,十四層,八層 陽台,全筆移轉
RPUNMLSLNHGGFAX67DA,15,73.36,共用部份,鋼筋混凝土造,95年7月10日,十四層,,持分移轉
RPVOMLRLNHGGFAX77DA,50,96.38,住家用,鋼筋混凝土加強磚造,60年1月20日,二層,一層 二層,全筆移轉
RPSNMLNJOHGGFAX86DA,49,82.08,住商用,鋼筋加強紅磚,61年1月30日,四層,一層 二層 三層 四層,全筆移轉
RPPNMLTKNHGGFAX17DA,16,192.09,住家用,鋼筋混凝土造,94年8月1日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPPNMLNJOHGGFAX66EA,23,172.83,住家用,鋼筋混凝土造,87年5月25日,三層,一層 二層 三層 水箱 電梯樓梯間 見其他登記事項,全筆移轉
RPQNMLTJMHGGFAX17EA,25,8.52,住家用,鋼筋混凝土造,85年3月8日,十層,九層 見其他登記事項,持分移轉
RPQNMLTJMHGGFAX17EA,25,2.15,停車場、梯間、機械房、蓄水池、電樓梯間、走道（１～１０樓）,鋼筋混凝土造,85年3月8日,十層,,持分移轉
RPRNMLTJMHGGFAX27EA,25,8.52,住家用,鋼筋混凝土造,85年3月8日,十層,九層 見其他登記事項,持分移轉
RPRNMLTJMHGGFAX27EA,25,2.15,停車場、梯間、機械房、蓄水池、電樓梯間、走道（１～１０樓）,鋼筋混凝土造,85年3月8日,十層,,持分移轉
SPWNMLNKMHGGFAX27DA,43,82.21,住家用,鋼筋混凝土加強磚造,66年11月11日,五層,四層 騎樓,全筆移轉
RPWNMLNKMHGGFAX17DA,39,106.61,自用倉庫,鋼筋混凝土造,71年2月27日,五層,地下層,全筆移轉
RPWNMLNKMHGGFAX17DA,39,72.52,住家用,鋼筋混凝土造,71年2月27日,五層,三層,全筆移轉
RPWNMLNKMHGGFAX17DA,39,33.41,避難室,鋼筋混凝土造,71年2月27日,五層,,持分移轉
RPWNMLNKMHGGFAX17DA,39,16.52,避難室,鋼筋混凝土造,71年2月27日,五層,,持分移轉
RPTNMLQKMHGGFAX27EA,,27.54,住家用,造,,一層,一層,全筆移轉
RPPNMLLLMHGGFAX09EA,25,24.84,停車庫兼避難室,鋼筋混凝土造,84年12月8日,七層,,持分移轉
RPPNMLLLMHGGFAX09EA,25,85.72,住家用,鋼筋混凝土造,84年12月8日,七層,一層,全筆移轉
RPVNMLKLMHGGFAX86DA,2,342.95,住家用,鋼筋混凝土造,108年1月29日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項,全筆移轉
RPUNMLRLMHGGFAX47DA,40,89.66,住家用,鋼筋混凝土加強磚造,70年8月20日,二層,一層 二層 電梯樓梯間,全筆移轉
RPQOMLNJNHGGFAX66DA,37,.36,集合住宅,鋼筋混凝土造,73年6月29日,五層,一層,持分移轉
RPQOMLNJNHGGFAX66DA,37,97.87,集合住宅,鋼筋混凝土造,73年6月29日,五層,一層 二層 騎樓,全筆移轉
RPTNMLOJNHGGFAX96DA,35,103.59,住家用,鋼筋混凝土加強磚造,75年6月5日,二層,一層 二層 電梯樓梯間 夾層,全筆移轉
RPUNMLPKMHGGFAX17DA,8,260.94,住家用,鋼筋混凝土造,101年10月18日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項,全筆移轉
RPUNMLPJNHGGFAX17DA,59,54.72,住商用,鋼筋混凝土加強空心磚造,51年8月15日,二層,一層 二層,全筆移轉
SPUNMLPJNHGGFAX27DA,59,44.80,住商用,鋼筋混凝土加強空心磚造,51年8月15日,二層,一層 二層,全筆移轉
TPUNMLPJNHGGFAX37DA,59,56.44,住商用,鋼筋混凝土加強空心磚造,51年8月15日,二層,一層 二層,全筆移轉
UPUNMLPJNHGGFAX47DA,59,68.16,住商用,鋼筋混凝土加強空心磚造,51年8月15日,二層,一層 二層,全筆移轉
VPUNMLPJNHGGFAX57DA,59,53.90,住商用,鋼筋混凝土加強空心磚造,51年8月15日,二層,一層 二層,全筆移轉
WPUNMLPJNHGGFAX67DA,59,63.91,住商用,鋼筋混凝土加強空心磚造,51年8月15日,二層,一層 二層,全筆移轉
RPOOMLQJNHGGFAX76DA,,63.86,住家用,造,,二層,一層 二層,全筆移轉
RPUNMLLKNHGGFAX86DA,12,306.66,保養所、辦公室,鋼骨造,98年1月5日,二層,一層 二層,全筆移轉
RPSNMLSKNHGGFAX47EA,37,.35,集合住宅,鋼筋混凝土造,73年6月29日,五層,一層,持分移轉
RPSNMLSKNHGGFAX47EA,37,95.00,集合住宅,鋼筋混凝土造,73年6月29日,五層,五層 電梯樓梯間,全筆移轉
RPWNMLTKMHGGFAX77DA,7,210.77,住家用,鋼筋混凝土造,102年11月6日,三層,一層 二層 三層 四層 見其他登記事項 見其他登記事項,全筆移轉
RPRNMLOLNHGGFAX96DA,27,202.65,住商用,鋼筋混凝土造,83年9月2日,四層,一層 二層 三層 四層 電梯樓梯間 見其他登記事項,全筆移轉
RPRNMLKLMHGGFAX09DA,34,127.07,住商用,鋼筋混凝土造,76年5月26日,四層,一層 二層 三層 四層 電梯樓梯間 地下層,持分移轉
RPXNMLPLNHGGFAX67DA,24,171.86,住家用,鋼筋混凝土造,86年9月13日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPTNMLSLNHGGFAX57DA,15,107.67,集合住宅,鋼筋混凝土造,95年7月10日,十四層,六層 陽台,全筆移轉
RPTNMLSLNHGGFAX57DA,15,69.52,共用部份,鋼筋混凝土造,95年7月10日,十四層,,持分移轉
RPVNMLSLNHGGFAX77DA,21,152.16,店舖，集合住宅,鋼筋混凝土造,89年1月11日,五層,一層 夾層,全筆移轉
RPVNMLSLNHGGFAX77DA,21,17.88,電樓梯間，機房，梯間，水箱,鋼筋混凝土造,89年1月11日,五層,,持分移轉
RPRNMLPJLHGGFAX66DA,26,98.43,集合住宅,鋼筋混凝土造,84年1月19日,五層,一層,全筆移轉
RPRNMLPJLHGGFAX66DA,26,13.02,樓梯間,鋼筋混凝土造,84年1月19日,五層,,持分移轉
RPRNMLQKLHGGFAX86DA,20,13.54,電樓梯、室外梯,鋼筋混凝土造,90年1月29日,五層,,持分移轉
