編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSOMLNJLHGGFAP58CC,54,68.33,住商用,磚造,56年6月30日,一層,,
RPRNMLKKLHGGFAP18CC,14,14.19,住家用,鋼筋混凝土造,95年11月10日,三層,,
RPQNMLOJLHGGFAP38CC,47,34.94,住家用,磚木造,63年3月30日,一層,,
RPQNMLNLLHGGFAP58DC,14,15.22,住家用,鋼筋混凝土造,95年12月1日,三層,,
RPPNMLPKLHGGFAP48CC,21,22.69,住商用,鋼筋混凝土造,89年8月8日,三層,,
RPRNMLOJLHGGFAP48CC,47,34.94,住家用,磚木造,63年3月30日,一層,,
RPRNMLNLLHGGFAP68DC,14,22.18,住家用,鋼筋混凝土造,95年11月10日,三層,,
RPPNMLNLLHGGFAP38CC,21,20.91,住商用,鋼筋混凝土造,89年8月8日,三層,,
RPRNMLOLLHGGFBP78CC,22,16.15,住家用,鋼筋混凝土造,88年4月12日,十二層,,
RPRNMLOLLHGGFBP78CC,22,4.03,共有部份,鋼筋混凝土造,88年4月12日,十二層,,
RPRNMLOLLHGGFBP78CC,22,4.65,共有部份,鋼筋混凝土造,88年4月12日,十二層,,
RPOOMLOLLHGGFDP78CC,40,102.08,住商用,加強磚造,69年12月23日,二層,,
RPVNMLTKMHGGFAP96CC,40,197.28,住商用,加強磚造,69年11月15日,三層,,
RPPNMLOKMHGGFAP48CC,14,14.89,住家用,鋼筋混凝土造,96年2月8日,三層,,
RPTNMLPKMHGGFAP98CC,12,63.78,騎樓、停車空間、店舖、住宅、樓梯間,鋼筋混凝土造,97年10月7日,三層,,
RPTNMLMLMHGGFAP78CC,14,16.35,住家用,鋼筋混凝土造,95年12月1日,三層,,
RPPNMLSLMHGGFAP09DC,12,253.96,停車空間、住宅,鋼筋混凝土造,97年12月9日,四層,,
RPWNMLQJNHGGFAP76CC,29,40.88,住商用,鋼筋混凝土造,81年8月1日,四層,,
