編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLOJLHGGFBK58CC,37,72.00,廠房,鋼造,72年11月29日,一層,,
RPXNMLPLKHGGFFK66CC,42,2425.68,倉庫,鋼架構造,68年1月3日,1,,
RPUOMLOLKHGGFDK78CC,13,276.34,一般零售場所、一般事務所、停車空間,鋼筋混凝土造,96年10月9日,四層,,
RPPOMLSJLHGGFFK78CC,5,75.97,住宅、店鋪,鋼筋混凝土造,104年11月20日,四層,,
RPUNMLTJLHGGFDK56DC,1,81.44,住家用,鋼筋混凝土造,109年8月24日,五層,,
RPUNMLTJLHGGFDK56DC,1,29.32,共有部分,鋼筋混凝土造,109年8月24日,五層,,
RPVNMLMKLHGGFFK88DC,10,90.10,一般零售業、一般事務所、運動休閒設施,ＲＣ造,100年3月23日,三層,,
RPXOMLMKLHGGFFK56DC,10,90.10,一般零售業、一般事務所、運動休閒設施,ＲＣ造,100年3月23日,三層,,
RPVRMLRKLHGGFFK07CC,1,80.20,住家用,鋼筋混凝土造,109年7月22日,十五層,,
RPVRMLRKLHGGFFK07CC,1,50.19,門廳、管委會、停車空間、電信機器室、防空避難室,鋼筋混凝土造,109年7月22日,十五層,,
RPVRMLRKLHGGFFK07CC,1,18.20,樓梯間、水箱、機械室,鋼筋混凝土造,109年7月22日,十五層,,
RPQNMLMLLHGGFFK48DC,12,38.89,辦公室,ＲＣ造,98年8月25日,六層,,
RPRNMLTLLHGGFBK78CC,46,107.53,住家用,加強磚造,63年11月1日,,,
RPPOMLKMLHGGFDK08CC,4,235.96,住商用,鋼筋混凝土造,105年12月8日,十五層,,
RPTPMLLMLHGGFFK98DC,8,74.18,商業用,ＲＣ造,101年12月20日,七層,,
RPOOMLTJMHGGFDK68CC,12,262.79,住宅、停車空間,鋼筋混凝土造,97年10月14日,五層,,
RPWNMLOKMHGGFFK56CC,,61.30,住家用,鋼筋混凝土造,109年10月16日,十四層,,
RPWNMLOKMHGGFFK56CC,,30.07,共有部分,鋼筋混凝土造,109年10月22日,十四層,,
RPWNMLOKMHGGFFK56CC,,15.02,共有部分,鋼筋混凝土造,109年10月22日,十四層,,
RPTNMLQKMHGGFBK68CC,,126.12,住家用,,,四層,,
RPTOMLNKMHGGFFK88CC,,60.62,住家用,鋼筋混凝土造,109年10月16日,十四層,,
RPTOMLNKMHGGFFK88CC,,15.02,共有部分,鋼筋混凝土造,109年10月22日,十四層,,
RPTOMLNKMHGGFFK88CC,,29.97,共有部分,鋼筋混凝土造,109年10月22日,十四層,,
RPSOMLRLMHGGFBK88CC,17,94.03,共用部份,鋼筋混凝土造,93年7月1日,五層,,
RPUNMLSLMHGGFFK86CC,,647.55,店舖、停車空間、住宅,鋼骨造,109年10月28日,二層,,
RPRNMLOJNHGGFFK68CC,28,104.26,住家用,鋼筋混凝土造,82年6月9日,七層,,
RPVNMLOJNHGGFBK68CC,,14.11,住家用,鋼筋混凝土造,109年12月15日,十二層,,
RPVNMLNJNHGGFDK78CC,12,124.42,停車空間、辦公室、騎樓、店鋪、住宅、樓梯間,鋼筋混凝土造,98年1月19日,四層,,
