編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLRKKHGGFBC77CC,22,93.24,住家用,鋼筋混凝土造,88年5月10日,七層,,
RPSNMLRKKHGGFBC67CC,31,102.84,住家用,鋼筋混凝土造,79年6月1日,五層,,
RPUNMLRKKHGGFBC87CC,22,102.00,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPOOMLRKKHGGFBC37CC,22,102.00,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPPOMLRKKHGGFBC47CC,22,84.78,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPQOMLRKKHGGFBC57CC,22,102.00,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPROMLRKKHGGFBC67CC,23,80.15,住家用,鋼筋混凝土造,86年8月13日,七層,,
RPUOMLRKKHGGFBC97CC,22,102.00,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPWOMLRKKHGGFBC18CC,31,72.73,住家用,鋼筋混凝土造,79年6月1日,五層,,
RPOPMLRKKHGGFBC47CC,22,73.62,住家用,鋼筋混凝土造,88年1月14日,十五層,,
RPSNMLRKKHGGFCC77CC,26,98.38,住家用,鋼筋混凝土造,84年1月17日,五層,,
RPPPMLRKKHGGFBC57CC,23,95.43,住家用,鋼筋混凝土造,86年11月21日,十七層,,
RPXOMLRKKHGGFBC28CC,26,156.11,住家用,鋼筋混凝土造,84年3月22日,七層,,
RPSOMLRKKHGGFCC87CC,25,38.11,住家用,鋼筋混凝土造,84年8月8日,六層,,
RPUNMLTKKHGGFCC18CC,24,114.86,住家用,鋼筋混凝土造,85年11月26日,十二層,,
RPXNMLTKKHGGFCC48CC,2,71.51,集合住宅,鋼筋混凝土造,107年10月25日,五層,,
RPXNMLTKKHGGFBC38CC,22,65.98,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPOOMLTKKHGGFCC67CC,24,52.21,住家用,鋼筋混凝土造,86年5月8日,十一層,,
RPOOMLTKKHGGFBC57CC,26,95.08,住家用,鋼筋混凝土造,84年1月27日,十層,,
RPXNMLKLKHGGFBC57CC,39,38.50,住家用,鋼筋混凝土造,71年7月30日,五層,,
RPSOMLTKKHGGFBC97CC,24,42.60,住家用,鋼筋混凝土造,85年11月29日,二十三層,,
RPXNMLKLKHGGFCC67CC,26,88.83,住家用,鋼筋混凝土造,83年10月15日,五層,,
RPUNMLNLKHGGFBC57CC,22,24.14,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPOOMLKLKHGGFCC86CC,47,68.25,住家用,鋼筋混凝土造,63年6月7日,四層,,
RPSOMLNLKHGGFCC57CC,25,86.35,住家用,鋼筋混凝土造,85年2月17日,十層,,
RPXOMLNLKHGGFBC97CC,22,57.92,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPWNMLPLKHGGFCC08CC,22,38.76,住家用,鋼筋混凝土造,87年12月10日,十二層,,
RPWNMLSJLHGGFBC18CC,53,69.73,住家用,加強磚造,57年2月16日,四層,,
RPXOMLQJLHGGFBC18CC,23,118.07,住家用,鋼筋混凝土造,86年11月21日,十八層,,
RPVNMLSJLHGGFCC18CC,43,61.41,國民住宅,鋼筋混凝土造,67年8月9日,五層,,
RPOOMLSJLHGGFCC57CC,26,61.80,住家用,鋼筋混凝土造,84年8月8日,六層,,
RPTQMLOJLHGGFCC87CC,37,90.73,住家用,鋼筋混凝土造,72年9月17日,五層,,
RPQOMLSJLHGGFCC77CC,46,69.95,住家用,鋼筋混凝土加強磚造,63年12月13日,四層,,
RPXNMLLKLHGGFBC67CC,46,62.78,住家用,鋼筋混凝土加強磚造,63年7月23日,四層,,
RPTOMLKKLHGGFBC27CC,50,66.19,住商用,鋼筋混凝土造,60年5月20日,四層,,
RPQOMLLKLHGGFCC17CC,55,80.06,住商用,加強磚造,55年3月30日,三層,,
RPXNMLMKLHGGFCC87CC,25,68.49,住家用,鋼筋混凝土造,85年2月16日,七層,,
RPPOMLPKLHGGFCC47CC,20,88.47,住家用,鋼筋混凝土造,90年5月24日,五層,,
RPPOMLSJLHGGFCC67CC,13,60.79,住家用,鋼筋混凝土造,97年7月1日,七層,,
RPROMLPKLHGGFBC57CC,25,94.81,住家用,鋼筋混凝土造,84年11月16日,五層,,
RPSOMLPKLHGGFBC67CC,39,46.70,住家用,鋼筋混凝土造,70年9月8日,五層,,
RPQOMLPKLHGGFBC57DC,22,147.68,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPROMLQKLHGGFBC77DC,13,113.24,地下一層：辦公室，一層：店舖，二層：辦公室，三至五層：集合住宅，突出物一層：樓梯間,鋼筋混凝土造,96年11月22日,五層,,
RPOOMLQKLHGGFCC47CC,29,110.83,住家用,鋼筋混凝土造,80年10月9日,五層,,
RPWOMLQKLHGGFBC18CC,22,85.46,住家用,鋼筋混凝土造,88年1月20日,七層,,
RPOOMLQKLHGGFBC37CC,22,106.85,住家用,鋼筋混凝土造,88年1月20日,七層,,
RPOPMLQKLHGGFBC47CC,46,73.87,住家用,鋼筋混凝土加強磚造,64年8月2日,四層,,
RPQOMLQKLHGGFBC57CC,26,127.97,住家用,鋼筋混凝土造,84年1月20日,七層,,
RPUOMLQKLHGGFBC97CC,23,28.24,住家用,鋼筋混凝土造,86年11月21日,十八層,,
RPXOMLQKLHGGFCC38CC,37,93.51,住家用,鋼筋混凝土造,73年1月27日,四層,,
RPSOMLQKLHGGFCC87CC,31,89.92,住家用,鋼筋混凝土造,78年10月11日,五層,,
RPPOMLSKLHGGFCC77CC,22,57.27,住家用,鋼筋混凝土造,87年12月10日,十二層,,
RPOOMLSKLHGGFCC67CC,40,80.08,住家用,鋼筋混凝土造,70年4月11日,五層,,
RPQOMLSKLHGGFCC87CC,59,52.90,住家用,加強磚造,51年4月1日,二層,,
RPXNMLSKLHGGFCC48CC,43,61.41,住家用,鋼筋混凝土造,67年8月9日,五層,,
RPROMLSKLHGGFCC97CC,39,74.33,住家用,鋼筋混凝土造,71年6月3日,五層,,
RPUNMLSKLHGGFCC18CC,5,51.68,集合住宅,鋼筋混凝土造,105年1月24日,十八層,,
RPUNMLSKLHGGFCC18CC,5,.50,本共有部分之項目為受水池、安全梯、受水池機房、社區水箱、迴廊等共５項。,鋼筋混凝土造,105年1月24日,二十三層,,
RPUNMLSKLHGGFCC18CC,5,21.12,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,,
RPWNMLSKLHGGFCC38CC,41,68.61,住家用,鋼筋混凝土造,69年7月11日,五層,,
RPUOMLSKLHGGFCC28CC,40,82.80,住家用,鋼筋混凝土造,69年11月5日,四層,,
