鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
龜山區,房地(土地+建物)+車位,桃園市龜山區龜山區善捷段16地號C02-08F,12.03,住,,,1080621,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.37,3,1,1,有,無,7880000,75003,坡道平面,27.64,1600000,,RPRNMLSKKHGGFHH68CB,新潤興業鉑麗,
龜山區,房地(土地+建物)+車位,桃園市龜山區龜山區善捷段16地號C07-04F,11.66,住,,,1081014,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.74,3,1,1,有,無,7180000,71611,坡道平面,25.63,1300000,,RPSNMLSKKHGGFHH78CB,新潤興業鉑麗,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街58巷3號2樓,20.4,住,,,1090926,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.81,2,2,1,有,無,9380000,86986,坡道平面,33.52,1700000,售價包含裝潢或家電。；內含裝潢81萬,RPVRMLSKKHGGFAH78CB,佳陞運動家,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街58巷3號4樓,20.4,住,,,1090704,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.81,2,2,1,有,無,8150000,73621,坡道平面,33.52,1650000,,RPWRMLSKKHGGFAH88CB,佳陞運動家,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街58巷3號6樓,20.4,住,,,1090628,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.06,2,2,1,有,無,8500000,73710,坡道平面,32.45,1600000,,RPOSMLSKKHGGFAH18CB,佳陞運動家,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街58巷3號7樓,20.4,住,,,1091004,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.06,2,2,1,有,無,9000000,79051,坡道平面,32.45,1600000,,RPPSMLSKKHGGFAH28CB,佳陞運動家,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街58巷3號12樓,20.4,住,,,1090802,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.13,2,2,1,有,無,8880000,76701,坡道平面,33.52,1700000,,RPRSMLSKKHGGFAH48CB,佳陞運動家,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街58巷5號2樓,25.19,住,,,1090329,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.8,2,2,2,有,無,10300000,74601,坡道平面,33.52,1700000,,RPSSMLSKKHGGFAH58CB,佳陞運動家,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街58巷5號3樓,25.19,住,,,1091018,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.51,2,2,2,有,無,11550000,82507,坡道平面,33.52,1650000,,RPUSMLSKKHGGFAH78CB,佳陞運動家,
