鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
苗栗市,房地(土地+建物),北苗里３５鄰自治路１９０號,51.13,住,,,1101201,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0891117,154.32,0,0,0,無,無,12770000,82750,,0.0,0,,RPPNMLRKNHGGFBK38DA,128.52,0.0,15.16,無,
大湖鄉,土地,大湖段208-1地號,218.0,,特定農業區,農牧用地,1100501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,264000,1211,,0.0,0,,RPQNMLRJNHGGFAK28DA,0.0,0.0,0.0,無,0001
竹南鎮,土地,新崎頂段217地號,190.02,,一般農業區,農牧用地,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,485795,2557,,0.0,0,民國92年簽訂買賣契約書，賣方繼承人過戶買方。,RPWNMLLKNHGGFDK68DA,0.0,0.0,0.0,無,
銅鑼鄉,房地(土地+建物)+車位,中正路３４２號五樓之七,41.58,住,,,1100503,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,ＲＣ造,1090820,143.46,3,2,2,有,有,6280000,43775,一樓平面,0.0,0,未登記建物；,RPSNMLLKNHGGFEK38DA,92.83,0.0,10.4,有,
後龍鎮,土地,崎頂段297-17地號,107.25,,一般農業區,農牧用地,1100502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,4662,,0.0,0,有井水 自來水   灌排系統農作物；機電設備；農業設施；,RPTNMLOJNHGGFDK58DA,0.0,0.0,0.0,無,0002
竹南鎮,房地(土地+建物)+車位,新南里２４鄰維新路４１２號六樓之三,41.0,住,,,1100510,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061013,226.91,3,2,2,有,有,13000000,63525,坡道平面,42.73,1300000,本案含機車位一位,RPXNMLKKNHGGFDK68DA,112.86,5.81,12.74,有,
通霄鎮,房地(土地+建物),通西里２３鄰福德路７８巷１２號,150.81,住,,,1100505,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,117.23,4,2,2,有,無,6000000,51181,,0.0,0,,RPRNMLNKNHGGFCK28DA,117.23,0.0,0.0,無,
通霄鎮,土地,海濱段610-1地號,78.1,住,,,1100505,土地2建物0車位0,,,其他,,,,0.0,2,1,1,有,無,1700000,21767,,0.0,0,未登記建物；,RPSNMLNKNHGGFCK38DA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物),北苗里３０鄰自治路６２巷２０號五樓之一,25.83,住,,,1100507,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870401,95.85,3,1,1,有,無,2900000,30256,,0.0,0,,RPQNMLRKNHGGFBK48DA,65.32,0.0,7.4,有,
苗栗市,房地(土地+建物),恭敬里８鄰中正路１０９０號六樓之二十二,21.71,商,,,1100506,土地3建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960716,37.75,1,0,1,有,有,1180000,31258,,0.0,0,機車停車格*1,RPTNMLRKNHGGFBK78DA,21.0,0.0,4.24,有,
苗栗市,房地(土地+建物),維新里４鄰新庄街４１號,96.0,,鄉村區,乙種建築用地,1100504,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0621012,120.75,4,2,2,有,無,5000000,41408,,0.0,0,,RPUNMLPJNHGGFBK58DA,120.75,0.0,0.0,無,0003
苗栗市,房地(土地+建物),水源里２５鄰陽明１３０號二樓之十一,62.3,,鄉村區,乙種建築用地,1100510,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851030,26.44,1,0,1,有,有,330000,12481,,0.0,0,瑕疵物件；,RPRNMLRKNHGGFBK58DA,17.0,0.0,2.48,有,
泰安鄉,土地,南洗水段726地號,1060.0,,山坡地保育區,農牧用地,1100506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,113,,0.0,0,,RPQNMLRKNHGGFAK38DA,0.0,0.0,0.0,無,
頭份市,土地,自強段97-1地號,3.06,,,,1100504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,81699,,0.0,0,,RPOOMLPJNHGGFFK48DA,0.0,0.0,0.0,無,
竹南鎮,土地,公義段29-1地號,171.17,都市：其他:溝渠用地,,,1100504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,2921,,0.0,0,包含公共設施保留地用地；,RPRNMLSKNHGGFDK98EA,0.0,0.0,0.0,無,
後龍鎮,土地,龍椅段222地號,3234.85,住,,,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160090000,49489,,0.0,0,政府機關標讓售；,RPQNMLTKNHGGFDK98EA,0.0,0.0,0.0,無,
