編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLMKNHGGFEM38DA,20,132.43,住商用,鋼筋混凝土造,90年4月25日,三層,一層 二層 三層 騎樓,持分移轉
RPTOMLLLNHGGFAM58EA,19,25.14,住家用,鋼筋混凝土造,90年11月28日,十層,三層 陽台,全筆移轉
RPTOMLLLNHGGFAM58EA,19,11.20,共有部份,鋼筋混凝土造,90年11月28日,十層,,持分移轉
RPQNMLOKNHGGFDM58DA,1,119.41,住家用,鋼筋混凝土造,109年8月18日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLRKNHGGFBM98DA,,173.21,住家用,鋼筋混凝土造,110年2月4日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUNMLRKNHGGFBM09DA,,167.29,住家用,鋼筋混凝土造,110年2月4日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLTKNHGGFDM98DA,20,42.62,住家用,ＳＲＣ造,89年12月21日,一層,一層,全筆移轉
RPSNMLSKNHGGFAM88DA,16,87.61,住家用,鋼筋混凝土造,93年12月28日,十二層,七層 陽台,全筆移轉
RPSNMLSKNHGGFAM88DA,16,15.23,住家用,鋼筋混凝土造,93年12月28日,十二層,,持分移轉
RPSNMLSKNHGGFAM88DA,16,10.38,電梯樓梯間、梯間,鋼筋混凝土造,93年12月28日,十二層,,持分移轉
RPVNMLKLNHGGFDM78DA,28,208.02,住家用,鋼筋混凝土造,82年5月26日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPVNMLKLNHGGFDM78DA,28,32.49,商業用,鋼筋混凝土造,82年8月12日,地下層,電梯樓梯間 地下層,持分移轉
RPQNMLTKNHGGFDM56EA,16,432.35,住家用,鋼筋混凝土造,93年12月31日,一層,一層,全筆移轉
RPPNMLPLNHGGFCM58DA,26,133.18,住家用,鋼筋混凝土造,84年9月14日,三層,一層 二層 三層 陽台 平台 花台,全筆移轉
RPPNMLKLNHGGFBM97DA,6,95.80,集合住宅,鋼筋混凝土造,104年8月25日,七層,三層 陽台,全筆移轉
RPPNMLKLNHGGFBM97DA,6,56.17,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,持分移轉
