鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
秀水鄉,土地,馬鳴段355-6地號,1214.0,農,,,1100218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,45000,37,,0.0,0,,RPROMLMLKHGGFAN28CC
彰化市,建物,彰化縣彰化市中央路１８４號七樓之十四,0.0,住,,,1100202,土地0建物1車位0,七層,16,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0810711,90.6,0,1,1,有,有,有,7000,77,,0.0,0,,RPROMLQLKHGGFAN68CC
溪湖鎮,土地,西溪段603地號,735.0,工,,,1100220,土地1建物0車位0,,,其他,,,,0.0,2,0,0,有,無,無,42000,57,,0.0,0,,RPQNMLRLKHGGFHN66CC
鹿港鎮,土地,鹿工段56-6地號,19619.99,,工業區,丁種建築用地,1100218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,500000,25,,0.0,0,租金調漲：第1年至第5年止，每月總計伍拾萬元整（含稅）第6年至第10年止，每月總計陸拾伍萬元整（含稅）第11年至第15年止，每月總計捌拾萬元整（含稅）。租賃期間含免租金裝潢期。,RPWNMLOJLHGGFCN98CC
二林鎮,土地,豐田段964地號,7516.0,,一般農業區,農牧用地,1100224,土地1建物0車位0,,,其他,,,,0.0,3,0,0,有,無,有,140000,19,,0.0,0,,RPQNMLOJLHGGFGN88DC
二林鎮,房地(土地+建物),彰化縣二林鎮二溪路二段１３６號,293.0,,一般農業區,丁種建築用地,1100224,土地1建物1車位0,全,3,透天厝,工業用,鋼筋混凝土造,0830120,179.48,4,2,2,有,無,有,10000,56,,0.0,0,,RPRNMLOJLHGGFGN98DC
二林鎮,房地(土地+建物),彰化縣二林鎮仁愛路６３４號,89.34,住,,,1100306,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0860224,44.84,1,2,1,有,無,有,13200,294,,0.0,0,,RPRNMLSJLHGGFGN66CC
二林鎮,房地(土地+建物),彰化縣二林鎮仁愛路６３４號,89.34,住,,,1100306,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0860224,44.84,1,2,1,有,無,有,13200,294,,0.0,0,,RPSNMLSJLHGGFGN76CC
福興鄉,房地(土地+建物),彰化縣福興鄉番花路一段３號,2700.0,,特定農業區,農牧用地,1100310,土地1建物1車位0,一層,2,店面(店鋪),農業用,加強磚造,0720803,76.95,0,0,0,無,無,無,10000,130,,0.0,0,,RPUNMLKKLHGGFCN48CC
彰化市,建物,彰化縣彰化市實踐路１９３號,0.0,住,,,1100222,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0661222,101.2,2,2,2,有,無,無,35000,346,,0.0,0,部分承租。一樓營業、二樓住家型態為透天。租期內含免租裝潢期。,RPOPMLPKLHGGFAN38CC
彰化市,土地,彰泰段615地號,879.52,住,,,1100224,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,100000,114,,0.0,0,,RPUOMLQKLHGGFAN98CC
員林市,房地(土地+建物),彰化縣員林市茄苳路一段５５號,56.73,商,,,1100315,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0690211,115.5,2,2,2,有,無,有,22000,190,,0.0,0,雙方約定於第三年，自民國112年5月1日起至113年4月30日止，每月租金修改為新台幣25000元整。,RPQOMLRKLHGGFDN98CC
員林市,房地(土地+建物),彰化縣員林市南平三街３號,33.42,住,,,1100310,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0830201,77.61,0,0,0,無,有,無,10000,129,,0.0,0,每月租金含廢水除理費及管理費及租賃稅及二代健保補充保費。,RPUNMLMLLHGGFDN88CC
員林市,土地,員林段43-45地號,43.0,商,,,1100311,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,16000,372,,0.0,0,本件無建物所有權登記,RPXNMLMLLHGGFDN56CC
彰化市,建物,彰化縣彰化市彰美路一段８０之２號,0.0,住,,,1100226,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700819,130.38,4,2,2,有,無,有,10000,77,,0.0,0,,RPUNMLMLLHGGFAN58CC
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮工業西七路３０號,4640.05,,工業區,丁種建築用地,1100308,土地1建物2車位0,見其他登記事項,1,工廠,見其他登記事項,見其他登記事項,1090522,1594.23,0,0,0,無,有,無,220500,,,0.0,0,雙方同意110.03.10~110.05.09為裝修期不計租金,RPRNMLNLLHGGFCN58CC
彰化市,建物,彰化縣彰化市中興路８８號,0.0,住,,,1100302,土地0建物1車位0,見其他登記事項,7,華廈(10層含以下有電梯),住家、停車空間,鋼筋混凝土造,0791105,141.27,3,3,3,有,有,有,15000,106,,0.0,0,,RPXNMLOLLHGGFAN09CC
彰化市,建物,彰化縣彰化市成功路１１６號,0.0,商,,,1100301,土地0建物0車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0820818,94.93,0,2,2,有,無,無,25000,263,,0.0,0,租金含管理費。部分承租。,RPOOMLOLLHGGFAN28CC
彰化市,建物,彰化縣彰化市中正路二段３７０號,0.0,住,,,1100325,土地0建物1車位0,見其他登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0651018,259.05,7,4,5,有,無,無,40000,154,,0.0,0,,RPUOMLPLLHGGFAN98CC
員林市,房地(土地+建物),彰化縣員林市中山路二段４６８號,130.03,住,,,1100324,土地2建物1車位0,全,5,透天厝,住宅、停車空間,鋼筋混凝土造,1011228,344.38,4,3,5,有,無,無,50000,145,,0.0,0,,RPTNMLPLLHGGFDN09CC
彰化市,建物,彰化縣彰化市永樂街２８號,0.0,商,,,1100316,土地0建物0車位0,見其他登記事項,5,店面(店鋪),住家、店舖、避難室,鋼筋混凝土造,0741218,81.54,1,2,2,有,無,無,20000,245,,0.0,0,部分承租。租賃期間含免租金裝潢期。兩位承租方，輸入其中一位資料申報。,RPPPMLLJMHGGFAN08CC
和美鎮,土地,糖友段132地號,7548.41,,特定農業區,丁種建築用地,1100325,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,90000,12,,0.0,0,租賃土地約600坪做倉庫使用建物位於3筆土地上，建物未保存登記,RPRNMLLJMHGGFBN28DC
彰化市,房地(土地+建物),彰化縣彰化市長順街３２號,41.0,住,,,1100322,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土加強磚造,0641229,85.56,0,0,0,無,無,有,16000,187,,0.0,0,租賃期間1100401~1110331共1年,RPPOMLQJMHGGFAN58DC
彰化市,建物,彰化縣彰化市福成街９１巷１２弄１號,75.78,住,,,1100324,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0850315,142.12,6,3,4,有,無,有,16000,113,,0.0,0,,RPWOMLRJMHGGFAN66CC
員林市,土地,至善段535地號,26.0,住,,,1100308,土地1建物0車位0,,,其他,,,,0.0,1,0,0,有,無,無,8000,308,,0.0,0,本物件無建號資料，此為龍心投資管理顧問股公司轉租案件,RPRNMLRJMHGGFDN98CC
彰化市,房地(土地+建物),彰化縣彰化市線東路一段５２６號,2149.89,農,,,1100330,土地1建物1車位0,見其他登記事項,2,農舍,農舍,鋼骨造,0890607,193.42,3,2,1,有,無,無,138300,,,0.0,0,,RPSNMLSJMHGGFAN88CC
彰化市,房地(土地+建物),彰化縣彰化市延平路２２１巷２８弄６號７樓,22.95,住,,,1100401,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820513,119.74,3,2,2,有,有,無,13500,113,,0.0,0,,RPQNMLMKMHGGFAN28DC
花壇鄉,建物,彰化縣花壇鄉明德街２３８巷１２號,0.0,,特定專用區,特定目的事業用地,1100329,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0691211,87.3,3,3,2,有,無,有,14000,160,,0.0,0,,RPQNMLNKMHGGFAN28CC
彰化市,房地(土地+建物),彰化縣彰化市民族路３１８號,81.0,住,,,1100410,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土加強磚造,0630621,278.54,5,4,4,有,無,有,42000,151,,0.0,0,,RPUNMLNKMHGGFAN68CC
彰化市,建物,彰化縣彰化市彰南路一段１１７巷１５之４號,0.0,,鄉村區,乙種建築用地,1100327,土地0建物0車位0,二層,2,套房(1房1廳1衛),住家用,鋼筋混凝土加強磚造,0671201,19.83,1,0,1,有,無,有,5000,252,,0.0,0,部分承租。,RPQOMLNKMHGGFAN38CC
彰化市,房地(土地+建物),彰化縣彰化市建國東路２９號一樓,113.0,住,,,1100408,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080311,113.0,0,0,0,無,無,無,40000,354,,0.0,0,,RPQOMLTKMHGGFAN98CC
員林市,土地,溝皂段725地號,260.91,住,,,1100416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,18000,69,,0.0,0,,RPROMLTKMHGGFDN86DC
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮二溪路大突巷８５之１２號,94.0,,鄉村區,乙種建築用地,1100422,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820323,150.09,3,2,3,有,無,無,15000,100,,0.0,0,,RPPNMLOLMHGGFHN09CC
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮華中街９號,29.33,住,,,1100412,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0840508,177.97,0,2,2,有,無,無,12000,67,,0.0,0,,RPQNMLOLMHGGFHN56CC
線西鄉,房地(土地+建物),彰化縣線西鄉德興路５８之７號,1145.0,,特定農業區,農牧用地,1100425,土地1建物1車位0,一層,1,農舍,農舍,見其他登記事項,0950522,112.5,1,1,1,有,無,無,75000,,,0.0,0,,RPQNMLSLMHGGFBN09DC
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮鹿工路５２號,638.0,,工業區,丁種建築用地,1100501,土地1建物1車位0,一層,2,廠辦,廠房附屬辦公室,鋼骨造、鋼筋混凝土造　,1020208,297.52,0,0,0,無,有,有,73500,247,,0.0,0,此案為分租，分租地號鹿工段65地號籃球場193坪+空地3格車位，分租建號鹿工段2-2建號行政樓90坪,RPQNMLNJNHGGFCN48CC
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮鹿工路５２號,763.63,,工業區,丁種建築用地,1100501,土地1建物2車位0,見其他登記事項,2,工廠,廠房,鋼骨造、鋼骨鋼筋混凝土造,1000725,2502.47,0,0,0,無,有,有,283500,,,0.0,0,此案為分租，分租地號為鹿工段65地號鹿工段1建號東側外雨遮231坪，分租建號為1建號部分735坪、2-1建號部分3間宿舍約22坪,RPRNMLNJNHGGFCN58CC
鹿港鎮,土地,鹿工段65地號,611.57,,工業區,丁種建築用地,1100501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,34965,57,,0.0,0,,RPSNMLNJNHGGFCN68CC
彰化市,建物,彰化縣彰化市埔陽街２７２號十二樓之２,0.0,住,,,1100417,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091119,118.56,2,2,1,有,有,有,20000,169,坡道平面,29.96,0,,RPWNMLNJNHGGFAN88CC
彰化市,建物,彰化縣彰化市建國北路１７２巷３弄２之１１號,0.0,住,,,1100419,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0790615,198.99,6,2,3,有,無,有,19000,95,,0.0,0,,RPTOMLNJNHGGFAN68CC
花壇鄉,房地(土地+建物),彰化縣花壇鄉福德街１８６號,107.5,,鄉村區,乙種建築用地,1100420,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0851022,183.07,4,3,3,有,無,有,22000,120,,0.0,0,,RPVOMLOJNHGGFAN98CC
員林市,房地(土地+建物),彰化縣員林市民生路５１巷１號８樓,9.65,住,,,1100408,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841103,60.44,5,2,2,有,有,有,11000,182,,0.0,0,,RPSNMLRJNHGGFDN56CC
和美鎮,土地,順天段767地號,320.88,,鄉村區,乙種建築用地,1100425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,31,,0.0,0,,RPPNMLRJNHGGFBN68CC
員林市,房地(土地+建物),彰化縣員林市中山路二段１５０號,88.73,住,,,1100429,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0720627,53.34,0,1,1,有,無,有,10000,187,,0.0,0,,RPPNMLKKNHGGFDN28CC
