鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內埔鄉,建物,屏東縣內埔鄉壽比路２２８號２樓之７,11.03,,鄉村區,乙種建築用地,1100407,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,31.81,1,0,1,有,無,有,5400,170,,0.0,0,,RPSNMLMLKHHGFCT56CC
內埔鄉,建物,屏東縣內埔鄉壽比路２３０號３樓之１,11.03,,鄉村區,乙種建築用地,1100407,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.45,1,0,1,有,無,有,5500,181,,0.0,0,,RPTNMLMLKHHGFCT66CC
內埔鄉,建物,屏東縣內埔鄉壽比路２３２號４樓之２,11.03,,鄉村區,乙種建築用地,1100407,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,32.59,1,0,1,有,無,有,5500,169,,0.0,0,,RPUNMLMLKHHGFCT76CC
內埔鄉,建物,屏東縣內埔鄉壽比路２３０號７樓之３,11.03,,鄉村區,乙種建築用地,1100407,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,29.86,1,0,1,有,無,有,5600,188,,0.0,0,,RPSOMLMLKHHGFCT66CC
內埔鄉,建物,屏東縣內埔鄉福泰路３號２樓,11.03,,鄉村區,乙種建築用地,1100407,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,38.64,1,0,1,有,無,有,5000,129,,0.0,0,,RPUOMLMLKHHGFCT86CC
內埔鄉,建物,屏東縣內埔鄉福泰路３-６號５樓,11.03,,鄉村區,乙種建築用地,1100407,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,29.52,1,0,1,有,無,有,5000,169,,0.0,0,,RPVOMLMLKHHGFCT96CC
內埔鄉,建物,屏東縣內埔鄉福泰路３號６樓,11.03,,鄉村區,乙種建築用地,1100407,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,38.64,1,0,1,有,無,有,5000,129,,0.0,0,,RPXOMLMLKHHGFCT17CC
內埔鄉,建物,屏東縣內埔鄉福泰路３-１３號７樓,11.03,,鄉村區,乙種建築用地,1100407,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.19,1,0,1,有,無,有,5000,151,,0.0,0,,RPPPMLMLKHHGFCT09CC
內埔鄉,建物,屏東縣內埔鄉福泰路３號３樓,11.03,,鄉村區,乙種建築用地,1100428,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,38.64,1,0,1,有,無,有,5000,129,,0.0,0,,RPQPMLMLKHHGFCT56CC
內埔鄉,建物,屏東縣內埔鄉壽比路２３０號２樓之１,11.03,,鄉村區,乙種建築用地,1100416,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.45,1,0,1,有,無,有,5400,177,,0.0,0,,RPRPMLMLKHHGFCT66CC
內埔鄉,建物,屏東縣內埔鄉壽比路２３２號７樓之２,11.03,,鄉村區,乙種建築用地,1110125,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.38,1,0,1,有,無,有,5600,184,,0.0,0,,RPSNMLNLKHHGFCT66CC
內埔鄉,建物,屏東縣內埔鄉壽比路２３０號３樓之６,11.03,,鄉村區,乙種建築用地,1110125,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.31,1,0,1,有,無,有,5500,181,,0.0,0,,RPUNMLNLKHHGFCT86CC
潮州鎮,房地(土地+建物),屏東縣潮州鎮三合路５７號,108.16,住,,,1110222,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0680119,126.28,2,2,1,有,無,有,12000,95,,0.0,0,110年度屏東縣政府包租代管計畫,RPOOMLNLKHHGFCT98CC
屏東市,房地(土地+建物),屏東縣屏東市廣東路９９８號５樓之１,28.49,住,,,1110211,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821204,187.58,4,2,2,有,無,有,13500,72,,0.0,0,,RPWNMLNLKHHGFAT86CC
屏東市,建物,屏東縣屏東市大連路１巷３０號８樓之２,0.0,住,,,1110216,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0821005,133.18,3,2,2,有,有,有,13500,101,,0.0,0,,RPOOMLNLKHHGFAT78CC
