編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRQMLQKKHHGFAO98CC,,67.69,住家用,鋼筋混凝土造,,四層,,
RPSOMLLKKHHGFAO38CC,28,140.39,住家用,鋼筋混凝土造,82年11月2日,五層,,
RPSOMLLKKHHGFAO38CC,28,12.15,共有部分,鋼筋混凝土造,82年11月2日,五層,,
RPSQMLPKKHHGFAO98CC,40,98.76,住家用,鋼筋混凝土造,71年2月25日,五層,,
RPSQMLPKKHHGFAO98CC,40,7.96,共有部分,鋼筋混凝土造,71年2月25日,000,,
RPWOMLOKKHHGFAO09CC,8,63.63,住宅,鋼筋混凝土造,103年4月26日,一層,,
RPSQMLPKKHHGFAO98CC,40,6.48,共有部分,鋼筋混凝土造,71年2月25日,五層,,
RPOOMLLKKHHGFAO97CC,38,90.73,住家用,鋼筋混凝土造,73年4月30日,五層,,
RPTOMLLKKHHGFAO48CC,,68.00,住家用,鋼筋混凝土造,,四層,,
RPTOMLLKKHHGFAO48CC,,17.25,共有部分,鋼筋混凝土造,,四層,,
RPSQMLQKKHHGFAO09CC,31,59.03,住家用,鋼筋混凝土造,80年4月10日,五層,,
RPTQMLPKKHHGFAO09CC,38,61.27,住家用,鋼筋混凝土造,73年6月13日,五層,,
RPSQMLQKKHHGFAO09CC,31,5.83,共有部分,鋼筋混凝土造,80年4月10日,五層,,
RPTQMLPKKHHGFAO09CC,38,8.11,共有部分,鋼筋混凝土造,73年6月13日,五層,,
RPXPMLQKKHHGFAO86CC,25,5.65,共有部分,鋼筋混凝土造,86年2月5日,十四層,,
RPXPMLQKKHHGFAO86CC,25,10.24,共有部分,鋼筋混凝土造,86年2月5日,十四層,,
RPXPMLQKKHHGFAO86CC,25,37.27,住家用,鋼筋混凝土造,86年2月5日,十四層,,
RPWPMLQKKHHGFAO76CC,6,90.83,集合住宅,鋼筋混凝土造,104年12月15日,十一層,,
RPWPMLQKKHHGFAO76CC,6,41.57,共有部分,鋼筋混凝土造,104年12月15日,十一層,,
RPVPMLQKKHHGFAO76DC,2,20.51,辦公室,鋼筋混凝土造,109年5月12日,二十一層,,
RPROMLRKKHHGFAO88CC,31,22.93,住商用,鋼筋混凝土造,79年9月3日,七層,,
RPROMLRKKHHGFAO88CC,31,3.82,共有部分,鋼筋混凝土造,79年9月3日,七層,,
RPROMLRKKHHGFAO88CC,31,5.36,共有部分,鋼筋混凝土造,79年9月3日,七層,,
RPQOMLRKKHHGFAO78CC,25,63.82,住家用,鋼筋混凝土造,86年7月15日,九層,,
RPQOMLRKKHHGFAO78CC,25,8.48,共有部分,鋼筋混凝土造,86年7月15日,十層,,
RPUQMLQKKHHGFAO66CC,24,33.76,店鋪,鋼筋混凝土造,87年1月8日,九層,,
