鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
前金區,房地(土地+建物),高雄市前金區允文街１７號５樓之２,11.9,商,,,1110117,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土,1080115,73.78,2,1,1,有,有,有,19000,258,,0.0,0,,RPQPMLLKKHHGFAE27CC
前金區,房地(土地+建物),高雄市前金區中華三路１０５號９樓,2.07,商,,,1110115,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040703,88.78,2,2,1,有,有,有,31000,349,,0.0,0,,RPRPMLLKKHHGFAE37CC
前鎮區,建物,高雄市前鎮區民權二路３４１號,41.0,商,,,1110126,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640122,106.18,2,1,2,有,無,無,19000,179,,0.0,0,,RPWOMLLKKHHGFCE97CC
三民區,房地(土地+建物),高雄市三民區十全三路６號６樓之５,2.66,住,,,1110129,土地1建物1車位0,六層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100726,78.89,2,2,1,有,有,無,16000,203,,0.0,0,,RPPNMLLKKHHGFDE27CC
三民區,房地(土地+建物)+車位,高雄市三民區通化街１號１１樓之３,10.22,住,,,1110130,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070706,130.73,2,2,2,有,有,有,29500,226,坡道平面,24.27,0,,RPPOMLLKKHHGFDE37CC
三民區,建物,高雄市三民區吉林街３４７號６樓,0.0,住,,,1110211,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0790611,199.0,3,2,2,有,無,有,28000,141,,0.0,0,,RPWOMLLKKHHGFDE08CC
三民區,房地(土地+建物),高雄市三民區建國三路４９５號４樓之６,4.67,商,,,1110211,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701210,44.75,1,1,1,有,有,有,10000,223,,0.0,0,,RPQPMLLKKHHGFDE57CC
三民區,房地(土地+建物),高雄市三民區陽明路５１.５５號,1002.0,住,,,1110114,土地3建物1車位0,全,2,透天厝,,鋼筋混凝土造,0800925,970.92,0,0,0,無,無,無,315000,324,,0.0,0,依原申報書序號C1ED10910220024進行公證換約承租人由個人改公司。自起租日起，第1年-第3年之租金為31.5萬元整.第4年-第6年之租金為32.445萬元整.第7年-第9年之租金為33.4184萬元整.第10年-第12年之租金為34.4209萬元.第13年-第15年之租金為35.4535萬元整,RPXPMLLKKHHGFDE28CC
左營區,房地(土地+建物),高雄市左營區太華街２８４號,27.14,住,,,1110210,土地1建物1車位0,見其他登記事項,14,店面(店鋪),住商用,鋼筋混凝土造,0810908,183.82999999999998,4,1,2,有,有,無,28000,152,,0.0,0,,RPUNMLLKKHHGFEE87CC
