鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
新竹市,房地(土地+建物)+車位,新竹市新竹市北區武陵路218巷,31.55,住,,,1110217,土地5建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.85,3,2,2,有,無,24840000,173708,坡道平面,23.38,2350000,,RPUWMLSKKHHGFAO37CB,昌昕/森林首席,B棟12號
新竹市,房地(土地+建物)+車位,新竹市新竹市北區武陵路218巷,33.85,住,,,1110214,土地5建物1車位2,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.2,3,2,2,有,無,28090000,170914,坡道平面,46.3,4350000,,RPVWMLSKKHHGFAO47CB,昌昕/森林首席,E棟12號
新竹市,房地(土地+建物)+車位,新竹市新竹市北區武陵路218巷,33.85,住,,,1110214,土地5建物1車位2,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.79,3,2,2,有,無,27960000,170338,坡道平面,44.89,4300000,,RPXWMLSKKHHGFAO67CB,昌昕/森林首席,E棟11號
新竹市,房地(土地+建物)+車位,新竹市新竹市東區中華路二段,14.81,商,,,1110211,土地2建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.05,3,2,2,有,無,19570000,142030,一樓平面,26.4,2150000,,RPUNMLTKKHHGFAO56CB,4'33'',D棟10F號
新竹市,房地(土地+建物)+車位,新竹市新竹市東區中華路二段,14.81,商,,,1110215,土地2建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.05,3,2,2,有,無,18910000,136649,一樓平面,26.4,2150000,,RPWNMLTKKHHGFAO76CB,4'33'',D棟5F號
新竹市,房地(土地+建物)+車位,新竹市新竹市東區中華路二段,16.49,商,,,1110219,土地2建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.08,3,2,2,有,無,17500000,115421,坡道平面,31.19,1700000,,RPXNMLTKKHHGFAO86CB,4'33'',E棟2F號
新竹市,房地(土地+建物)+車位,新竹市新竹市東區中華路二段,15.58,商,,,1110219,土地2建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.24,3,2,2,有,無,18700000,130006,坡道平面,26.4,1950000,,RPOOMLTKKHHGFAO68CB,4'33'',F棟4F號
新竹市,房地(土地+建物),新竹市新竹市中清路一段,90.48,住,,,1110212,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,254.56,3,2,3,有,無,17100000,67175,,0.0,0,,RPSNMLKLKHHGFAO18CB,藝墅,A棟7號
新竹市,房地(土地+建物),新竹市新竹市中清路一段,82.6,住,,,1110211,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,232.58,3,2,3,有,無,16700000,71803,,0.0,0,,RPVNMLKLKHHGFAO48CB,藝墅,A棟9號
