鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹東鎮,建物,新竹縣竹東鎮沿河街５３７號,0.0,工,,,1110121,土地0建物2車位0,見其他登記事項,4,工廠,工業用,鋼筋混凝土造,1100205,664.16,0,0,0,無,無,無,168000,,,0.0,0,,RPRQMLLKKHHGFCJ18CC
新豐鄉,建物,新竹縣新豐鄉員山１３１之１４２號６樓,0.0,,山坡地保育區,丙種建築用地,1110208,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100401,69.11,2,2,1,有,有,有,15000,217,,0.0,0,水電瓦斯及每月管理費1200元由承租人負擔。,RPSNMLLKKHHGFDJ08CC
竹東鎮,建物,新竹縣竹東鎮自強路２０號１０樓,0.0,住,,,1110209,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870929,141.05,3,2,2,有,有,有,12000,85,,0.0,0,,RPXNMLOKKHHGFCJ78CC
竹東鎮,建物,新竹縣竹東鎮五豐八莊３０號,0.0,,鄉村區,乙種建築用地,1110211,土地0建物1車位0,全,3,透天厝,住家用,加強磚造,,150.74,5,1,3,有,無,有,15000,100,,0.0,0,,RPQOMLOKKHHGFCJ18CC
新豐鄉,建物,新竹縣新豐鄉十一股７３之７號,0.0,,特定農業區,甲種建築用地,1110214,土地0建物0車位0,一層,4,套房(1房1廳1衛),集合住宅、停車空間,鋼筋混凝土造,1090416,25.31,1,0,1,有,無,有,6500,257,,0.0,0,此為分租套房，第一層共隔1間套房，面積為25.31平方公尺，第一層其餘面積為公共停機車空間，本標的未計入共有部分之分算面積。水電瓦斯費由承租人負擔。,RPXNMLQKKHHGFDJ09CC
竹北市,建物,新竹縣竹北市嘉豐十路１號九樓之五,0.0,商,,,1110126,土地0建物1車位0,九層,13,辦公商業大樓,商業用,鋼筋混凝土造,0970321,77.33,0,1,1,有,有,有,13000,168,,0.0,0,,RPXPMLQKKHHGFBJ09CC
竹東鎮,建物,新竹縣竹東鎮自由街１２０巷１３號１０樓之４,0.0,住,,,1110120,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851224,109.57,4,1,2,有,有,有,16000,146,,0.0,0,,RPROMLRKKHHGFCJ58CC
竹北市,建物,新竹縣竹北市復興二路２２９號４樓６室,0.0,商,,,1110212,土地0建物1車位0,四層,13,辦公商業大樓,商業用,鋼筋混凝土造,0961204,111.18,0,0,0,無,有,無,23000,207,,0.0,0,,RPTNMLRKKHHGFBJ68DC
竹東鎮,建物,新竹縣竹東鎮明星路２３９巷１７號,0.0,住,,,1110120,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,,115.2,4,2,2,有,無,有,12000,104,,0.0,0,,RPVOMLSKKHHGFCJ09CC
竹北市,建物,新竹縣竹北市臺元街３０號２F~３,0.0,工,,,1110214,土地0建物1車位4,二層,6,廠辦,工業用,鋼筋混凝土造,0900612,949.22,0,0,0,無,有,無,270700,285,坡道平面,0.0,0,,RPSOMLSKKHHGFBJ68CC
竹北市,建物,新竹縣竹北市臺元一街６號３F~５,0.0,工,,,1110211,土地0建物1車位0,三層,10,廠辦,工業用,鋼筋混凝土造,1020318,722.45,0,0,0,無,有,無,207000,287,,0.0,0,,RPTOMLSKKHHGFBJ78CC
竹北市,建物,新竹縣竹北市日興一街１８號４樓,0.0,住,,,1110123,土地0建物1車位1,四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,120.0,2,2,1,有,有,有,25000,208,坡道平面,0.0,0,,RPUPMLSKKHHGFBJ98CC
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明六路東一段２４３號,30.95,其他,,,1110208,土地1建物1車位2,一層,15,辦公商業大樓,住商用,鋼筋混凝土造,0941114,350.37,0,0,0,無,有,無,150000,428,坡道平面,65.48,0,,RPPNMLKLKHHGFBJ57CC
竹北市,建物,新竹縣竹北市勝利九街５０號,0.0,住,,,1110119,土地0建物1車位1,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1061103,103.06,0,0,0,無,有,有,38000,369,坡道平面,26.77,0,,RPRNMLKLKHHGFBJ77CC
竹北市,建物,新竹縣竹北市光明六路東一段２５５號五樓,0.0,商,,,1110128,土地0建物1車位1,五層,15,辦公商業大樓,商業用,鋼筋混凝土造,0941114,258.56,0,1,2,有,有,有,78000,302,坡道平面,32.73,0,,RPVNMLLLKHHGFBJ28CC
竹北市,建物,新竹縣竹北市博愛街４２６之１號七樓之六,0.0,其他,,,1110218,土地0建物1車位0,七層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810127,31.509999999999998,1,0,1,有,有,有,9000,286,,0.0,0,每月水電費由承租人負擔。,RPPPMLMLKHHGFBJ97CC
竹北市,建物,新竹縣竹北市勝利八街一段２３１號十二樓之三,0.0,商,,,1110219,土地0建物1車位0,十二層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050608,85.31,2,2,1,有,有,有,16200,190,,0.0,0,水電瓦斯費及每月管理費1650元由承租人負擔。,RPPRMLMLKHHGFBJ18CC
竹東鎮,建物,新竹縣竹東鎮五豐八莊１６４號,0.0,,鄉村區,乙種建築用地,1110219,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,,80.16,3,1,1,有,無,有,11000,137,,0.0,0,水電瓦斯費由承租人負擔。,RPQPMLMLKHHGFCJ18CC
湖口鄉,建物,新竹縣湖口鄉鐵騎路１８４號二樓,0.0,,鄉村區,乙種建築用地,1110129,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820920,145.53,3,2,2,有,有,有,17500,120,坡道平面,32.84,0,,RPPNMLMLKHHGFDJ97CC
湖口鄉,建物,新竹縣湖口鄉中山路一段６１１號九樓之１５,0.0,商,,,1110221,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090122,132.22,3,2,2,有,有,有,15000,113,,0.0,0,水電瓦斯費及每月管理費2300元由承租人負擔。,RPSOMLMLKHHGFDJ38CC
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮東榮路３１巷９號,94.98,住,,,1110212,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0841027,190.69,5,2,3,有,無,有,20000,105,一樓平面,0.0,0,,RPSNMLNLKHHGFCJ28CC
竹北市,建物,新竹縣竹北市臺元一街６號６F~６,0.0,工,,,1110215,土地0建物1車位1,六層,10,廠辦,工業用,鋼筋混凝土造,1020318,292.33,0,0,0,無,有,無,89700,307,坡道平面,0.0,0,,RPVOMLNLKHHGFBJ58CC
竹北市,建物,新竹縣竹北市博愛街５１３號７樓之５,0.0,商,,,1110220,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810731,78.4,2,1,1,有,有,有,12500,159,,0.0,0,水電瓦斯費、每月管理費1000元由承租人負擔。,RPTNMLOLKHHGFBJ38CC
