鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
麻豆區,房地(土地+建物),臺南市麻豆區新生北路308巷,89.33,住,,,1110212,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,212.57,4,2,5,有,無,13580000,63885,,0.0,0,,RPPNMLOKKHHGFFD57CB,品學苑3,C10棟全號
官田區,房地(土地+建物),臺南市官田區信義街一段90號對面,117.0,住,,,1110211,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,222.58,3,2,4,有,無,18680000,83925,,0.0,0,,RPQNMLPKKHHGFFD77CB,澄田.富邑 II,C棟4號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1110211,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.86,3,2,2,有,無,19700000,151671,坡道平面,27.27,1410000,,RPRNMLQKKHHGFCD67CB,世界·巨星,B棟3號
安平區,房地(土地+建物)+車位,臺南市安平區國平北路,11.69,商,,,1110212,土地1建物1車位1,十八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.14,0,0,0,無,無,9700000,95189,坡道機械,13.49,500000,,RPSNMLQKKHHGFAD57CB,水星光,B棟8號
北區,房地(土地+建物)+車位,臺南市北區海安路三段與海安路三段357巷交叉口,14.27,住,,,1110212,土地3建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.15,3,2,2,有,無,17080000,109375,坡道平面,24.79,1400000,,RPPNMLRKKHHGFAD37CB,允將海安,F-16F號
安平區,房地(土地+建物),臺南市安平區育平里38鄰育平一街14巷2之7號,82.24,住,,,1110212,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,191.3,5,2,5,有,無,20000000,104548,,0.0,0,,RPQNMLRKKHHGFAD47CB,儷城欣欣2,B棟9號
善化區,房地(土地+建物)+車位,臺南市善化區民權路與四維路口,16.85,商,,,1110211,土地1建物1車位1,八層,30,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,156.93,2,1,2,有,無,11410000,83759,坡道平面,37.42,1400000,此案辦理設計變更當中交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRKKHHGFHD48CB,桂田磐古2,B1棟B1-08F號
善化區,房地(土地+建物),臺南市善化區胡厝,98.81,,鄉村區,乙種建築用地,1110212,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,167.73,4,2,3,有,無,12500000,74525,,0.0,0,,RPRNMLSKKHHGFHD38CB,南科寶石捷,D棟D2號
善化區,房地(土地+建物),臺南市善化區胡厝,106.15,,鄉村區,乙種建築用地,1110212,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,166.84,4,2,3,有,無,12700000,76121,,0.0,0,,RPSNMLSKKHHGFHD48CB,南科寶石捷,D棟D3號
