鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
龜山區,房地(土地+建物)+車位,桃園市龜山區樂安街205巷99號之一附近,16.66,住,,,1110211,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.49,3,2,2,有,無,14980000,97843,坡道平面,25.85,2100000,,RPTNMLLKKHHGFHH28CB,和耀恆美,A01-09號
龜山區,房地(土地+建物)+車位,桃園市龜山區樂安街205巷99號之一附近,12.42,住,,,1110211,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.28,2,2,1,有,無,11350000,95365,坡道平面,24.76,2050000,,RPVNMLLKKHHGFHH48CB,和耀恆美,B01-10號
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街,23.77,住,,,1110212,土地1建物1車位1,十九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.15,3,2,2,有,無,21550000,123568,坡道平面,29.51,1700000,,RPPNMLNKKHHGFAH47DB,東騰青一,B棟2-19F號
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街,29.83,住,,,1110212,土地1建物1車位2,二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,260.92,4,2,2,有,無,27580000,120753,坡道平面,59.02,3200000,,RPQNMLNKKHHGFAH57DB,東騰青一,B棟3-2F號
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街,27.92,住,,,1110213,土地1建物1車位1,十八層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,218.24,4,2,2,有,無,25560000,124834,坡道平面,29.51,2000000,,RPRNMLNKKHHGFAH67DB,東騰青一,A棟3-18F號
龍潭區,房地(土地+建物)+車位,桃園市龍潭區 大昌路一段60號旁,33.84,住,,,1110212,土地1建物1車位1,四層,17,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,193.14,4,2,2,有,無,13400000,75499,坡道平面,32.21,1250000,,RPQNMLNKKHHGFCH67CB,華曜大謙,A3棟0號
八德區,房地(土地+建物)+車位,桃園市八德區中華路與中華路5巷交叉口,15.1,住,,,1110214,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.78,2,2,1,有,無,9450000,90355,坡道平面,31.24,1450000,,RPPNMLOKKHHGFFH97CB,佳展好市佳,A2棟5號
八德區,房地(土地+建物)+車位,桃園市八德區中華路與中華路5巷交叉口,15.1,住,,,1110214,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.5,2,2,1,有,無,10340000,99277,坡道平面,29.96,1550000,,RPQNMLOKKHHGFFH08CB,佳展好市佳,B2棟14號
觀音區,房地(土地+建物),桃園市觀音區大富路.大湖路,46.21,,特定農業區,甲種建築用地,1110213,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.84,3,2,2,有,無,6760000,51274,,0.0,0,,RPRNMLOKKHHGFBH87DB,崑新樸園,D棟2-3F號
