編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUNMLPKKHHGFDP66CC,33,218.70,商業用,鋼筋混凝土造,78年6月10日,七層,,
RPTNMLLKKHHGFBP58CC,28,55.36,住商用,鋼筋混凝土造,82年9月30日,四層,,
RPSNMLLKKHHGFBP48CC,7,81.04,住家用,鋼筋混凝土造,104年7月28日,五層,,
RPSNMLLKKHHGFBP48CC,7,28.70,共有部份,鋼筋混凝土造,104年7月28日,五層,,
RPRNMLMLKHHGFAP48CC,28,187.91,住家用,鋼筋混凝土造,82年11月22日,四層,,
RPWNMLOJLHHGFAP09CC,15,18.92,住家用,鋼筋混凝土造,95年12月1日,三層,,
RPTNMLSKKHHGFDP96DC,41,176.90,住商用,加強磚造,69年11月4日,三層,,
RPPNMLMLKHHGFAP28CC,15,16.51,住家用,鋼筋混凝土造,95年12月1日,三層,,
RPROMLOJLHHGFAP78DC,25,83.76,住家用,鋼筋混凝土造,86年3月21日,十三層,,
RPROMLOJLHHGFAP78DC,25,12.94,共有部份,鋼筋混凝土造,86年3月21日,十三層,,
RPROMLOJLHHGFAP78DC,25,12.85,共有部份,鋼筋混凝土造,86年3月21日,十三層,,
RPTNMLNJLHHGFBP78CC,28,80.61,住家用,鋼筋混凝土造,83年1月22日,九層,,
RPTNMLNJLHHGFBP78CC,28,9.90,地下室﹕２２８７﹒３３平方公尺,鋼筋混凝土造,83年1月22日,九層,,
RPTNMLNJLHHGFBP78CC,28,1.00,共有部份,鋼筋混凝土造,83年1月21日,,,
RPTNMLNJLHHGFBP78CC,28,.66,共有部份,鋼筋混凝土造,83年1月21日,,,
RPTNMLNJLHHGFBP78CC,28,.76,共有部份,鋼筋混凝土造,83年1月21日,,,
RPTNMLNJLHHGFBP78CC,28,2.16,共有部份,鋼筋混凝土造,83年1月21日,,,
RPUNMLTKKHHGFAP86DC,18,14.83,住家用,鋼筋混凝土造,93年6月11日,四層,,
RPTNMLNJLHHGFBP78CC,28,11.02,共有部份,鋼筋混凝土造,83年1月21日,,,
RPRNMLRJLHHGFBP98CC,29,196.15,住商用,鋼筋混凝土造,82年7月29日,四層,,
RPPNMLKKLHHGFAP18DC,54,82.42,住家用,加強磚造,56年9月30日,二層,,
RPPNMLKKLHHGFAP18DC,54,85.70,住家用,加強磚造,56年9月30日,二層,,
RPPNMLKKLHHGFAP18DC,54,105.76,住家用,加強磚造,56年9月30日,二層,,
RPTNMLLKLHHGFBP68CC,26,330.57,工業用,見其他登記事項,85年1月3日,一層,,
RPOOMLMLLHHGFAP38CC,26,224.15,住商用,鋼筋混凝土造,85年8月27日,五層,,
RPQNMLRJLHHGFAP78CC,28,187.91,住家用,鋼筋混凝土造,82年11月22日,四層,,
RPTOMLNLLHHGFAP98CC,5,74.51,住家用,鋼筋混凝土造,106年7月28日,四層,,
RPTNMLTLLHHGFAP86CC,28,34.59,住家用,鋼筋混凝土造,83年7月1日,九層,,
RPTNMLTLLHHGFAP86CC,28,14.84,共有部份,鋼筋混凝土造,83年7月1日,九層,,
RPTNMLTLLHHGFAP86CC,28,12.95,共有部份,鋼筋混凝土造,83年7月1日,九層,,
RPWNMLSJLHHGFAP86CC,27,96.16,住家用,鋼筋混凝土造,83年12月20日,十一層,,
RPPNMLPKLHHGFAP58CC,41,117.96,住家用,加強磚造,69年12月1日,二層,,
RPWNMLSJLHHGFAP86CC,27,23.68,共有部份,鋼筋混凝土造,83年12月20日,十一層,,
RPSOMLNLLHHGFAP88CC,5,95.59,住家用,鋼筋混凝土造,106年7月28日,四層,,
RPUNMLPLLHHGFAP56CC,23,25.24,住家用,鋼筋混凝土造,87年10月30日,十層,,
RPUNMLPLLHHGFAP56CC,23,8.10,共有部份,鋼筋混凝土造,87年10月30日,十層,,
RPUNMLPLLHHGFAP56CC,23,5.03,共有部份,鋼筋混凝土造,87年10月30日,十層,,
RPXNMLTLLHHGFAP27CC,41,122.86,住家用,加強磚造,69年9月20日,二層,,
RPWNMLTLLHHGFAP17CC,5,197.06,住家用,鋼筋混凝土造,106年6月7日,四層,,
RPWNMLKMLHHGFAP98CC,28,34.59,住家用,鋼筋混凝土造,83年7月1日,九層,,
RPWNMLKMLHHGFAP98CC,28,14.84,共有部份,鋼筋混凝土造,83年7月1日,九層,,
RPWNMLKMLHHGFAP98CC,28,12.95,共有部份,鋼筋混凝土造,83年7月1日,九層,,
RPQNMLSKMHHGFAP09CC,15,14.33,住家用,鋼筋混凝土造,95年11月10日,三層,,
RPQNMLKMLHHGFAP38CC,42,56.71,住家用,加強磚造,69年1月1日,二層,,
RPWNMLLJMHHGFBP98CC,42,958.71,工業用,鋼造,69年5月20日,一層,,
RPUNMLTLMHHGFAP27EC,7,96.57,店舖、住宅、樓梯間,鋼筋混凝土造,104年1月15日,二層,,
RPVNMLNJNHHGFAP66EC,7,96.57,店舖、住宅、樓梯間,鋼筋混凝土造,104年1月15日,二層,,
RPSPMLTKMHHGFAP96CC,17,154.29,住宅、停車空間,鋼筋混凝土造,94年7月12日,四層,,
RPQNMLKLMHHGFAP38CC,18,152.22,住家用,鋼筋混凝土造,93年2月15日,三層,,
RPSNMLSKMHHGFAP66CC,18,19.32,住家用,鋼筋混凝土造,93年3月26日,五層,,
RPRNMLSKMHHGFAP56CC,15,15.27,住家用,鋼筋混凝土造,95年12月1日,三層,,
