鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中西區,建物,臺南市中西區健康路一段４２０巷１４號,0.0,住,,,1111101,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0730519,56.56,0,1,1,有,無,有,18000,318,,0.0,0,,RPRNMLLKJIHGFAD07CC
北區,建物,臺南市北區育成路９５號,0.0,住,,,1111108,土地0建物1車位0,全,4,透天厝,停車空間、店舖、住宅,鋼筋混凝土造,0960427,251.41,4,2,6,有,無,有,47000,187,,0.0,0,,RPTNMLLKJIHGFAD27CC
中西區,房地(土地+建物),臺南市中西區武德街１７號,52.11,商,,,1111028,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0740302,270.85,9,2,5,有,無,無,50000,185,,0.0,0,,RPUNMLLKJIHGFAD37CC
北區,建物,臺南市北區文賢路６１８巷２５號,0.0,住,,,1111101,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0650310,86.28,4,2,2,有,無,有,11000,127,,0.0,0,參加公會版社會住宅包租代管計畫，租金為市價9折,RPOOMLLKJIHGFAD86CC
北區,房地(土地+建物),臺南市北區西門路四段４７１號,90.0,住,,,1111107,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0740820,302.76,7,2,4,有,無,有,33000,109,,0.0,0,,RPUOMLLKJIHGFAD47CC
南區,建物,臺南市南區建南路１９０號,0.0,住,,,1111027,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0750812,49.0,0,1,1,有,無,無,20000,408,,0.0,0,,RPTNMLLKJIHGFCD47CC
東區,建物,臺南市東區東成街２８巷２號四樓之２,0.0,住,,,1111020,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770423,97.8,3,2,2,有,無,有,11500,118,,0.0,0,台南市社會住宅包租代管增辦第3期計畫公會版，租金已打9折,RPROMLLKJIHGFCD37CC
永康區,房地(土地+建物)+車位,臺南市永康區中正北路１１１之１號,598.45,住,,,1101126,土地1建物1車位2,見其他登記事項,5,辦公商業大樓,辦公室,鋼筋混凝土構造,1010202,281.75,2,1,2,有,無,有,136500,484,一樓平面,0.0,0,,RPVNMLLKJIHGFKD48CC
永康區,房地(土地+建物),臺南市永康區新民街６６巷６號８樓之３,948.43,住,,,1111110,土地1建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,70.04,3,2,2,有,無,有,18000,257,,0.0,0,,RPOOMLLKJIHGFKD87CC
永康區,建物,臺南市永康區安康里大橋一街５３之５號十四樓之５,0.0,住,,,1111020,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,90.39,2,1,1,有,有,有,15000,166,,0.0,0,,RPORMLLKJIHGFKD18CC
安南區,房地(土地+建物)+車位,臺南市安南區永續十八街２８號十四樓,19.24,住,,,1111030,土地1建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110304,143.85,2,1,1,有,有,有,21000,146,坡道平面,0.0,0,,RPPQMLLKJIHGFBD27CC
安定區,房地(土地+建物),臺南市安定區六塊寮２２之８號,85.0,,鄉村區,乙種建築用地,1111110,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0750530,106.32,6,1,2,有,無,有,30000,282,,0.0,0,,RPOOMLLKJIHGFHD57CC
善化區,建物,臺南市善化區茄拔２之８號,0.0,,特定農業區,農牧用地,1111102,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0890620,232.21,6,3,2,有,無,有,18000,78,,0.0,0,台南市社會住宅包租代管增辦第3期計畫公會版，租金已打9折,RPTOMLLKJIHGFHD08CC
東區,房地(土地+建物),臺南市東區中華東路三段５４號,12.43,住,,,1111112,土地3建物1車位0,見其他登記事項,18,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0850209,159.89,2,2,2,有,有,無,32000,200,,0.0,0,,RPPNMLMKJIHGFCD17CC
安平區,房地(土地+建物)+車位,臺南市安平區永華六街６６-３號,25.29,住,,,1111112,土地1建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831227,130.24,3,2,3,有,有,有,20000,154,坡道平面,0.0,0,,RPQNMLMKJIHGFAD07CC
新營區,建物,臺南市新營區富源街２２號３樓之４,7.41,商,,,1111105,土地0建物1車位0,三層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801022,40.09,1,1,1,有,無,有,7500,187,,0.0,0,,RPPNMLNKJIHGFDD37CC
永康區,建物,臺南市永康區永二街４２５號８樓之１,0.0,住,,,1111105,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830504,112.99000000000001,3,1,2,有,有,有,15000,133,,0.0,0,,RPQNMLOKJIHGFKD28CC
永康區,建物,臺南市永康區中正路１７８號,0.0,住,,,1111110,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0961217,23.15,1,0,1,有,無,有,6000,259,,0.0,0,,RPSOMLOKJIHGFKD58CC
永康區,建物,臺南市永康區復華里復華八街４７巷４１號三樓之５,0.0,住,,,1111112,土地0建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850426,81.96000000000001,3,1,2,有,有,有,13500,165,坡道平面,0.0,0,,RPTOMLOKJIHGFKD68CC
中西區,建物,臺南市中西區青年路５１號,0.0,商,,,1111111,土地0建物1車位0,見其他登記事項,8,店面(店鋪),住商用,鋼筋混凝土造,0710910,110.08,1,1,1,有,有,無,21000,191,,0.0,0,,RPUSMLOKJIHGFAD18CC
南區,建物,臺南市南區國華街一段１０８巷７號之１,0.0,住,,,1111104,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680517,92.41999999999999,3,2,2,有,無,有,15000,162,,0.0,0,台南市社會住宅包租代管第3期計畫 ；每月水電瓦斯費由承租人另外負擔。,RPPNMLOKJIHGFCD37CC
東區,建物,臺南市東區崇學路１１１號十二樓之２,0.0,住,,,1111021,土地0建物1車位1,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,237.95,3,2,2,有,有,有,25000,105,坡道平面,0.0,0,,RPWNMLOKJIHGFCD08CC
