編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOOMLLKJIHGFAD86CC,47,86.28,住家用,加強磚造,65年3月10日,二層,,
RPTNMLLKJIHGFAD27CC,16,251.41,停車空間、店舖、住宅,鋼筋混凝土造,96年4月27日,四層,,
RPUNMLLKJIHGFAD37CC,38,270.85,住家用,鋼筋混凝土造,74年3月2日,五層,,
RPRNMLLKJIHGFAD07CC,38,56.56,住商用,鋼筋混凝土造,73年5月19日,五層,,
RPUOMLLKJIHGFAD47CC,37,302.76,住商用,鋼筋混凝土造,74年8月20日,四層,,
RPTNMLLKJIHGFCD47CC,36,49.00,住商用,鋼筋混凝土造,75年8月12日,四層,,
RPROMLLKJIHGFCD37CC,34,79.08,住家用,鋼筋混凝土造,77年4月23日,五層,,
RPROMLLKJIHGFCD37CC,34,18.72,共有部分,鋼筋混凝土造,77年4月23日,五層,,
RPVNMLLKJIHGFKD48CC,10,281.75,辦公室,鋼筋混凝土構造,101年2月2日,四層,,
RPOOMLLKJIHGFKD87CC,29,58.11,住家用,鋼筋混凝土造,82年12月30日,九層,,
RPOOMLLKJIHGFKD87CC,29,11.93,住家用,鋼筋混凝土造,82年12月30日,九層,,
RPORMLLKJIHGFKD18CC,23,70.84,住家用,鋼筋混凝土造,88年8月24日,十四層,,
RPORMLLKJIHGFKD18CC,23,1.81,共有部分,鋼筋混凝土造,88年8月24日,十四層,,
RPORMLLKJIHGFKD18CC,23,3.28,共有部分,鋼筋混凝土造,88年8月24日,十四層,,
RPORMLLKJIHGFKD18CC,23,14.46,共有部分,鋼筋混凝土造,88年8月24日,十四層,,
RPPQMLLKJIHGFBD27CC,1,75.88,集合住宅,鋼筋混凝土造,111年3月4日,十七層,,
RPPQMLLKJIHGFBD27CC,1,67.97,本共有部分之項目有停車空間、防空避難室兼停車空間、管委會使用空間、門廊、車道、垃圾暫存室、防災中心、梯間、陽台、樓梯間、機械室、水箱等１２項。,鋼筋混凝土造,111年3月4日,十七層,,
RPPNMLMKJIHGFCD17CC,27,144.73,住商用,鋼筋混凝土造,85年2月9日,十八層,,
RPPNMLMKJIHGFCD17CC,27,15.16,共有部分,鋼筋混凝土造,85年2月9日,十八層,,
RPTOMLLKJIHGFHD08CC,22,232.21,住家用,鋼筋混凝土造,89年6月20日,三層,,
RPQNMLMKJIHGFAD07CC,28,104.32,住家用,鋼筋混凝土造,83年12月27日,七層,,
RPQNMLMKJIHGFAD07CC,28,25.92,共有部分,鋼筋混凝土造,83年12月27日,七層,,
RPPNMLNKJIHGFDD37CC,31,40.09,住家用,鋼筋混凝土造,80年10月22日,六層,,
RPQNMLOKJIHGFKD28CC,29,81.06,住家用,鋼筋混凝土造,83年5月4日,十五層,,
RPQNMLOKJIHGFKD28CC,29,21.13,共有部分,鋼筋混凝土造,83年5月4日,十六層,,
RPQNMLOKJIHGFKD28CC,29,10.80,共有部分,鋼筋混凝土造,83年5月4日,十五層,,
RPOOMLLKJIHGFHD57CC,36,106.32,住家用,加強磚造,75年5月30日,二層,,
RPSOMLOKJIHGFKD58CC,15,23.15,住商用,鋼筋混凝土造,96年12月17日,五層,,
RPUSMLOKJIHGFAD18CC,40,68.52,住商用,鋼筋混凝土造,71年9月10日,八層,,
RPUSMLOKJIHGFAD18CC,40,41.56,共有部分,鋼筋混凝土造,71年9月10日,八層,,
RPPNMLOKJIHGFCD37CC,43,88.10,住家用,鋼筋混凝土造,68年5月17日,五層,,
RPPNMLOKJIHGFCD37CC,43,4.32,共有部分,鋼筋混凝土造,68年5月17日,五層,,
RPWNMLOKJIHGFCD08CC,25,130.87,住家用,鋼筋混凝土造,86年5月8日,十六層,,
RPPOMLPKJIHGFCD57CC,45,27.00,住家用,鋼筋混凝土造,67年5月9日,四層,,
RPQOMLPKJIHGFCD67CC,43,89.99,住家用,加強磚造,69年2月6日,二層,,
RPQOMLPKJIHGFAD47CC,9,56.38,集合住宅,鋼筋混凝土構造,102年6月20日,十五層,,
RPQOMLPKJIHGFAD47CC,9,42.50,本共有部分之項目有防空避難室、停車空間、門廊、車道、門廳、管理維護空間、公共服務空間。,鋼筋混凝土構造,102年6月20日,十五層,,
RPRPMLPKJIHGFAD67CC,6,118.31,集合住宅,鋼筋混凝土構造,106年1月24日,二十層,,
RPQOMLPKJIHGFAD47CC,9,15.40,本共有部分之項目有樓梯間,鋼筋混凝土構造,102年6月20日,十五層,,
RPRPMLPKJIHGFAD67CC,6,83.75,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,,
RPTOMLPKJIHGFCD97CC,27,60.79,住家用,鋼筋混凝土造,84年11月6日,二十層,,
RPRNMLPKJIHGFCD67CC,43,88.10,住家用,鋼筋混凝土造,68年5月17日,五層,,
RPTOMLPKJIHGFCD97CC,27,12.77,共有部分,鋼筋混凝土造,84年11月6日,二十層,,
RPRNMLPKJIHGFCD67CC,43,4.32,共有部分,鋼筋混凝土造,68年5月17日,五層,,
RPTOMLPKJIHGFCD97CC,27,17.47,共有部分,鋼筋混凝土造,84年11月6日,二十層,,
RPWNMLOKJIHGFCD08CC,25,16.28,共有部分,鋼筋混凝土造,86年5月8日,十六層,,
RPWNMLOKJIHGFCD08CC,25,71.81,共有部分,鋼筋混凝土造,86年5月8日,十六層,,
RPWNMLOKJIHGFCD08CC,25,18.99,共有部分,鋼筋混凝土造,86年5月8日,十六層,,
RPSNMLPKJIHGFID38CC,15,8.04,辦公室,鋼筋混凝土造,96年9月20日,四層,,
RPSNMLPKJIHGFID38CC,15,4.74,共有部分,鋼筋混凝土造,96年9月20日,四層,,
RPXOMLPKJIHGFBD28CC,2,62.43,集合住宅,鋼筋混凝土造,110年1月14日,十五層,,
RPXOMLPKJIHGFBD28CC,2,28.18,本共有部份之項目有：防空避難室兼停車空間、停車空間、樓梯間、梯廳、水箱、排煙室、昇降機間、消防機房、雨水機房、台電配電室、緊急發電機室、電信室、電梯機房、管委會使用空間、車道、門廳、太陽能機房、資源回收中心、外廊共１９項。,鋼筋混凝土造,110年1月14日,十五層,,
RPTNMLPKJIHGFID48CC,15,8.04,辦公室,鋼筋混凝土造,96年9月20日,四層,,
RPVNMLPKJIHGFID68CC,15,8.04,辦公室,鋼筋混凝土造,96年9月20日,四層,,
RPTNMLPKJIHGFID48CC,15,1.01,共有部分,鋼筋混凝土造,96年9月20日,四層,,
RPWNMLPKJIHGFID78CC,15,8.04,辦公室,鋼筋混凝土造,96年9月20日,四層,,
RPVNMLPKJIHGFID68CC,15,1.01,共有部分,鋼筋混凝土造,96年9月20日,四層,,
RPTNMLPKJIHGFID48CC,15,5.10,共有部分,鋼筋混凝土造,96年9月20日,四層,,
RPWNMLPKJIHGFID78CC,15,5.12,共有部分,鋼筋混凝土造,96年9月20日,四層,,
