鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉社安段251 251-1 251-2 地號,25.16,,鄉村區,乙種建築用地,1111112,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.6,2,2,2,有,無,5500000,56548,一樓平面,8.79,1100000,,RPQNMLOKJIHGFAT78CB,鑫邑,B棟2號
屏東市,房地(土地+建物)+車位,屏東縣屏東市 崇朝路183號旁,33.33,住,,,1111113,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.32,2,2,2,有,無,7400000,72022,一樓平面,12.93,1250000,,RPRNMLOKJIHGFAT88CB,泓喬向陽,B棟2號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉新潭村新源街86號5樓之三,48.45,住,,,1111111,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.19,4,2,3,有,無,9080000,60507,一樓平面,15.0,900000,,RPPNMLQKJIHGFAT88CB,景福2,A棟A5號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉崑崙路19巷,23.23,商,,,1111112,土地2建物1車位1,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,118.01,3,2,2,有,無,7720000,60455,一樓平面,13.47,1400000,,RPPNMLRKJIHGFAT98CB,天闊NO.10琚,A3棟2F號
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮新義段7-10地號B7/6F,23.25,住,,,1111112,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.37,2,2,2,有,無,9150000,77959,,0.0,1200000,,RPQNMLNLJIHGFDT09CB,NEW CITY,B7棟6F號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,35.57,住,,,1111111,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.77,3,2,2,有,無,8320000,75193,一樓平面,11.41,1300000,,RPPNMLTLJIHGFAT66CB,小倆口8期,G3棟4號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,33.55,住,,,1111112,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.52,3,2,2,有,無,7920000,75133,一樓平面,11.41,1300000,,RPQNMLTLJIHGFAT76CB,小倆口8期,F3棟3號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,27.39,住,,,1111114,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.35,2,2,2,有,無,6750000,75063,一樓平面,11.41,1350000,,RPRNMLTLJIHGFAT86CB,小倆口8期,E2棟5號
九如鄉,房地(土地+建物)+車位,屏東縣九如鄉光復街121巷1號對面,91.32,住,,,1111125,土地6建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,145.68,4,2,4,有,無,9380000,64388,一樓平面,0.0,500000,,RPSNMLTLJIHGFAT96CB,都星領袖NO.2,A棟2號
