編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLOKKHIGFAU56DA,28,22.56,住家用,鋼筋混凝土造,83年11月15日,十二層,九層,全筆移轉
RPROMLOKKHIGFAU56DA,28,7.20,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPROMLOKKHIGFAU56DA,28,3.78,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQOMLOKKHIGFAU09DA,24,113.78,住家用,鋼筋混凝土造,88年5月20日,五層,四層 五層 陽台 見其他登記事項,全筆移轉
RPQOMLOKKHIGFAU09DA,24,13.40,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPQOMLOKKHIGFAU09DA,24,25.67,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPQNMLSJKHIGFAU66DA,27,22.23,住家用,鋼筋混凝土造,85年1月30日,五層,五層 陽台,全筆移轉
RPQNMLSJKHIGFAU66DA,27,7.87,共有部份,鋼筋混凝土造,85年1月30日,五層,,持分移轉
RPUNMLQKKHIGFAU96DA,23,19.67,住家用,鋼筋混凝土造,88年11月25日,六層,三層 陽台,全筆移轉
RPUNMLQKKHIGFAU96DA,23,16.68,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPPNMLQKKHIGFAU09DA,30,20.32,住家用,鋼筋混凝土造,82年6月22日,七層,五層 陽台,全筆移轉
RPPNMLQKKHIGFAU09DA,30,8.13,共有部份,鋼筋混凝土造,82年6月22日,七層,,持分移轉
RPQOMLRKKHIGFAU76DA,,285.22,住家用,鋼筋混凝土造,111年8月24日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物,全筆移轉
RPUNMLRKKHIGFAU07DA,29,144.06,住家用,鋼筋混凝土造,83年3月15日,十二層,四層 陽台,全筆移轉
RPUNMLRKKHIGFAU07DA,29,35.01,共有部份,鋼筋混凝土造,83年3月15日,十二層,,持分移轉
RPRNMLKLKHIGFAU78DA,34,85.39,住家用,鋼筋混凝土造,77年9月8日,二層,一層 二層 陽台 屋頂突出物,持分移轉
RPQNMLLLKHIGFAU78DA,43,26.97,住家用,鋼筋混凝土造,69年4月23日,五層,五層,全筆移轉
RPQNMLLLKHIGFAU78DA,43,8.84,共有部份,鋼筋混凝土造,69年4月23日,,,持分移轉
RPRNMLSKKHIGFAU86DA,1,43.22,集合住宅,鋼筋混凝土造,111年8月2日,十層,三層 陽台,全筆移轉
RPRNMLSKKHIGFAU86DA,1,14.76,共有部份,鋼筋混凝土造,111年8月2日,十層,,持分移轉
RPQNMLMLKHIGFBU98DA,41,97.31,住家用,鋼筋混凝土加強磚造,71年6月11日,一層,一層 騎樓,全筆移轉
RPTOMLKLKHIGFAU09DA,27,29.40,住家用,鋼筋混凝土造,84年8月19日,十一層,六層 陽台 花台,全筆移轉
RPTOMLKLKHIGFAU09DA,27,8.60,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPTNMLLLKHIGFAU09DA,33,100.04,住家用,鋼筋混凝土造,79年7月29日,二層,一層 二層,全筆移轉
RPSNMLQKKHIGFAU76DA,37,20.23,住家用,鋼筋混凝土造,75年2月5日,五層,五層,全筆移轉
RPSNMLQKKHIGFAU76DA,37,6.22,共有部份,鋼筋混凝土造,75年2月5日,五層,,持分移轉
RPOOMLNLKHIGFAU88DA,29,36.19,共有部份,鋼筋混凝土造,83年3月8日,九層,,持分移轉
RPOOMLNLKHIGFAU88DA,29,96.48,住家用,鋼筋混凝土造,83年3月8日,九層,二層 露台 花台,全筆移轉
RPWNMLLJLHIGFAU66DA,44,76.23,住家用,鋼筋混凝土加強磚造,68年5月5日,二層,一層 二層,全筆移轉
RPTNMLLJLHIGFAU98DA,19,454.88,住家用,鋼筋混凝土造、鋼骨造,92年9月16日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPUNMLSKKHIGFAU17DA,30,95.56,倉儲,鋼筋混凝土造,81年9月30日,八層,一層 二層 陽台,全筆移轉
RPUNMLSKKHIGFAU17DA,30,26.18,共有部份,鋼筋混凝土造,81年9月30日,八層,,持分移轉
RPXOMLRJKHIGFAU37DA,28,70.69,住家用,鋼筋混凝土造,83年9月21日,五層,五層 陽台,全筆移轉
RPXOMLRJKHIGFAU37DA,28,12.56,共有部份,鋼筋混凝土造,83年9月21日,五層,,持分移轉
RPQNMLMJLHIGFAU78DA,28,82.99,住家用,鋼筋混凝土造,83年11月3日,六層,四層 陽台,全筆移轉
RPQNMLMJLHIGFAU78DA,28,31.14,共有部份,鋼筋混凝土造,83年11月3日,六層,,持分移轉
RPPNMLLJLHIGFAU58DA,28,70.08,住家用,鋼筋混凝土造,84年2月22日,八層,六層 陽台,全筆移轉
RPPNMLLJLHIGFAU58DA,28,14.23,共有部份,鋼筋混凝土造,84年2月22日,八層,,持分移轉
RPPNMLLJLHIGFAU58DA,28,16.00,共有部份,鋼筋混凝土造,84年2月22日,八層,,持分移轉
RPPOMLMJLHIGFAU78DA,27,77.44,住家用,鋼筋混凝土造,85年1月23日,七層,三層,全筆移轉
