鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
竹北市,土地,竹北段254地號,6.0,都市：其他:道路用地,,,1120201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,40000,,0.0,0,包含公共設施保留地用地；,RPQNMLQJKHIGFBJ08DA,0.0,0.0,0.0,無,0001
竹東鎮,房地(土地+建物),新竹縣竹東鎮光明路８３１巷２號,120.98,,特定農業區,甲種建築用地,1120202,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070608,220.98,6,2,7,有,無,13150000,59508,,0.0,0,受債權債務關係影響或債務抵償；,RPOOMLSJKHIGFCJ28DA,203.24,0.0,17.74,無,0002
寶山鄉,土地,大壢段下大壢小段416-23地號,78.0,,山坡地保育區,林業用地,1120205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,590000,7564,,0.0,0,,RPSNMLOKKHIGFCJ38EA,0.0,0.0,0.0,無,
寶山鄉,土地,大壢段下大壢小段288地號,388.52,,山坡地保育區,農牧用地,1120205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2610000,6718,,0.0,0,,RPTNMLOKKHIGFCJ48EA,0.0,0.0,0.0,無,0003
竹北市,土地,社北段199-3地號,4.91,都市：其他:河川區,,,1120202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,324376,66064,,0.0,0,,RPVNMLOKKHIGFBJ48DA,0.0,0.0,0.0,無,
竹北市,土地,社北段199-4地號,3.63,都市：其他:河川區,,,1120202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,238898,65812,,0.0,0,,RPTNMLOKKHIGFBJ28DA,0.0,0.0,0.0,無,
北埔鄉,房地(土地+建物),新竹縣北埔鄉長興街１３號,148.03,住,,,1120204,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,,152.2,4,2,2,有,無,8000000,52562,,0.0,0,,RPTNMLQKKHIGFCJ68EA,152.2,0.0,0.0,無,
湖口鄉,土地,新盛段364地號,416.87,,鄉村區,乙種建築用地,1120206,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10900000,26147,,0.0,0,,RPVNMLOKKHIGFDJ68DA,0.0,0.0,0.0,無,0004
新豐鄉,房地(土地+建物),新竹縣新豐鄉松林村新興路１９７巷６號,157.58,住,,,1120206,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,,266.35,7,3,3,有,無,10500000,39422,,0.0,0,,RPSOMLRJKHIGFDJ68DA,256.35,0.0,10.0,無,
竹北市,房地(土地+建物),新竹縣竹北市溪州路２４６巷９５號,117.4,,特定農業區,甲種建築用地,1120206,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840126,216.99,5,1,3,無,無,3000000,13826,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLRKKHIGFBJ48DA,172.49,34.37,10.13,無,
