編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTOMLLKJIHGFDC57CC,29,84.87,住家用,鋼筋混凝土造,82年9月27日,七層,,
RPTOMLLKJIHGFDC57CC,29,10.28,共用部份,鋼筋混凝土造,82年9月27日,七層,,
RPTOMLLKJIHGFDC57CC,29,5.15,共用部份,鋼筋混凝土造,82年9月27日,七層,,
RPSOMLOKJIHGFDC77CC,44,57.33,國民住宅,鋼筋混凝土造,67年8月9日,五層,,
RPWOMLLKJIHGFDC87CC,27,111.93,住家用,鋼筋混凝土造,84年5月19日,七層,,
RPWOMLLKJIHGFDC87CC,27,4.80,共用部份,鋼筋混凝土造,84年5月19日,七層,,
RPWOMLLKJIHGFDC87CC,27,1.90,共用部份,鋼筋混凝土造,84年5月19日,七層,,
RPWOMLLKJIHGFDC87CC,27,14.05,共用部份,鋼筋混凝土造,84年5月19日,七層,,
RPSOMLLKJIHGFDC47CC,41,98.08,住家用,鋼筋混凝土造,70年10月27日,四層,,
RPXOMLOKJIHGFDC28CC,24,70.01,住家用,鋼筋混凝土造,87年6月8日,五層,,
RPXOMLOKJIHGFDC28CC,24,8.29,共用部份,鋼筋混凝土造,87年6月8日,五層,,
RPQOMLPKJIHGFDC67CC,23,93.93,住家用,鋼筋混凝土造,88年12月31日,十四層,,
RPQOMLPKJIHGFDC67CC,23,19.02,共用部份,鋼筋混凝土造,88年12月31日,十四層,,
RPQOMLPKJIHGFDC67CC,23,20.48,共用部份,鋼筋混凝土造,88年12月31日,十四層,,
RPXNMLPKJIHGFDC28CC,40,52.60,住家用,鋼筋混凝土造,71年9月18日,四層,,
RPUOMLOKJIHGFDC97CC,27,57.91,住家用,鋼筋混凝土造,85年3月9日,十五層,,
RPPOMLPKJIHGFDC57CC,21,56.56,住家用,鋼筋混凝土造,90年7月18日,五層,,
RPUOMLOKJIHGFDC97CC,27,9.82,共用部份,鋼筋混凝土造,85年3月9日,十五層,,
RPPOMLPKJIHGFDC57CC,21,16.97,共用部份,鋼筋混凝土造,90年7月18日,五層,,
RPROMLPKJIHGFDC77CC,24,25.81,住家用,鋼筋混凝土造,88年1月14日,十三層,,
RPROMLPKJIHGFDC77CC,24,5.01,共用部份,鋼筋混凝土造,88年1月14日,十三層,,
RPROMLPKJIHGFDC77CC,24,4.35,共用部份,鋼筋混凝土造,88年1月14日,十三層,,
RPTOMLQKJIHGFDC08CC,29,110.70,住家用,鋼筋混凝土造,82年10月23日,七層,,
RPTOMLQKJIHGFDC08CC,29,40.47,共用部份,鋼筋混凝土造,82年10月23日,七層,,
RPVPMLQKJIHGFDC38CC,27,32.11,住家用,鋼筋混凝土造,85年4月26日,十六層,,
RPVPMLQKJIHGFDC38CC,27,6.02,共用部份,鋼筋混凝土造,85年4月26日,十六層,,
RPVPMLQKJIHGFDC38CC,27,3.75,共用部份,鋼筋混凝土造,85年4月26日,十六層,,
RPWOMLQKJIHGFDC38CC,28,97.76,住家用,鋼筋混凝土造,84年5月12日,五層,,
RPWOMLQKJIHGFDC38CC,28,12.96,共用部份,鋼筋混凝土造,84年5月12日,五層,,
RPUPMLQKJIHGFDC28CC,53,81.65,住家用,加強磚造,58年8月19日,四層,,
