鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
淡水區,房地(土地+建物),新北市淡水區新市一路一段,19.25,住,,,1111111,土地3建物1車位0,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.48,3,2,1,有,無,8880000,96021,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPPNMLMKJIHGFEF47CB,台北灣銀河,D棟11號
淡水區,房地(土地+建物),新北市淡水區新市一路一段,16.59,住,,,1111112,土地3建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,78.79,2,2,1,有,無,7980000,101282,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPPNMLNKJIHGFEF57CB,台北灣銀河,A棟18號
淡水區,房地(土地+建物),新北市淡水區新市一路一段,19.25,住,,,1111113,土地3建物1車位0,九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.48,3,2,1,有,無,8800000,95156,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPUNMLNKJIHGFEF08CB,台北灣銀河,Ｄ棟11號
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路三段,12.19,住,,,1111113,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.41,2,2,2,有,無,7800000,87919,坡道機械,25.36,850000,,RPPNMLNKJIHGFEF67DB,合陽齊美,A7-07F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段,7.55,商,,,1111111,土地2建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.65,3,2,2,有,無,16020000,139121,坡道平面,25.39,2350000,,RPXNMLOKJIHGFBF18CB,新潤Double,B棟1-4F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,18.12,住,,,1111111,土地3建物1車位1,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.12,2,2,2,有,無,16640000,190998,坡道平面,37.47,2000000,,RPQNMLOKJIHGFGF97CB,凱風久年,G-14F號
土城區,房地(土地+建物)+車位,新北市土城區青福街,14.91,住,,,1111112,土地7建物1車位1,十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.4,2,2,2,有,無,17510000,169788,坡道平面,26.64,2100000,,RPRNMLOKJIHGFAF47CB,馥華之丘-光茵,B棟B3-12F號
土城區,房地(土地+建物)+車位,新北市土城區青福街,15.06,住,,,1111112,土地7建物1車位1,十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.42,2,2,2,有,無,18090000,173131,坡道平面,26.64,2200000,,RPTNMLOKJIHGFAF67CB,馥華之丘-光茵,B棟B8-12F號
土城區,房地(土地+建物)+車位,新北市土城區青福街,14.84,住,,,1111112,土地7建物1車位1,四層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.91,2,2,1,有,無,17700000,172815,坡道平面,26.64,2100000,,RPUNMLOKJIHGFAF77CB,馥華之丘-光茵,B棟B9-4F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,13.19,住,,,1111111,土地24建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.03,3,1,2,有,無,24800000,187088,坡道平面,25.3,2400000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPOOMLOKJIHGFAF27CB,新美齊畫世代,C棟D2-24F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.0,住,,,1111111,土地24建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,151.81,3,1,2,有,無,24180000,172951,坡道平面,25.3,2300000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPPOMLOKJIHGFAF37CB,新美齊畫世代,D棟F5-5F號
土城區,房地(土地+建物),新北市土城區中央路四段,14.74,住,,,1111113,土地2建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.98,2,2,1,有,無,11250000,167961,,0.0,0,含約定專用露臺4.97坪交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKJIHGFAF47DB,德友植仁,A2棟3F號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,5.5,商,,,1111113,土地1建物1車位1,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.16,1,1,1,有,無,11120000,169611,坡道平面,26.39,2000000,,RPQNMLQKJIHGFBF67CB,九揚華都,B棟3號
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路,19.04,住,,,1111112,土地2建物1車位1,二十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.94,3,2,2,有,無,26350000,219800,坡道平面,30.75,2350000,,RPWPMLQKJIHGFAF38CB,德鄰豊,A3棟0號
淡水區,房地(土地+建物),新北市淡水區中正東路二段,34.82,住,,,1111112,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,102.36,3,2,2,有,無,13300000,129934,,0.0,0,,RPQNMLQKJIHGFEF97CB,大隱小藍海,B3-2F號
淡水區,房地(土地+建物),新北市淡水區新市一路一段,19.25,住,,,1111114,土地3建物1車位0,二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.48,3,2,1,有,無,9160000,104710,,0.0,0,露臺戶交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPRNMLQKJIHGFEF08CB,台北灣銀河,D棟11號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,12.68,商,,,1111113,土地1建物1車位1,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.08,2,2,2,有,無,9470000,80213,坡道平面,34.98,1200000,,RPTNMLSKJIHGFEF48CB,名軒海樂地,F棟8-3號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1111116,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.43,3,2,2,有,無,10080000,91124,坡道平面,34.98,1200000,,RPUNMLSKJIHGFEF58CB,名軒海樂地,F棟7-14號
淡水區,房地(土地+建物),新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1111114,土地1建物1車位0,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.24,1,1,1,有,無,7250000,90354,,0.0,0,,RPXNMLSKJIHGFEF88CB,名軒海樂地,B棟8-6號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,24.46,住,,,1111112,土地1建物1車位1,十二層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,159.96,3,2,2,有,無,23450000,170014,坡道平面,34.97,2200000,,RPSNMLSKJIHGFAF97CB,大同莊園III,B棟B9-12F號
