鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,建物,雲林縣斗六市民生路８２號,0.0,商,,,1111107,土地0建物0車位0,四層,7,套房(1房1廳1衛),住商用,鋼筋混凝土造,0740725,20.34,1,0,1,有,無,有,6500,320,,0.0,0,,RPQNMLPKJIHGFAP58CC
斗六市,建物,雲林縣斗六市五權街８６號,0.0,住,,,1111111,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830802,105.25,3,2,2,有,無,有,10000,95,,0.0,0,水電瓦斯費由承租人負擔。,RPTNMLQKJIHGFAP98CC
斗六市,建物,雲林縣斗六市安和街７６號５樓,0.0,住,,,1111112,土地0建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850818,133.06,3,2,2,有,有,有,13000,98,坡道機械,9.43,0,水電瓦斯費由承租人負擔。,RPQOMLQKJIHGFAP78CC
斗六市,建物,雲林縣斗六市嘉東南路５０巷２０號,0.0,,特定農業區,甲種建築用地,1111111,土地0建物0車位0,二層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960208,14.89,1,0,1,有,無,有,3500,235,,0.0,0,短租一個月,RPWNMLSKJIHGFAP86CC
斗六市,建物,雲林縣斗六市嘉東南路５０巷２０號,0.0,,特定農業區,甲種建築用地,1111109,土地0建物0車位0,三層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960208,14.89,1,0,1,有,無,有,3500,235,,0.0,0,短租一個月,RPOOMLSKJIHGFAP78CC
斗六市,建物,雲林縣斗六市嘉東南路５０巷７８號,0.0,,特定農業區,甲種建築用地,1111110,土地0建物0車位0,一層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951201,15.17,1,0,1,有,無,有,4000,264,,0.0,0,短租一個月,RPQOMLSKJIHGFAP98CC
斗六市,建物,雲林縣斗六市樂利街５３號二樓之４１,0.0,住,,,1111109,土地0建物1車位0,二層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,,RPVOMLLLJIHGFAP88CC
斗六市,建物,雲林縣斗六市樂利街５３號三樓之３５,0.0,住,,,1111105,土地0建物1車位0,三層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.99,1,0,1,有,有,有,4200,263,,0.0,0,,RPWOMLLLJIHGFAP98CC
斗六市,房地(土地+建物),雲林縣斗六市漢口路２４３號四樓,27.2,住,,,1111117,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820913,117.64999999999999,3,2,2,有,無,無,11000,93,,0.0,0,,RPQNMLMLJIHGFAP38CC
斗六市,建物,雲林縣斗六市樂利街５３號二樓之４２,0.0,住,,,1111115,土地0建物1車位0,二層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,,RPTOMLPLJIHGFAP09CC
斗六市,建物,雲林縣斗六市樂利街５３號六樓之１０,0.0,住,,,1111115,土地0建物1車位0,六層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,16.04,1,0,1,有,有,有,4200,262,,0.0,0,,RPUOMLPLJIHGFAP56CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮中興路１７０巷６弄１０號,78.0,住,,,1111116,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0691203,108.59,4,3,3,有,無,有,15000,138,,0.0,0,,RPRNMLPLJIHGFBP88CC
