鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市長和街８２巷３０號４樓,0.0,商,,,1111010,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840522,107.28999999999999,3,2,2,有,有,有,23000,214,坡道平面,0.0,0,租金含管理費1900元,RPVNMLLKJIHGFAO78EC
新竹市,建物,新竹市新竹市光復路二段９６２號１１樓之４,0.0,商,,,1111028,土地0建物0車位0,十一層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0840715,68.09,1,1,1,有,有,有,7500,110,,0.0,0,,RPVNMLOKJIHGFAO88CC
新竹市,建物,新竹市新竹市明湖路１２００巷６弄６號四樓,0.0,,山坡地保育區,丙種建築用地,1111104,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951220,129.16,3,2,2,有,有,有,26000,201,坡道機械,0.0,0,租金含管理費。車位面積無法分算。,RPSQMLOKJIHGFAO88CC
新竹市,房地(土地+建物),新竹市新竹市大庄路２２８巷３９-２號４樓,17.96,住,,,1111105,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840127,78.83,3,2,3,有,無,有,14500,184,,0.0,0,,RPVOMLPKJIHGFAO09CC
新竹市,建物,新竹市新竹市牛埔路３６３號,0.0,住,,,1111109,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,,47.85,3,0,1,有,無,有,7500,157,,0.0,0,透天只有承租第三層樓,RPOPMLPKJIHGFAO48CC
新竹市,建物,新竹市新竹市林森路７３號１０樓之７,0.0,商,,,1111109,土地0建物1車位0,十層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780107,22.4,1,0,1,有,有,有,6700,299,,0.0,0,每月水電費由承租人另外負擔。,RPRPMLPKJIHGFAO78CC
新竹市,建物,新竹市新竹市林森路７３號６樓之９,0.0,商,,,1111109,土地0建物1車位0,六層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780107,29.82,1,0,1,有,有,有,6800,228,,0.0,0,每月水電費由承租人另外負擔。,RPSPMLPKJIHGFAO88CC
新竹市,建物,新竹市新竹市林森路７３號７樓之９,0.0,商,,,1111109,土地0建物1車位0,七層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780107,25.900000000000002,1,0,1,有,有,有,6500,251,,0.0,0,每月水電費由承租人另外負擔。,RPTPMLPKJIHGFAO98CC
新竹市,建物,新竹市新竹市林森路７３號１０樓之１,0.0,商,,,1111110,土地0建物1車位0,十層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780107,23.84,1,0,1,有,有,有,5000,210,,0.0,0,每月水電費及管理費410元由承租人另外負擔。,RPUPMLPKJIHGFAO09CC
新竹市,建物,新竹市新竹市中央路１０６號、１０６號６至１５樓、中正路１１０號、１１０號２至５樓、１１０號地下一樓、地下二樓,0.0,商,,,1110513,土地0建物1車位0,見其他登記事項,15,辦公商業大樓,商業用,鋼筋混凝土造,0751007,11287.76,165,4,165,有,無,無,1450000,128,,0.0,0,,RPVPMLPKJIHGFAO56CC
新竹市,建物,新竹市新竹市頂埔路１９巷５弄１１號,0.0,住,,,1111110,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0800427,148.73000000000002,3,2,2,有,有,有,13500,91,,0.0,0,每月水電、瓦斯費及管理費1600元由承租人另外負擔。,RPXOMLQKJIHGFAO76CC
新竹市,建物,新竹市新竹市東華路７號５樓之１２,0.0,住,,,1111110,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030829,124.24,3,2,2,有,有,有,25000,201,,0.0,0,每月水電、瓦斯費由承租人另外負擔。,RPPPMLQKJIHGFAO68CC
新竹市,建物,新竹市新竹市西大路５８２巷１５弄２７號２樓之１４,0.0,商,,,1111110,土地0建物1車位0,二層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851105,30.91,1,0,1,有,有,有,6500,210,,0.0,0,每月水電費由承租人另外負擔。,RPRPMLQKJIHGFAO88CC
新竹市,建物,新竹市新竹市中華路三段８５號９樓之３,0.0,商,,,1111027,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0820817,63.599999999999994,1,2,1,有,有,有,10500,165,,0.0,0,,RPVUMLSKJIHGFAO37CC
新竹市,建物,新竹市新竹市學府路９０號６樓之２,0.0,住,,,1111115,土地0建物1車位0,六層,7,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0800909,32.8,1,0,1,有,有,有,7000,213,,0.0,0,水電費由承租人負擔。,RPWNMLLLJIHGFAO78CC
