編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPUMLPKJIHGFBJ68CC,15,258.20,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPSPMLLKJIHGFBJ08CC,19,26.46,住家用,鋼筋混凝土造,93年3月9日,十層,,
RPSPMLLKJIHGFBJ08CC,19,3.60,住家用,鋼筋混凝土造,93年3月9日,十層,,
RPSPMLLKJIHGFBJ08CC,19,4.10,共有部分,鋼筋混凝土造,93年3月9日,十層,,
RPSPMLLKJIHGFBJ08CC,19,8.37,共有部分,鋼筋混凝土造,93年3月9日,十層,,
RPTWMLPKJIHGFBJ66CC,2,807.55,工廠,鋼筋混凝土造,109年8月26日,十一層,,
RPTWMLPKJIHGFBJ66CC,2,261.00,工廠,鋼筋混凝土造,109年8月26日,十一層,,
RPTWMLPKJIHGFBJ66CC,2,247.85,工廠,鋼筋混凝土造,109年8月26日,十一層,,
RPUUMLPKJIHGFBJ56CC,15,248.37,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPOWMLPKJIHGFBJ78CC,15,296.20,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPUUMLPKJIHGFBJ56CC,15,211.74,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPUUMLPKJIHGFBJ56CC,15,213.62,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPOWMLPKJIHGFBJ78CC,15,257.92,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPQVMLPKJIHGFBJ88CC,15,260.21,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPRWMLPKJIHGFBJ09CC,2,262.09,工廠,鋼筋混凝土造,109年8月26日,十一層,,
RPRWMLPKJIHGFBJ09CC,2,248.75,工廠,鋼筋混凝土造,109年8月26日,十一層,,
RPRWMLPKJIHGFBJ09CC,2,272.19,工廠,鋼筋混凝土造,109年8月26日,十一層,,
RPPPMLQKJIHGFDJ48CC,4,76.20,集合住宅,鋼筋混凝土造,108年3月8日,五層,,
RPPPMLQKJIHGFDJ48CC,4,19.05,本共有部分之項目有停車空間、梯廳、電信室、安全梯等四項,鋼筋混凝土造,108年3月8日,五層,,
RPQWMLPKJIHGFBJ98CC,8,355.05,工業用,鋼筋混凝土造,104年1月9日,十層,,
RPQWMLPKJIHGFBJ98CC,8,355.05,工業用,鋼筋混凝土造,104年1月9日,十層,,
RPVNMLQKJIHGFDJ88CC,,310.18,住家用,加強磚造,,二層,,
RPQWMLPKJIHGFBJ98CC,8,642.45,工業用,鋼筋混凝土造,104年1月9日,十層,,
RPROMLSKJIHGFCJ68CC,,89.24,住家用,加強磚造,,二層,,
RPUNMLSKJIHGFDJ98CC,18,20.70,住家用,鋼筋混凝土造,93年7月5日,八層,,
RPUNMLSKJIHGFDJ98CC,18,3.55,停車空間,鋼筋混凝土造,93年7月5日,八層,,
RPUNMLSKJIHGFDJ98CC,18,2.46,梯間、走道,鋼筋混凝土造,93年7月5日,八層,,
RPUQMLQKJIHGFBJ98DC,9,88.22,住家用,鋼筋混凝土造,102年10月25日,十三層,,
RPUNMLSKJIHGFDJ98CC,18,1.74,走道,鋼筋混凝土造,93年7月5日,八層,,
RPUQMLQKJIHGFBJ98DC,9,62.56,本共有部分之項目有防空避難室兼停車空間、公共服務空間等二項。,鋼筋混凝土造,102年10月25日,一層,,
RPUQMLQKJIHGFBJ98DC,9,16.95,本共有部分之項目有樓梯間、機械室、水箱等三項。,鋼筋混凝土造,102年10月25日,十三層,,
RPTNMLSKJIHGFDJ88CC,7,59.98,集合住宅,鋼筋混凝土造,104年8月30日,七層,,
RPTNMLSKJIHGFDJ88CC,7,11.13,樓梯間、機械室、水箱,鋼筋混凝土造,104年8月30日,七層,,
RPTNMLSKJIHGFDJ88CC,7,26.65,防空避難室兼停車空間,鋼筋混凝土造,104年8月30日,七層,,
RPTNMLLLJIHGFBJ08CC,3,388.30,工廠,鋼筋混凝土造,108年12月11日,十二層,,
RPWNMLSKJIHGFBJ98CC,13,409.66,一般服務業,鋼筋混凝土造,99年3月5日,十四層,,
RPXNMLLLJIHGFBJ48CC,30,27.37,商業用,鋼筋混凝土造,81年7月31日,八層,,
RPXNMLLLJIHGFBJ48CC,30,10.05,共有部分,鋼筋混凝土造,81年7月31日,八層,,
RPXNMLLLJIHGFBJ48CC,30,2.38,共有部分,鋼筋混凝土造,81年7月31日,八層,,
RPPOMLMLJIHGFDJ08CC,18,23.38,住家用,鋼筋混凝土造,93年7月5日,八層,,
RPPOMLMLJIHGFDJ08CC,18,4.00,停車空間,鋼筋混凝土造,93年7月5日,八層,,
RPPOMLMLJIHGFDJ08CC,18,1.72,走道,鋼筋混凝土造,93年7月5日,八層,,
RPPOMLMLJIHGFDJ08CC,18,3.67,梯間、走道,鋼筋混凝土造,93年7月5日,八層,,
RPOPMLPLJIHGFDJ38CC,29,88.23,住家用,鋼筋混凝土造,82年11月19日,五層,,
RPOPMLPLJIHGFDJ38CC,29,12.51,電梯．樓梯間,鋼筋混凝土造,82年11月19日,五層,,
RPPPMLPLJIHGFDJ48CC,28,55.48,住家用,鋼筋混凝土造,84年4月1日,四層,,
RPPPMLPLJIHGFDJ48CC,28,7.71,共有部分,鋼筋混凝土造,84年4月1日,四層,,
RPPRMLMLJIHGFCJ28CC,26,80.45,住家用,鋼筋混凝土造,85年5月7日,十二層,,
RPPRMLMLJIHGFCJ28CC,26,20.95,共有部分,鋼筋混凝土造,85年5月7日,十二層,,
RPPRMLMLJIHGFCJ28CC,26,14.50,共有部分,鋼筋混凝土造,85年5月7日,十二層,,
RPSNMLOLJIHGFCJ38CC,,73.80,住家用,鋼筋混凝土造,,五層,,
RPORMLSLJIHGFDJ88CC,24,78.82,住家工業區,鋼筋混凝土造,87年7月27日,五層,,
RPORMLSLJIHGFDJ88CC,24,8.10,梯間．工業區,鋼筋混凝土造,87年7月27日,五層,,
RPPNMLQLJIHGFDJ38CC,11,66.73,住家用,鋼筋混凝土造,100年10月15日,五層,,
RPPNMLQLJIHGFDJ38CC,11,13.32,梯間、電梯機房,鋼筋混凝土造,100年10月15日,五層,,
RPPRMLSLJIHGFDJ98CC,26,78.13,住家用,鋼筋混凝土造,86年4月21日,六層,,
RPPRMLSLJIHGFDJ98CC,26,64.17,防空避難室,鋼筋混凝土造,86年4月21日,六層,,
RPPRMLSLJIHGFDJ98CC,26,10.93,梯間，走道,鋼筋混凝土造,86年4月21日,六層,,
RPWNMLSLJIHGFCJ56CC,30,97.06,住家用,鋼筋混凝土造,81年7月9日,五層,,
RPWNMLSLJIHGFCJ56CC,30,32.62,共有部分,鋼筋混凝土造,81年7月9日,五層,,
RPWNMLSLJIHGFCJ56CC,30,7.94,共有部分,鋼筋混凝土造,81年7月9日,五層,,
RPWWMLPLJIHGFBJ07CC,5,62.52,住家用,鋼筋混凝土造,107年4月18日,二十九層,,
RPPNNLPLJIHGFBJ18CC,17,66.97,住家用,鋼筋混凝土造,94年11月14日,十五層,,
RPWWMLPLJIHGFBJ07CC,5,56.67,本共有部分之項目有防空避難室兼停車空間、停車空間、中繼機房、防災中心、台電配電場所、管委會空間、開放空間、集中式垃圾貯存空間、樓梯間、機械室、水箱等十一項。,鋼筋混凝土造,107年4月18日,二十九層,,
RPQNMLQLJIHGFBJ28CC,41,78.73,住商用,加強磚造,70年11月17日,二層,,
RPPNNLPLJIHGFBJ18CC,17,40.81,共有部分,鋼筋混凝土造,94年11月14日,十五層,,
RPOPMLLLJIHGFBJ77CC,14,34.84,商業用,鋼筋混凝土造,97年9月15日,十六層,,
RPPNNLPLJIHGFBJ18CC,17,14.12,共有部分,鋼筋混凝土造,94年11月14日,十五層,,
RPOPMLLLJIHGFBJ77CC,14,38.24,共有部分,鋼筋混凝土造,97年9月15日,十六層,,
RPPNMLQLJIHGFBJ18CC,18,52.16,住家用,鋼筋混凝土造,93年9月2日,六層,,
RPOPMLLLJIHGFBJ77CC,14,2.13,共有部分,鋼筋混凝土造,97年9月15日,十六層,,
RPPNMLQLJIHGFBJ18CC,18,23.69,共有部分,鋼筋混凝土造,93年9月2日,六層,,
RPOPMLLLJIHGFBJ77CC,14,11.08,共有部分,鋼筋混凝土造,97年9月15日,十六層,,
RPOPMLLLJIHGFBJ77CC,14,.06,商業用,鋼筋混凝土造,97年9月15日,十六層,,
RPWOMLSLJIHGFBJ56CC,8,101.88,住家用,鋼筋混凝土造,103年7月28日,二十四層,,
RPWOMLSLJIHGFBJ56CC,8,21.90,本共有部分之項目有防空避難室兼停車空間、台電配電室、開放空間、門廳、社區服務空間等五項。,鋼筋混凝土造,103年7月28日,二十四層,,
RPWOMLLLJIHGFBJ48CC,1,105.06,集合住宅,鋼筋混凝土造,111年5月17日,十四層,,
RPWOMLSLJIHGFBJ56CC,8,22.31,本共有部分之項目有梯間、機械室、中繼機房、水塔等四項。,鋼筋混凝土造,103年7月28日,二十四層,,
RPWOMLLLJIHGFBJ48CC,1,86.54,本共有部分之項目有防空避難室兼停車空間、停車空間、公共服務空間、管委會使用空間、樓梯間、水箱、機械室等七項。,鋼筋混凝土造,111年5月17日,十四層,,
RPRNMLQLJIHGFBJ38CC,19,82.18,住家用,鋼筋混凝土造,93年1月19日,十層,,
RPRNMLQLJIHGFBJ38CC,19,16.05,共有部分,鋼筋混凝土造,93年1月19日,十層,,
RPRNMLQLJIHGFBJ38CC,19,11.29,共有部分,鋼筋混凝土造,93年1月19日,十層,,
RPPQMLMLJIHGFBJ08CC,18,37.00,住商用,鋼筋混凝土造,93年6月11日,十四層,,
RPPQMLMLJIHGFBJ08CC,18,6.23,共有部分,鋼筋混凝土造,93年6月11日,十四層,,
RPPQMLMLJIHGFBJ08CC,18,10.44,共有部分,鋼筋混凝土造,93年6月11日,十四層,,
RPSSMLTLJIHGFCJ76CC,24,200.70,住家用,鋼筋混凝土造,88年1月18日,四層,,
RPWTMLTLJIHGFDJ37CC,19,20.37,店舖．住宅．騎樓．梯間．停車空間．機電設備空間,鋼筋混凝土造,92年9月10日,五層,,
RPXOMLSLJIHGFBJ66CC,1,62.83,集合住宅,鋼筋混凝土造,110年9月1日,十一層,,
RPORMLTLJIHGFDJ98CC,1,78.89,集合住宅,鋼筋混凝土造,111年3月29日,九層,,
RPXOMLSLJIHGFBJ66CC,1,76.65,本共有部分之項目有防空避難室兼停車空間、消防機械室、水箱、停車空間、發電機室、台電配電室、電信室、管委會使用空間、資源回收空間、樓梯電梯間、梯廳、樓梯間、機電空間、機械室等十四項。,鋼筋混凝土造,110年9月1日,十一層,,
RPORMLTLJIHGFDJ98CC,1,22.96,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、台電配電所等３項,鋼筋混凝土造,111年3月29日,九層,,
RPORMLTLJIHGFDJ98CC,1,13.71,本共有部分之項目有樓梯間１項,鋼筋混凝土造,111年3月29日,九層,,
RPPNMLMJKIHGFBJ67CC,15,655.68,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPTPMLMJKIHGFCJ38CC,3,83.91,集合住宅,鋼筋混凝土造,109年1月13日,十五層,,
RPTPMLMJKIHGFCJ38CC,3,41.81,本共有部分之項目有停車空間、管委會使用空間、門廊、樓電梯間、車道、其他、樓梯間、機械室、水箱等９項,鋼筋混凝土造,109年1月13日,十五層,,
RPPPMLLJKIHGFCJ87CC,29,89.11,住家用,鋼筋混凝土造,83年5月6日,十層,,
RPORMLMJKIHGFDJ18CC,31,24.16,住家用,鋼筋混凝土造,81年1月18日,五層,,
RPPPMLLJKIHGFCJ87CC,29,16.00,共有部分,鋼筋混凝土造,83年5月6日,十層,,
RPORMLMJKIHGFDJ18CC,31,7.43,共有部分,鋼筋混凝土造,81年1月18日,五層,,
RPQUMLTLJIHGFDJ86CC,5,36.49,住家用,鋼筋混凝土造,106年6月23日,五層,,
RPQUMLTLJIHGFDJ86CC,5,15.18,樓梯間,鋼筋混凝土造,106年6月23日,五層,,
RPOQMLTLJIHGFDJ88CC,29,85.28,住家用,鋼筋混凝土造,82年11月3日,七層,,
RPOQMLTLJIHGFDJ88CC,29,12.98,共有部分,鋼筋混凝土造,82年11月3日,七層,,
RPOQMLTLJIHGFDJ88CC,29,12.86,共有部分,鋼筋混凝土造,82年11月3日,七層,,
RPSNMLMJKIHGFBJ97CC,6,366.74,工業用,鋼筋混凝土造,105年12月1日,十層,,
RPQNMLMJKIHGFBJ77CC,10,460.08,工業用,鋼筋混凝土造,102年3月18日,十層,,
RPTNMLMJKIHGFBJ08CC,11,96.21,住家用,鋼筋混凝土造,100年12月2日,十四層,,
RPTNMLMJKIHGFBJ08CC,11,18.23,梯間,鋼筋混凝土造,100年12月2日,十四層,,
RPTNMLMJKIHGFBJ08CC,11,44.33,本共有部分之項目有防空避難室、停車空間、管理員室、車道、垃圾集中處、頂蓋型開放空間、公共服務空間等７項,鋼筋混凝土造,100年12月2日,十四層,,
RPRNMLMJKIHGFBJ87CC,6,366.73,工業用,鋼筋混凝土造,105年12月1日,十層,,
RPOOMLMJKIHGFBJ67CC,15,96.13,住家用,鋼筋混凝土造,96年6月25日,十四層,,
RPOOMLMJKIHGFBJ67CC,15,23.72,共有部分,鋼筋混凝土造,96年6月25日,十四層,,
RPVNMLMJKIHGFBJ28CC,30,92.66,住家用,鋼筋混凝土造,82年3月26日,五層,,
RPOOMLMJKIHGFBJ67CC,15,9.41,共有部分,鋼筋混凝土造,96年6月25日,十四層,,
RPVNMLMJKIHGFBJ28CC,30,21.70,見使用執照,鋼筋混凝土造,82年3月26日,五層,,
RPVNMLMJKIHGFBJ28CC,30,10.24,見使用執照,鋼筋混凝土造,82年3月26日,五層,,
RPXNMLMJKIHGFBJ48CC,3,98.59,住家用,鋼筋混凝土造,109年2月21日,二十九層,,
RPXNMLMJKIHGFBJ48CC,3,24.05,本共有部分之項目有停車空間、機房、消防機房、汙水機房、梯廳、梯間、排煙室、水箱、機械室、中繼機房、防空避難室兼停車空間、台電配電室、發電機房、安全梯、電信機房、社區中心、防災中心、前廊、門廊、污水處理室、特別安全梯、頂蓋型開放空間、社區游泳池等二十三項。,鋼筋混凝土造,109年2月21日,二十九層,,
RPXNMLMJKIHGFBJ48CC,3,24.16,本共有部分之項目有梯廳、特別安全梯、排煙室、梯間、機械室、中繼機房、水箱等七項。,鋼筋混凝土造,109年2月21日,二十九層,,
RPUNMLMJKIHGFBJ18CC,11,91.07,住家用,鋼筋混凝土造,100年11月28日,十九層,,
