鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,建物,桃園市桃園區南平路５９３號七樓之１,0.0,住,,,1111026,土地0建物1車位0,七層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880902,37.33,1,1,1,有,有,有,8500,228,,0.0,0,,RPRNMLLKJIHGFAH47CC
桃園區,建物,桃園市桃園區介壽路３之７號１４樓,0.0,住,,,1111014,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,49.1,1,1,1,有,有,有,12000,244,,0.0,0,水費、電費、瓦斯費、網路費由承租人負擔。,RPTNMLLKJIHGFAH67CC
桃園區,建物,桃園市桃園區莊敬路一段３６９號十一樓之１,0.0,住,,,1111101,土地0建物1車位0,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,149.05,3,2,2,有,有,有,16200,109,,0.0,0,社會住宅，每月管理費1850元由承租人自付。,RPWNMLLKJIHGFAH97CC
桃園區,建物,桃園市桃園區民有五街２６１號七樓之１,0.0,住,,,1110830,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860918,67.01,2,1,1,有,有,有,15000,224,,0.0,0,社會住宅,RPXNMLLKJIHGFAH08CC
桃園區,建物,桃園市桃園區蓮埔街８２巷２０號２樓,0.0,住,,,1111017,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841121,100.5,3,1,2,有,有,有,16000,159,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費＄300元整由承租人負擔。,RPOOMLLKJIHGFAH27CC
桃園區,建物,桃園市桃園區江南一街１７之３號,0.0,住,,,1111108,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701124,90.18,3,2,1,有,無,有,14500,161,,0.0,0,社會住宅,RPROMLLKJIHGFAH57CC
桃園區,建物,桃園市桃園區春日路１１５５號八樓之１０,0.0,住,,,1111109,土地0建物1車位0,八層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840808,24.61,1,0,0,無,有,有,9500,386,,0.0,0,社會住宅，每月管理費500由承租人自付,RPVOMLLKJIHGFAH97CC
桃園區,建物,桃園市桃園區桃鶯路３４９號二樓,0.0,商,,,1111031,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061106,90.38,2,1,1,有,有,有,16200,179,,0.0,0,社會住宅，每月管理費1800由承租人自付，另有提供車位無償使用,RPWOMLLKJIHGFAH08CC
中壢區,建物,桃園市中壢區王子街６２號５樓,0.0,住,,,1111103,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750721,121.8,4,1,2,有,無,有,16500,135,,0.0,0,水電瓦斯費由承租人負擔。,RPUPMLLKJIHGFBH08CC
中壢區,建物,桃園市中壢區中央西路一段９０號四，五樓,0.0,商,,,1111102,土地0建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0730716,25.07,1,0,1,有,無,有,8300,331,,0.0,0,此為分租套房，第四層共分成4間，一間平均面積約為25.07平方公尺。電費由承租人另外負擔。,RPVSMLLKJIHGFBH48CC
中壢區,建物,桃園市中壢區永福路６５４之２號十三樓,0.0,住,,,1110928,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830512,150.92,3,2,1,有,有,有,15000,99,,0.0,0,社會住宅管理費另計600元由出租人自行繳納,RPVVMLLKJIHGFBH78CC
觀音區,建物,桃園市觀音區莊一街１２６號三樓,0.0,住,,,1110925,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,1090528,57.07,2,1,1,有,有,有,13000,228,,0.0,0,社會住宅,RPOWMLLKJIHGFBH18CC
中壢區,建物,桃園市中壢區龍安街３５巷１１號,0.0,住,,,1110928,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840517,74.96,3,1,1,有,無,有,13000,173,,0.0,0,社會住宅,RPTWMLLKJIHGFBH68CC
中壢區,建物,桃園市中壢區金鋒四街５０巷２０號八樓,0.0,其他,,,1110831,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930706,130.45000000000002,3,1,1,有,有,有,10000,77,,0.0,0,社會住宅管理費另計1000元由承租人負擔,RPTNNLLKJIHGFBH87CC
中壢區,建物,桃園市中壢區福州二街５２２號６樓之７,0.0,住,,,1110824,土地0建物1車位1,六層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020115,148.82,3,2,2,有,有,有,20000,156,坡道平面,33.72,2000,社會住宅,RPSONLLKJIHGFBH87CC
中壢區,建物,桃園市中壢區永康三街３４號五樓,0.0,住,,,1110829,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780315,104.65,3,2,2,有,無,有,10000,96,,0.0,0,社會住宅,RPWONLLKJIHGFBH28CC
中壢區,建物,桃園市中壢區領航路四段２９號十四樓之１,0.0,住,,,1110909,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080725,139.38,3,2,2,有,有,有,20900,165,坡道平面,27.07,2400,社會住宅管理費另計2100元由承租人負擔,RPPPNLLKJIHGFBH67CC
中壢區,建物,桃園市中壢區遠揚街３９巷１２號,0.0,住,,,1111031,土地0建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701024,127.91,3,3,1,有,無,無,16000,125,,0.0,0,社會住宅 水電費 由承租人負擔,RPWPNLLKJIHGFBH38CC
中壢區,建物,桃園市中壢區中平路１３７號３樓之８,0.0,商,,,1111017,土地0建物1車位0,三層,12,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0851128,29.880000000000003,1,0,0,無,有,有,5900,197,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費＄630元整由承租人負擔。,RPQQNLLKJIHGFBH87CC
中壢區,建物,桃園市中壢區普騰街３８巷１８號八樓,0.0,住,,,1111020,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820723,85.29,2,2,1,有,有,有,14200,166,,0.0,0,社會住宅 管理費 水電費由承租人負擔,RPPRNLLKJIHGFBH87CC
中壢區,建物,桃園市中壢區青商路６０號３樓,0.0,商,,,1111017,土地0建物1車位1,三層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020828,139.53,3,2,1,有,有,有,23000,165,坡道平面,37.38,0,水費、電費、瓦斯費、網路費由承租人負擔。,RPTRNLLKJIHGFBH28CC
大溪區,建物,桃園市大溪區東二路３２號六樓,0.0,住,,,1111102,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850511,103.91000000000001,3,2,1,有,無,無,7000,67,,0.0,0,社會住宅 水電費 由承租人負擔,RPWNMLLKJIHGFCH18CC
