鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南投市,建物,南投縣南投市彰南路一段７３５巷２４號,0.0,,,,1120301,土地0建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690205,115.75,3,1,2,無,無,1000000,8639,,0.0,0,,RPPNMLSJLHIGFAM58EA,115.75,0.0,0.0,無,
集集鎮,土地,中溝段209地號,84.12,商,,,1120204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,715020,8500,,0.0,0,未登記建物；,RPRNMLOJKHIGFEM68EA,0.0,0.0,0.0,無,
魚池鄉,土地,中池段310地號,505.97,,特定農業區,農牧用地,1120203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,1186,,0.0,0,,RPPNMLRJKHIGFCM48DA,0.0,0.0,0.0,無,
草屯鎮,土地,上林段98-8地號,47.29,農,,,1120201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,297956,6301,,0.0,0,雙方為堂姊弟親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLJKHIGFBM77DA,0.0,0.0,0.0,無,0001
鹿谷鄉,土地,內樹皮段33地號,6.61,,鄉村區,乙種建築用地,1120204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21228,3211,,0.0,0,含土地增值稅或其他稅費1228元；,RPPNMLTJKHIGFDM78DA,0.0,0.0,0.0,無,0002
中寮鄉,土地,長安段7地號,1280.11,,山坡地保育區,農牧用地,1120205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,508,,0.0,0,,RPPNMLTJKHIGFAM48DA,0.0,0.0,0.0,無,
埔里鎮,土地,水尾段189-1地號,4238.0,,特定農業區,農牧用地,1120203,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6500000,1534,,0.0,0,,RPTNMLOKKHIGFCM68DA,0.0,0.0,0.0,無,
埔里鎮,土地,小埔社段368地號,3230.0,,山坡地保育區,林業用地,1120201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,217,,0.0,0,農作物；,RPVNMLOKKHIGFCM88DA,0.0,0.0,0.0,無,
埔里鎮,土地,福興段1949地號,2275.0,,特定農業區,農牧用地,1120206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11696000,5141,,0.0,0,,RPWNMLKKKHIGFCM58DA,0.0,0.0,0.0,無,
