編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLTLJIHGFAV17CC,18,70.05,住家用,鋼筋混凝土造,93年10月27日,一層,,
RPRNMLTLJIHGFAV17CC,18,11.25,住家用,鋼筋混凝土造,93年10月27日,四層,,
RPTNMLQLKIHGFAV17CC,8,221.09,店舖、住宅,ＲＣ造,104年3月16日,三層,,
RPRNMLTLJIHGFAV17CC,18,193.46,一樓樓梯間﹝共同使用部分﹞,鋼筋混凝土造,93年10月27日,一層,,
RPUNMLTLJIHGFAV47CC,1,193.05,Ｈ２住宅、樓梯間,鋼筋混凝土造,110年7月13日,三層,,
RPWNMLKMKIHGFAV96CC,,62.25,住商用,木造,,一層,,
RPWNMLKMKIHGFAV96CC,,16.50,住家用,蓋鐵板木,,一層,,
RPWOMLLMJHIGFAV07CC,13,568.69,店舖、住宅、騎樓,鋼筋混凝土造,99年1月20日,二層,,
RPXNMLKMKIHGFAV07CC,,63.01,商業用,木造,,一層,,
RPXNMLKMKIHGFAV07CC,,46.00,住家用,蓋鐵板木,,一層,,
RPRNMLOJJHIGFAV09CC,8,39.66,住宅、樓梯間,ＲＣ造,103年9月22日,三層,,
