鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
草屯鎮,建物,南投縣草屯鎮富中路６５號７樓,0.0,住,,,1111113,土地0建物0車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.4,1,0,1,有,有,有,6800,182,,0.0,0,此為分租套房，第七層共分成4間，一間平均面積約為37.4平方公尺。電費及每月管理費300元、停車位管理費100元、水費200元皆為承租人負擔。最後一個月免租金。,RPSNMLPKJIHGFBM58CC
南投市,房地(土地+建物),南投縣南投市仁義南路５０巷２８號,109.82,住,,,1111107,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0940829,182.95,4,3,4,有,無,有,28000,153,,0.0,0,,RPRNMLPKJIHGFAM38CC
南投市,房地(土地+建物)+車位,南投縣南投市忠孝六街２１號,158.0,住,,,1111108,土地2建物1車位1,一層,1,其他,住家用,鋼造,0890201,55.46,0,0,0,無,無,無,8000,0,一樓平面,77.0,0,,RPPNMLQKJIHGFAM28CC
南投市,房地(土地+建物),南投縣南投市復興路６１３號,79.0,住,,,1111112,土地2建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0751231,104.91,4,3,4,有,無,無,16000,153,,0.0,0,,RPQNMLRKJIHGFAM48CC
草屯鎮,建物,南投縣草屯鎮富中路５１號七樓,0.0,住,,,1111204,土地0建物0車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,38.02,1,0,1,有,有,有,6800,179,,0.0,0,,RPTNMLRJKIHGFBM88CC
草屯鎮,建物,南投縣草屯鎮富中路７３號６樓,0.0,住,,,1111210,土地0建物0車位0,六層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,40.64,1,0,1,有,有,有,6300,155,,0.0,0,,RPXNMLOKKIHGFBM09CC
草屯鎮,建物,南投縣草屯鎮富中路５５號五樓,0.0,住,,,1111213,土地0建物0車位0,五層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.75,1,0,1,有,有,有,8190,217,,0.0,0,,RPTNMLPKKIHGFBM78CC
埔里鎮,房地(土地+建物),南投縣埔里鎮中華路１９９號,0.0,住,,,1111212,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0741213,54.52,3,0,1,有,無,有,7000,128,,0.0,0,本合約自第三年起月租金調漲百分之十，3樓為＄7700/月,RPQNMLPKKIHGFCM58CC
埔里鎮,房地(土地+建物),南投縣埔里鎮中華路１９９號,0.0,住,,,1111212,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住家用,鋼筋混凝土造,0741213,109.9,2,3,2,有,無,有,18000,164,,0.0,0,本合約自第三年起月租金調漲百分之十， 1-2樓為＄19800/月,RPTNMLPKKIHGFCM88CC
草屯鎮,建物,南投縣草屯鎮富中路６７號五樓,0.0,住,,,1111213,土地0建物0車位0,五層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.4,1,0,1,有,有,有,8190,219,,0.0,0,,RPQNMLQKKIHGFBM58CC
南投市,房地(土地+建物),南投縣南投市新興里彰南路三段２７８之２號,84.61,商,,,1111220,土地1建物1車位0,全,4,透天厝,人行道、店舖、住宅,鋼筋混凝土造,1020521,179.28,4,3,3,有,無,有,25000,139,,0.0,0,,RPWNMLKLKIHGFAM58CC
草屯鎮,建物,南投縣草屯鎮富中路６９號７樓,0.0,住,,,1111217,土地0建物0車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.620000000000005,1,0,1,有,有,有,7820,208,,0.0,0,,RPPNMLLLKIHGFBM08CC
草屯鎮,建物,南投縣草屯鎮富中路６９號７樓,0.0,住,,,1111217,土地0建物0車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.620000000000005,1,0,1,有,有,有,7820,208,,0.0,0,,RPQNMLLLKIHGFBM18CC
南投市,房地(土地+建物)+車位,南投縣南投市南陽路３４３之１１號８樓,14.75,住,,,1111222,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840216,119.65,3,2,2,有,有,無,15000,125,升降機械,0.0,0,,RPTNMLSLKIHGFAM09CC
南投市,房地(土地+建物),南投縣南投市彰南路三段８８０巷２６弄２號,64.26,農,,,1111228,土地1建物1車位0,全,3,透天厝,集合住宅、停車空間,鋼筋混凝土造,1110127,139.9,3,3,4,有,無,無,19000,136,,0.0,0,,RPQNMLTLKIHGFAM88CC
南投市,房地(土地+建物),南投縣南投市南崗二路３０６號,98.0,住,,,1111226,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鋼筋混凝土造,0900426,211.63,6,3,3,有,無,有,30000,142,,0.0,0,,RPRNMLOJJHIGFAM18CC
草屯鎮,房地(土地+建物),南投縣草屯鎮草溪路９６９巷３０號,97.44,住,,,1120104,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0620411,82.4,3,2,2,有,無,有,17000,206,,0.0,0,,RPRNMLOJJHIGFBM28CC
草屯鎮,建物,南投縣草屯鎮虎山路５４５號５０７室,748.15,住,,,1111226,土地0建物0車位0,四層,4,套房(1房1廳1衛),集合住宅、樓梯間,鋼筋混凝土造,1081203,30.6,1,0,1,有,無,有,9000,294,,0.0,0,,RPSNMLOJJHIGFBM38CC
南投市,房地(土地+建物),南投縣南投市南新路３５１巷７６號,86.01,住,,,1111227,土地1建物1車位0,全,4,透天厝,住宅、停車空間,鋼筋混凝土造,1100524,164.06,5,3,3,有,無,有,32000,195,,0.0,0,,RPVNMLQJJHIGFAM78CC
草屯鎮,建物,南投縣草屯鎮富中路６５號五樓,0.0,住,,,1120103,土地0建物0車位0,五層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.4,1,0,1,有,有,有,6300,168,,0.0,0,此為分租套房，第五層共分成4間，一間平均面積約為37.40平方公尺。電費及每月大樓管理費300元、水費200元、停車位管理費200元皆為承租人負擔。,RPQNMLRJJHIGFBM48CC
草屯鎮,土地,北投段857地號,1815.0,,特定農業區,農牧用地,1120108,土地1建物0車位0,,,其他,,,,0.0,1,0,0,有,無,無,50000,28,,0.0,0,,RPTOMLKKJHIGFBM28CC
草屯鎮,建物,南投縣草屯鎮富中路５９號七樓,0.0,住,,,1120107,土地0建物0車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.85,1,0,1,有,有,有,6800,180,,0.0,0,此為分租套房，第七層共分成4間，一間平均面積約為37.85平方公尺。電費及每月管理費300元、水費400元皆為承租人負擔。,RPSNMLLKJHIGFBM18CC
南投市,房地(土地+建物),南投縣南投市彰南路三段２巷６弄６號,78.49,農,,,1111230,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0690514,102.48,3,2,3,有,無,有,10000,98,,0.0,0,,RPUNMLLKJHIGFAM28CC
南投市,房地(土地+建物),南投縣南投市中興路４６６巷１２號８F,12.28,住,,,1120116,土地1建物1車位0,八層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831109,108.71,3,2,2,有,有,有,12000,110,,0.0,0,,RPSNMLQKJHIGFAM58CC
南投市,土地,林子段南崗小段301地號,661.15,工,,,1111201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,180000,272,,0.0,0,1.每月租金180000元整不含5%營業稅,RPUNMLLMJHIGFAM48CC
草屯鎮,建物,南投縣草屯鎮富中路５７號七樓,0.0,住,,,1120131,土地0建物0車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.980000000000004,1,0,1,有,有,有,7260,191,,0.0,0,,RPWSMLMJKHIGFBM56CC
草屯鎮,建物,南投縣草屯鎮富中路５７號七樓,0.0,住,,,1120131,土地0建物0車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.980000000000004,1,0,1,有,有,有,7480,197,,0.0,0,,RPXSMLMJKHIGFBM66CC
草屯鎮,建物,南投縣草屯鎮富中路５５號三樓,0.0,住,,,1120131,土地0建物0車位0,三層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.75,1,0,1,有,有,有,6380,169,,0.0,0,,RPOTMLMJKHIGFBM48CC
名間鄉,房地(土地+建物),南投縣名間鄉彰南路５４０-１號,306.94,,鄉村區,乙種建築用地,1120202,土地1建物1車位0,一層,1,店面(店鋪),住家用,鋼骨造,1060612,116.49,0,0,0,無,無,無,20000,172,,0.0,0,,RPTNMLNJKHIGFAM38CC
埔里鎮,房地(土地+建物),南投縣埔里鎮信義路２６１號,116.0,住,,,1120131,土地1建物1車位0,全,2,透天厝,店舖、住宅、人行道,鋼筋混凝土造,0750206,144.21,6,4,3,有,無,有,22000,153,,0.0,0,,RPQNMLNJKHIGFCM28CC
南投市,房地(土地+建物),南投縣南投市公所街１８巷９號,107.0,住,,,1120205,土地1建物1車位0,全,1,透天厝,住家用,鋼筋混凝土造,0870520,69.83,0,0,0,無,無,無,12000,172,,0.0,0,,RPRNMLQJKHIGFAM48CC
埔里鎮,房地(土地+建物),南投縣埔里鎮北澤街１５６號,185.48,住,,,1120116,土地1建物1車位0,見其他登記事項,1,店面(店鋪),住家用,鋼骨造,1070112,110.5,0,2,1,有,無,有,26000,235,,0.0,0,租金第三年起同意調整租金，如有調整租金，金額調整為1000元,RPTNMLSJKHIGFCM09CC
草屯鎮,建物,南投縣草屯鎮富中路５７號七樓,0.0,住,,,1120207,土地0建物0車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.980000000000004,1,0,1,有,有,有,6800,179,,0.0,0,,RPPNMLTJKHIGFBM68CC
