鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
朴子市,土地,龜子港段68地號,1014.0,,一般農業區,農牧用地,1120307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,542,,0.0,0,,RPPNMLSJLHIGFBQ98DA,0.0,0.0,0.0,無,
東石鄉,土地,頂揖子寮段頂揖小段451地號,2425.0,,一般農業區,農牧用地,1120301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1261000,520,,0.0,0,,RPQNMLLJLHIGFBQ38DA,0.0,0.0,0.0,無,
東石鄉,房地(土地+建物),嘉義縣東石鄉栗子崙５４５號,79.21,,一般農業區,甲種建築用地,1120204,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830301,124.86,4,2,3,有,無,2580000,20663,,0.0,0,,RPQNMLOJKHIGFBQ58DA,120.0,4.86,0.0,無,0001
番路鄉,土地,公田段193-7地號,367.0,,山坡地保育區,林業用地,1120202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,19074,,0.0,0,未登記建物；,RPQNMLSJKHIGFEQ76EA,0.0,0.0,0.0,無,
新港鄉,土地,番婆段244-3地號,12.33,,一般農業區,農牧用地,1120203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20966,1700,,0.0,0,2025.2.3前雙方可以當時公告現值買賣立約日112.2.3。親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSJKHIGFCQ66EA,0.0,0.0,0.0,無,
義竹鄉,土地,埤前段184地號,3.31,,鄉村區,乙種建築用地,1120201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36000,10876,,0.0,0,寺廟使用畸零地或有合併使用效益；,RPRNMLQJKHIGFBQ88DA,0.0,0.0,0.0,無,
布袋鎮,土地,嘉塭段809地號,89.65,,鄉村區,乙種建築用地,1120207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,462000,5153,,0.0,0,地清或未辦繼承標售；,RPSNMLKKKHIGFBQ48DA,0.0,0.0,0.0,無,
六腳鄉,土地,潭子墘段潭墘小段450地號,3400.0,,特定農業區,農牧用地,1120201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3910000,1150,,0.0,0,,RPSNMLQKKHIGFBQ56EA,0.0,0.0,0.0,無,
布袋鎮,土地,過溝段過溝小段484地號,1917.8,,一般農業區,農牧用地,1120206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,521,,0.0,0,,RPUNMLQJKHIGFBQ56DA,0.0,0.0,0.0,無,
新港鄉,土地,三間厝段288-28地號,182.0,,鄉村區,乙種建築用地,1120204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1927100,10588,,0.0,0,,RPQNMLTJKHIGFCQ56DA,0.0,0.0,0.0,無,
水上鄉,土地,溪安段333-18地號,40.56,,鄉村區,乙種建築用地,1120209,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130000,3205,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLPKKHIGFDQ56EA,0.0,0.0,0.0,無,0002
新港鄉,土地,三間厝段878地號,2512.0,,特定農業區,農牧用地,1120203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4229798,1684,,0.0,0,地清或未辦繼承標售；,RPPNMLPKKHIGFCQ88EA,0.0,0.0,0.0,無,
義竹鄉,土地,五間厝段五厝小段297地號,3269.0,,特定農業區,農牧用地,1120201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,918,,0.0,0,,RPPNMLQKKHIGFBQ88EA,0.0,0.0,0.0,無,
竹崎鄉,土地,樟樹坪段1015地號,434.33,,山坡地保育區,農牧用地,1120209,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,91209,210,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPSNMLQKKHIGFEQ86EA,0.0,0.0,0.0,無,
朴子市,土地,牛挑灣段松梅小段684地號,4139.0,,特定農業區,農牧用地,1120210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5587650,1350,,0.0,0,,RPTNMLOKKHIGFBQ98DA,0.0,0.0,0.0,無,
朴子市,土地,南勢竹段南竹小段116地號,1381.0,,特定農業區,農牧用地,1120210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1104800,800,,0.0,0,,RPUNMLOKKHIGFBQ09DA,0.0,0.0,0.0,無,
朴子市,土地,南勢竹段南竹小段366地號,3511.0,,特定農業區,農牧用地,1120210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3511000,1000,,0.0,0,,RPVNMLOKKHIGFBQ56DA,0.0,0.0,0.0,無,
六腳鄉,土地,六腳段六嘉小段1068地號,1925.0,,特定農業區,農牧用地,1120208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,1039,,0.0,0,,RPQNMLPKKHIGFBQ78DA,0.0,0.0,0.0,無,
朴子市,土地,平和段98地號,75.93,商,,,1120207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,15804,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLRJKHIGFBQ66DA,0.0,0.0,0.0,無,
水上鄉,房地(土地+建物),嘉義縣水上鄉忠和村中庄７０之１５號,117.32,,鄉村區,乙種建築用地,1120204,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0641001,76.96,3,2,2,無,無,4200000,54574,,0.0,0,,RPPNMLOKKHIGFDQ78DA,76.96,0.0,0.0,無,
水上鄉,土地,新番子寮段273地號,2051.6,,一般農業區,農牧用地,1120207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4344263,2118,,0.0,0,,RPSNMLOKKHIGFDQ09DA,0.0,0.0,0.0,無,
溪口鄉,土地,上崙段156-2地號,160.5,,特定農業區,甲種建築用地,1120206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,4361,,0.0,0,,RPPNMLOKKHIGFCQ68DA,0.0,0.0,0.0,無,
新港鄉,土地,永祿段422地號,84.0,,,,1120205,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,35714,,0.0,0,未登記建物；,RPUNMLTJKHIGFCQ96DA,0.0,0.0,0.0,無,0003
水上鄉,房地(土地+建物),嘉義縣水上鄉國姓村三界埔４７４號,98.0,,鄉村區,乙種建築用地,1120203,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0701030,65.32,2,1,1,無,無,2450000,37508,,0.0,0,,RPPOMLPKKHIGFDQ98DA,65.32,0.0,0.0,無,
水上鄉,土地,水東段16地號,31.81,農,,,1120201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,107899,3392,,0.0,0,地清或未辦繼承標售；,RPQNMLOKKHIGFDQ88DA,0.0,0.0,0.0,無,
義竹鄉,土地,和順段714地號,80.53,,鄉村區,乙種建築用地,1120210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,234000,2906,,0.0,0,,RPVNMLPKKHIGFBQ66DA,0.0,0.0,0.0,無,
朴子市,土地,龜子港段67地號,3220.5,,一般農業區,養殖用地,1120209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1288200,400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQKKHIGFBQ88DA,0.0,0.0,0.0,無,
朴子市,土地,龜子港段232地號,793.0,,一般農業區,養殖用地,1120209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,317200,400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQKKHIGFBQ98DA,0.0,0.0,0.0,無,
朴子市,房地(土地+建物),嘉義縣朴子市三安路４６巷１１號,138.0,,,,1120208,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1111229,295.13,5,2,5,無,無,15000000,50825,,0.0,0,,RPWNMLQKKHIGFBQ86DA,275.16,0.0,19.97,無,
竹崎鄉,土地,瓦厝埔段336-2地號,2334.21,,一般農業區,農牧用地,1120207,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,900,,0.0,0,總價不包含土地上建物親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKKHIGFEQ66EA,0.0,0.0,0.0,無,
中埔鄉,土地,安家厝段974地號,1454.12,,特定農業區,農牧用地,1120207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,2407,,0.0,0,,RPSNMLPKKHIGFDQ66EA,0.0,0.0,0.0,無,
鹿草鄉,土地,後麻段513地號,239.88,,鄉村區,乙種建築用地,1120207,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1926300,8030,,0.0,0,,RPSNMLQKKHIGFDQ76EA,0.0,0.0,0.0,無,
