鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
馬公市,房地(土地+建物)+車位,澎湖縣馬公市石泉里石泉,20.2,,鄉村區,乙種建築用地,1100820,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,106.3,2,1,2,有,無,4610000,53323,坡道平面,31.66,630000,,RPSNMLQLQHGGFAX67DB,泰然頤和,A3棟0號
馬公市,房地(土地+建物),澎湖縣馬公市文康街,8.02,商,,,1100914,土地13建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,68.5,1,2,1,有,無,6220000,90803,,0.0,0,,RPPNMLSLRHGGFAX57CB,文康首席,A4棟4F號
馬公市,房地(土地+建物),澎湖縣馬公市文康街,8.23,商,,,1100914,土地13建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.27,1,2,1,有,無,6380000,90793,,0.0,0,,RPQNMLSLRHGGFAX67CB,文康首席,A6棟4F號
,車位,澎湖縣馬公市文康街,0.0,,,,1100914,土地0建物0車位1,地下一層,14,住宅大樓(11層含以上有電梯),停車空間,鋼筋混凝土造,,0.0,0,0,0,無,無,500000,,升降機械,12.38,500000,,RPPNMLLJIIGGFAX58DB,文康首席,B1棟54號
,車位,澎湖縣馬公市文康街,0.0,,,,1100914,土地0建物0車位1,地下一層,14,住宅大樓(11層含以上有電梯),停車空間,鋼筋混凝土造,,0.0,0,0,0,無,無,600000,,升降機械,12.38,600000,,RPQNMLLJIIGGFAX68DB,文康首席,B1棟55號
馬公市,房地(土地+建物),澎湖縣馬公市石泉里石泉,18.15,,鄉村區,乙種建築用地,1100908,土地1建物1車位0,七層,9,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,67.27,2,1,2,有,無,4200000,62435,,0.0,0,,RPPNMLPJIIGGFAX98DB,泰然頤和,A2棟0號
馬公市,房地(土地+建物),澎湖縣馬公市石泉里石泉,17.78,,鄉村區,乙種建築用地,1100923,土地1建物1車位0,七層,9,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,66.14,2,1,2,有,無,4100000,61990,,0.0,0,,RPQNMLPJIIGGFAX09DB,泰然頤和,A7棟0號
馬公市,房地(土地+建物),澎湖縣馬公市石泉里石泉,19.72,,鄉村區,乙種建築用地,1100925,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,73.43,2,1,2,有,無,4450000,60602,,0.0,0,,RPRNMLPJIIGGFAX56DB,泰然頤和,A1棟0號
,車位,澎湖縣馬公市文康街,0.0,,,,1101027,土地0建物0車位1,地下二層,14,住宅大樓(11層含以上有電梯),停車空間,鋼筋混凝土造,,0.0,0,0,0,無,無,580000,,升降機械,12.38,580000,,RPQNMLRLIIGGFAX86DB,文康首席,B2棟24號
