編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLLKJIGGFAV78DA,,31.77,住家用,木造,,一層,一層 廚房,全筆移轉
RPVNMLSJJIGGFAV07DA,37,111.38,住家用,加強磚造,73年9月17日,二層,一層 二層 騎樓,全筆移轉
RPPNMLMJJIGGFBV58DA,41,157.62,住家用,鋼筋混凝土加強磚造,69年6月30日,二層,一層 二層 騎樓,全筆移轉
RPPNMLQJJIGGFAV88DA,35,121.27,住家用,加強磚造,75年11月8日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPXNMLMJJIGGFAV66DA,38,112.68,住家用,加強磚造,73年2月29日,二層,一層 二層 騎樓,全筆移轉
RPPNMLTKJIGGFCV96EA,27,170.64,住家用,加強磚造,83年10月1日,一層,一層,全筆移轉
RPPNMLTKJIGGFCV96EA,27,170.64,住家用,加強磚造,83年10月1日,一層,一層,全筆移轉
RPPNMLNLJIGGFBV88DA,35,141.35,住家用,加強磚造,75年11月7日,二層,一層 二層 陽台,全筆移轉
RPPNMLMLJIGGFDV98DA,24,35.30,商業用,鋼筋混凝土造,87年3月6日,十五層,十一層 陽台,全筆移轉
RPPNMLMLJIGGFDV98DA,24,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPPNMLMLJIGGFDV98DA,24,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPPNMLMLJIGGFDV98DA,24,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,,持分移轉
RPTNMLOLJIGGFAV66DA,47,100.73,住家用,鐵筋水泥磚,63年12月5日,三層,一層 二層 三層,全筆移轉
RPUNMLNLJIGGFAV66DA,,4.96,樓梯間,鋼筋混凝土造,,四層,,持分移轉
RPUNMLNLJIGGFAV66DA,38,87.10,國民住宅,鋼筋混凝土造,72年9月23日,四層,一層 平台,全筆移轉
RPPNMLQLJIGGFAV09DA,51,25.84,住家用,蓋瓦水泥磚竹木,60年2月13日,一層,一層,全筆移轉
RPPNMLQLJIGGFAV09DA,51,25.84,住家用,蓋瓦水泥磚竹木,60年2月13日,一層,一層,全筆移轉
RPPNMLQLJIGGFAV09DA,51,26.20,住家用,蓋瓦水泥磚竹木,60年2月13日,一層,一層,全筆移轉
RPQOMLQKJIGGFAV56DA,19,142.02,飲食店、垃圾儲藏室,鋼骨造、有牆鋼架造,91年9月9日,二層,一層 二層,持分移轉
RPOOMLQKJIGGFAV98DA,,82.51,住商用,木造,,一層,一層 騎樓,全筆移轉
RPSNMLRKJIGGFAV76DA,28,219.61,住家用,鋼筋混凝土造,82年12月15日,三層,一層 二層 三層 陽台 騎樓,全筆移轉
RPPNMLPKJIGGFDV56DA,24,35.30,商業用,鋼筋混凝土造,87年3月6日,十層,五層 陽台,全筆移轉
RPPNMLPKJIGGFDV56DA,24,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPPNMLPKJIGGFDV56DA,24,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
