編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLSKQHGGFAI78CC,13,14.02,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPVNMLKLQHGGFAI48CC,26,27.37,住家用,鋼筋混凝土造,84年5月17日,九層,,
RPOOMLRKQHGGFAI68EC,50,395.76,住工用,見使用執照,60年7月29日,一層,,
RPXNMLKLQHGGFAI68CC,27,38.70,住家用,鋼筋混凝土造,83年3月19日,七層,,
RPWNMLKLQHGGFAI58CC,47,88.37,住家用,鋼筋混凝土加強磚造,63年10月14日,二層,,
RPPOMLKLQHGGFAI97CC,40,173.75,住商用,鋼筋混凝土加強磚造,70年6月18日,三層,,
RPOOMLKLQHGGFAI87CC,28,52.00,住家用,鋼筋混凝土造,83年1月27日,七層,,
RPTOMLKLQHGGFAI38CC,27,40.14,住家用,鋼筋混凝土造,83年3月19日,七層,,
RPOOMLNLQHGGFAI18CC,42,280.55,住商用,鋼筋混凝土造,68年10月23日,四層,,
RPPPMLKLQHGGFAI08CC,31,33.91,住家用,鋼筋混凝土造,80年1月4日,六層,,
RPOPMLOLQHGGFAI38CC,39,56.45,住家用,鋼筋混凝土造,71年11月16日,五層,,
RPXOMLOLQHGGFAI56CC,41,95.51,住家用,鋼筋混凝土造,69年5月27日,七層,,
RPROMLPLQHGGFAI68CC,42,92.12,住家用,鋼筋混凝土加強磚造,69年1月8日,二層,,
RPPNMLSLQHGGFAI68CC,17,115.40,住家用,鋼筋混凝土造,93年11月1日,十四層,,
RPVNMLQLQHGGFAI09CC,6,20.00,店舖、住宅,鋼筋混凝土構造,104年11月10日,五層,,
RPPNMLSLQHGGFAI68CC,17,73.24,共有部份,鋼筋混凝土造,93年11月1日,十四層,,
RPQNMLSLQHGGFAI78CC,17,115.58,住家用,鋼筋混凝土造,93年11月1日,十四層,,
RPQNMLSLQHGGFAI78CC,17,71.46,共有部份,鋼筋混凝土造,93年11月1日,十四層,,
RPOPMLKMQHGGFAI08CC,25,113.77,住家用,鋼筋混凝土造,85年3月11日,二十層,,
RPQPMLKMQHGGFAI28CC,22,145.56,住家用,鋼筋混凝土造,89年1月11日,十二層,,
RPTNMLLMQHGGFAI48CC,25,140.73,住家用,鋼筋混凝土造,85年3月5日,七層,,
RPXNMLLMQHGGFAI88CC,30,62.25,商業用,鋼筋混凝土造,80年4月3日,八層,,
RPVOMLLJRHGGFAI58CC,29,89.59,住家用,鋼筋混凝土造,81年8月28日,十層,,
RPRNMLLJRHGGFAI08CC,28,92.42,住家用,鋼筋混凝土造,82年11月8日,八層,,
RPWOMLLJRHGGFAI68CC,2,27.13,住家用,鋼筋混凝土構造,108年11月25日,五層,,
RPWOMLTJRHGGFAI86CC,17,115.40,住家用,鋼筋混凝土造,93年11月1日,十四層,,
RPWOMLTJRHGGFAI86CC,17,73.24,共有部份,鋼筋混凝土造,93年11月1日,十四層,,
RPVNMLLMQHGGFAI68CC,28,163.02,辦公室,鋼筋混凝土造,82年12月13日,六層,,
RPVNMLLMQHGGFAI68CC,28,205.10,辦公室,鋼筋混凝土造,82年12月13日,六層,,
RPPNMLOJRHGGFAI18CC,23,57.13,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPPNMLOJRHGGFAI18CC,23,10.80,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPPNMLOJRHGGFAI18CC,23,11.63,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPXNMLKKRHGGFAI68CC,23,89.09,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPXNMLKKRHGGFAI68CC,23,15.84,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPXNMLKKRHGGFAI68CC,23,19.39,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPOOMLKKRHGGFAI87CC,23,79.71,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPOOMLKKRHGGFAI87CC,23,16.21,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPOOMLKKRHGGFAI87CC,23,16.80,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPVNMLLKRHGGFAI58CC,30,58.69,住家用,鋼筋混凝土造,80年8月13日,七層,,
RPPNMLLKRHGGFAI08DC,5,125.20,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,,
RPOOMLPKRHGGFAI38CC,44,136.97,住家用,鋼筋混凝土加強磚造,66年11月3日,二層,,
RPXNMLPKRHGGFAI56CC,40,73.88,住家用,鋼筋混凝土造,70年4月21日,九層,,
RPTNMLRKRHGGFAI98CC,33,32.99,辦公室,鋼筋混凝土造,77年11月8日,七層,,
RPPOMLPKRHGGFAI48CC,28,131.10,住家用,鋼筋混凝土造,82年12月7日,七層,,
RPUNMLRKRHGGFAI09CC,2,26.73,住家用,鋼筋混凝土構造,108年11月25日,五層,,
RPSNMLRKRHGGFAI88CC,33,32.73,住家用,鋼筋混凝土造,78年2月3日,七層,,
RPVNMLRKRHGGFAI56CC,25,66.63,住家用,鋼筋混凝土造,85年4月1日,十一層,,
RPOOMLRKRHGGFAI58CC,22,73.18,住家用,鋼筋混凝土造,88年4月21日,十四層,,
RPROMLRKRHGGFAI88CC,29,157.04,住商用,鋼筋混凝土造,81年8月4日,十層,,
RPSOMLRKRHGGFAI98CC,29,98.83,住家用,鋼筋混凝土造,82年2月22日,六層,,
RPVOMLMLRHGGFAI88CC,40,25.38,住家用,鋼筋混凝土造,70年4月21日,九層,,
RPWOMLSLRHGGFAI96CC,27,105.00,住商用,鋼筋混凝土造,83年7月18日,十二層,,
RPTOMLRKRHGGFAI09CC,23,80.54,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPTOMLRKRHGGFAI09CC,23,16.74,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPTOMLRKRHGGFAI09CC,23,18.09,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPWNMLRLRHGGFAI76CC,6,26.45,店舖、住宅,鋼筋混凝土構造,104年11月10日,五層,,
RPQNMLRLRHGGFAI78CC,10,183.23,住家用,鋼筋混凝土構造,101年2月20日,三層,,
RPXOMLSLRHGGFAI07CC,24,164.69,住家用,鋼筋混凝土造,86年11月18日,七層,,
RPPOMLLJIIGGFAI17CC,29,46.08,住家用,鋼筋混凝土造,81年9月3日,七層,,
RPQOMLLJIIGGFAI27CC,25,32.28,住家用,鋼筋混凝土造,85年11月18日,八層,,
RPROMLLJIIGGFAI37CC,29,51.92,住家用,鋼筋混凝土造,81年12月21日,六層,,
RPOPMLLJIIGGFAI17CC,27,105.00,住商用,鋼筋混凝土造,83年7月18日,十二層,,
RPWOMLLJIIGGFAI87CC,26,97.79,住家用,鋼筋混凝土造,84年10月4日,十一層,,
RPWOMLLJIIGGFAI87CC,26,20.49,共有部份,鋼筋混凝土造,84年10月4日,十一層,,
RPWOMLLJIIGGFAI87CC,26,12.23,共有部份,鋼筋混凝土造,84年10月4日,十一層,,
RPPNMLQJIIGGFAI57CC,29,96.26,住家用,鋼筋混凝土造,81年9月3日,六層,,
RPRNMLQJIIGGFAI77CC,27,118.39,住家用,鋼筋混凝土造,83年7月1日,六層,,
RPQNMLQJIIGGFAI67CC,2,30.55,住家用,鋼筋混凝土構造,108年11月25日,五層,,
RPSNMLQJIIGGFAI87CC,35,148.56,住家用,加強磚造,75年7月29日,二層,,
RPUNMLQJIIGGFAI08CC,30,174.87,住商用,鋼筋混凝土造,80年6月27日,十五層,,
RPTNMLQJIIGGFAI97CC,33,37.30,住家用,鋼筋混凝土造,78年1月17日,七層,,
RPROMLQJIIGGFAI87CC,6,26.45,店舖、住宅,鋼筋混凝土構造,104年11月10日,五層,,
RPQOMLQJIIGGFAI77CC,26,40.97,住家用,鋼筋混凝土造,84年12月7日,六層,,
RPVNMLQJIIGGFAI18CC,26,61.82,住家用,鋼筋混凝土造,85年3月11日,二十層,,
RPTNMLSJIIGGFAI18CC,23,59.97,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPTNMLSJIIGGFAI18CC,23,11.52,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPOOMLQJIIGGFAI57CC,30,73.35,住家用,鋼筋混凝土造,80年6月27日,十五層,,
RPTNMLSJIIGGFAI18CC,23,12.92,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPWNMLSJIIGGFAI48CC,23,86.26,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPWNMLSJIIGGFAI48CC,23,15.26,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPWNMLSJIIGGFAI48CC,23,18.09,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPPOMLSJIIGGFAI87CC,2,181.96,店舖、樓梯間,鋼筋混凝土構造,108年9月4日,三層,,
RPOOMLSJIIGGFAI77CC,12,101.59,店舖、辦公室、樓梯間,鋼筋混凝土構造,98年7月1日,三層,,
RPXNMLOKIIGGFAI28CC,27,106.43,住家用,鋼筋混凝土造,83年9月5日,十二層,,
RPQOMLMKIIGGFAI47CC,23,62.35,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPQOMLMKIIGGFAI47CC,23,12.16,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPSOMLSKIIGGFAI28CC,29,164.50,住家用,鋼筋混凝土造,81年7月28日,十四層,,
RPQOMLMKIIGGFAI47CC,23,12.92,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPTOMLSKIIGGFAI38CC,1,107.63,集合住宅,鋼筋混凝土構造,110年3月9日,十五層,,
RPUOMLSKIIGGFAI48CC,39,83.18,集合住宅,鋼筋混凝土造,71年5月3日,五層,,
RPRPMLSKIIGGFAI28CC,28,40.90,住家用,鋼筋混凝土造,82年6月9日,十六層,,
RPOPMLSKIIGGFAI97CC,2,26.05,住家用,鋼筋混凝土構造,108年11月25日,五層,,
RPUNMLMLIIGGFAI87CC,48,65.34,住家用,木造,63年2月14日,二層,,
RPXNMLMLIIGGFAI18CC,30,25.54,住家用,鋼筋混凝土造,80年6月26日,六層,,
RPTOMLPLIIGGFAI18CC,27,93.06,住家用,鋼筋混凝土造,83年5月30日,十六層,,
RPWOMLPLIIGGFAI48CC,33,39.17,住家用,鋼筋混凝土造,77年9月24日,十層,,
RPXOMLPLIIGGFAI58CC,46,93.00,住家用,鋼筋混凝土加強磚造,64年5月15日,二層,,
RPPOMLSLIIGGFAI08CC,29,138.58,住商用,鋼筋混凝土造,82年1月8日,七層,,
RPSOMLRLIIGGFAI28CC,24,150.51,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPUNMLTLIIGGFAI58CC,49,90.29,住家用,見使用執照,62年1月22日,二層,,
RPWNMLTLIIGGFAI78CC,33,105.33,住家用,鋼筋混凝土造,78年1月17日,七層,,
RPXNMLTLIIGGFAI88CC,28,36.25,住家用,鋼筋混凝土造,82年10月12日,七層,,
RPPOMLTLIIGGFAI18CC,22,113.15,住家用,鋼筋混凝土造,88年11月29日,十二層,,
RPOOMLTLIIGGFAI08CC,33,149.74,住家用,鋼筋混凝土造,78年1月17日,七層,,
RPROMLTLIIGGFAI38CC,38,86.81,住家用,鋼筋混凝土加強磚造,73年4月12日,二層,,
RPWNMLNJJIGGFAI08CC,24,57.13,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPWNMLNJJIGGFAI08CC,24,10.80,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPWNMLNJJIGGFAI08CC,24,11.63,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPSOMLTLIIGGFAI48CC,39,85.00,國民住宅,鋼筋混凝土造,71年5月3日,五層,,
RPOOMLPJJIGGFAI57CC,28,36.52,住商用,鋼筋混凝土造,82年4月26日,五層,,
RPWNMLSJJIGGFAI58CC,30,31.60,住家用,鋼筋混凝土造,80年12月27日,六層,,
RPVNMLPJJIGGFAI18CC,17,122.67,商業用,鋼筋混凝土造,93年10月28日,十四層,,
RPVNMLPJJIGGFAI18CC,17,82.38,共有部份,鋼筋混凝土造,93年10月28日,十四層,,
RPWNMLRKRHGGFAI86EC,44,164.20,住商用,鋼筋混凝土加強磚造,66年5月11日,二層,,
RPVNMLOKRHGGFAI09EC,5,379.20,店舖、梯廳、住宅、樓梯間,鋼筋混凝土構造,105年10月17日,四層,,
