鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
埔里鎮,房地(土地+建物),南投縣埔里鎮中正路３７７號,44.85,商,,,1100809,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0820120,150.78,3,1,3,有,無,無,34000,225,,0.0,0,租金支付情形：1110.08.09~110.09.08租金為0元、2110.09.09~113.08.08每個月租金為34000元含甲方依法應代扣繳之稅捐及費用、3113.08.09~115.08.08每個月租金為35000元含甲方依法應代扣繳之稅捐及費用,RPRNMLMKQHGGFCM78CC
南投市,土地,南投段266-11地號,233.0,住,,,1100815,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,9000,39,,0.0,0,,RPQNMLRKQHGGFAM98CC
草屯鎮,土地,新埔段704地號,92.57,,特定農業區,農牧用地,1100708,土地1建物0車位0,,,其他,,,,0.0,6,0,0,有,無,無,20000,216,,0.0,0,,RPUNMLLMQHGGFBM09CC
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路６２０號一樓,137.32,商,,,1100811,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0930804,275.12,0,0,1,有,無,有,30000,109,,0.0,0,,RPQNMLNJRHGGFBM68CC
草屯鎮,房地(土地+建物),南投縣草屯鎮虎山路６３１巷１５弄３號,75.75,住,,,1100821,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0640708,91.14,3,2,3,有,無,有,12000,132,,0.0,0,,RPVNMLSJRHGGFBM07CC
草屯鎮,房地(土地+建物),南投縣草屯鎮博愛路４８０巷１９號,109.0,其他,,,1100830,土地1建物1車位0,全,2,透天厝,倉庫,加強磚造,0771224,23.14,1,0,1,有,無,有,7500,324,,0.0,0,,RPTNMLTJRHGGFBM96CC
草屯鎮,房地(土地+建物),南投縣草屯鎮博愛路４８０巷１９號,109.0,其他,,,1100905,土地1建物1車位0,全,2,透天厝,倉庫,加強磚造,0771224,21.48,1,0,1,有,無,有,8000,372,,0.0,0,,RPUNMLTJRHGGFBM07CC
南投市,房地(土地+建物),南投縣南投市文化南路４１巷１８號,68.78,住,,,1100910,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0840109,170.63,4,3,3,有,無,無,13000,76,,0.0,0,,RPQOMLOKRHGGFAM88CC
埔里鎮,房地(土地+建物),南投縣埔里鎮西康路７４號,184.38,商,,,1100827,土地3建物2車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土加強磚造,0580123,364.85,0,0,0,無,無,無,33000,90,,0.0,0,疫情完全穩定結束時，租金調整為參萬伍仟元正，（以政府公告為準）,RPTNMLRKRHGGFCM96CC
