鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉新化街,17.32,住,,,1100811,土地3建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,55.78,2,2,1,有,無,3580000,58893,升降機械,5.18,600000,,RPPNMLMKQHGGFDJ38DB,曜嘉初見,A棟C號
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬段637地號,25.48,住,,,1100814,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.3,3,2,2,有,無,21680000,144379,坡道平面,32.07,2300000,,RPPNMLOKQHGGFBJ38DB,富宇御琚,B2棟3號
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬段637地號,25.07,住,,,1100814,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.84,3,2,2,有,無,21800000,147985,坡道平面,32.07,2300000,,RPQNMLOKQHGGFBJ48DB,富宇御琚,A1棟2號
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬段637地號,17.97,住,,,1100814,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.98,2,2,2,有,無,15390000,142135,坡道平面,32.07,1900000,,RPRNMLOKQHGGFBJ58DB,富宇御琚,B5棟3號
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬段637地號,22.75,住,,,1100814,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.9,3,2,2,有,無,19580000,144204,坡道平面,32.07,2300000,,RPSNMLOKQHGGFBJ68DB,富宇御琚,B3棟3號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉德興路D3,114.08,,特定農業區,甲種建築用地,1100812,土地2建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,172.06,4,2,4,有,無,8800000,51145,坡道平面,0.0,0,,RPPNMLSKQHGGFDJ98DB,城心,D棟3號
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號,11.28,商,,,1100811,土地1建物1車位1,十八層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,138.24,2,2,1,有,無,16130000,133659,坡道平面,25.79,1100000,,RPVOMLSKQHGGFBJ76CB,豐采520,A棟A16-18F號
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號,11.28,商,,,1100813,土地1建物1車位1,二十七層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,138.02,2,2,1,有,無,16480000,137851,坡道平面,26.45,1100000,,RPWOMLSKQHGGFBJ86CB,豐采520,A棟A8-27F號
竹北市,房地(土地+建物)+車位,新竹縣竹北市站後段786地號,18.97,商,,,1100811,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.1,3,2,2,有,無,15550000,115824,坡道機械,20.5,1350000,,RPVNMLNLQHGGFBJ88CB,金鋐微鈊,A2棟7號
湖口鄉,房地(土地+建物),新竹縣湖口鄉中義段104-20地號,81.16,住,,,1100815,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,195.04,3,2,2,有,無,12100000,62039,,0.0,0,,RPWOMLNLQHGGFDJ66CB,幸福首席,B棟3號
新豐鄉,房地(土地+建物),新竹縣新豐鄉坪頂段940-6地號,66.63,,鄉村區,乙種建築用地,1100821,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,180.84,4,2,4,有,無,11850000,65528,,0.0,0,,RPQQMLNLQHGGFDJ88CB,森晴1,C棟10號
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉明新六街坪頂段1055地號,22.13,住,,,1100815,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,125.64,2,2,2,有,無,8300000,68405,坡道平面,24.77,1400000,,RPTNMLOLQHGGFDJ98CB,明星公園,A棟1-8F號
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉明新六街坪頂段1055地號,16.09,住,,,1100813,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,97.92,2,1,1,有,無,6710000,72591,坡道平面,24.77,1400000,,RPUNMLOLQHGGFDJ09CB,明星公園,B棟2-6F號
