編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLNLQHGGFAP56CC,8,60.43,住商用,鋼筋混凝土造,102年5月31日,三層,,
RPQOMLNLQHGGFAP09CC,8,65.08,住商用,鋼筋混凝土造,102年5月31日,三層,,
RPPNMLQKQHGGFAP09CC,15,15.14,住家用,鋼筋混凝土造,95年12月1日,三層,,
RPPNMLNLQHGGFDP56CC,15,21.15,集合住宅,鋼筋混凝土造,96年2月5日,十三層,,
RPPNMLNLQHGGFDP56CC,15,9.40,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,,
RPPNMLNLQHGGFDP56CC,15,2.96,走廊,鋼筋混凝土造,96年2月5日,十三層,,
RPQNMLLJRHGGFAP68CC,15,15.27,住家用,鋼筋混凝土造,95年12月1日,三層,,
RPXNMLRLQHGGFAP57DC,17,34.29,住宅、樓梯間,鋼筋混凝土造,93年6月28日,三層,,
RPRNMLLJRHGGFAP78CC,21,16.28,住商用,鋼筋混凝土造,89年8月8日,三層,,
RPPNMLQJRHGGFAP09CC,21,16.05,住商用,鋼筋混凝土造,89年8月8日,三層,,
RPQNMLKKRHGGFAP68CC,15,15.17,住家用,鋼筋混凝土造,95年12月1日,三層,,
RPQNMLNKRHGGFAP98CC,21,16.26,住商用,鋼筋混凝土造,89年8月8日,三層,,
RPPNMLSJRHGGFBP76CC,22,16.15,住家用,鋼筋混凝土造,88年4月12日,十二層,,
RPPNMLSJRHGGFBP76CC,22,4.03,共同部份,鋼筋混凝土造,88年4月12日,十二層,,
RPPNMLSJRHGGFBP76CC,22,4.65,共同部份,鋼筋混凝土造,88年4月12日,十二層,,
RPPNMLNKRHGGFAP88CC,15,12.78,住家用,鋼筋混凝土造,96年2月8日,三層,,
RPUNMLQKRHGGFAP07CC,12,273.25,廠房,鋼骨造,99年1月10日,一層,,
RPRNMLRKRHGGFAP86CC,15,12.08,住家用,鋼筋混凝土造,96年2月8日,三層,,
RPPOMLQJRHGGFAP66DC,25,27.76,共同部份,鋼筋混凝土造,86年2月11日,十四層,,
RPPOMLQJRHGGFAP66DC,25,103.51,住家用,鋼筋混凝土造,86年2月11日,十三層,,
RPRNMLNKRHGGFAP09CC,56,100.62,住家用,木造,54年3月23日,一層,,
RPSNMLRKRHGGFAP96CC,15,16.51,住家用,鋼筋混凝土造,95年12月1日,三層,,
RPQNMLMLRHGGFAP98CC,15,14.89,住家用,鋼筋混凝土造,96年2月8日,三層,,
RPOOMLRLRHGGFAP76CC,15,15.17,住家用,鋼筋混凝土造,95年12月1日,三層,,
RPVNMLRLRHGGFAP47DC,40,137.40,住商用,加強磚造,71年2月20日,二層,,
RPXNMLTLRHGGFAP77CC,23,74.64,住商用,鋼鐵架有壁造,87年8月3日,二層,,
RPOOMLTLRHGGFAP96CC,23,74.64,住商用,鋼鐵架有壁造,87年8月3日,二層,,
RPPNMLSLRHGGFDP17CC,23,538.43,辦公室、住宅,鋼鐵有壁,87年12月14日,一層,,
RPQNMLPJIIGGFDP58CC,25,202.26,住家用,鋼筋混凝土造,85年10月30日,四層,,
RPOOMLNKIIGGFAP08CC,27,33.30,住家用,鋼筋混凝土造,83年11月10日,十二層,,
RPQNMLOKIIGGFAP28CC,15,14.03,住家用,鋼筋混凝土造,95年11月10日,三層,,
RPRNMLOKIIGGFAP38CC,15,17.48,住家用,鋼筋混凝土造,96年2月8日,三層,,
RPSNMLOKIIGGFAP48CC,21,16.28,住商用,鋼筋混凝土造,89年8月8日,三層,,
RPQNMLMLIIGGFAP18CC,21,16.22,住商用,鋼筋混凝土造,89年8月8日,三層,,
RPQOMLPKIIGGFAP48CC,17,316.11,店舖、停車空間、住宅,鋼筋混凝土造,93年6月30日,五層,,
RPRNMLLJJIGGFDP48DC,15,217.07,住家用,鋼筋混凝土造,95年11月23日,四層,,
RPRNMLMLIIGGFAP28CC,44,94.50,住商用,加強磚造,67年4月2日,二層,,
RPXNMLOJJIGGFAP98CC,30,122.75,住家用,鋼筋混凝土造,81年4月5日,五層,,
RPQNMLOJJIGGFAP28CC,27,80.75,住家用,鋼筋混凝土造,83年9月18日,十四層,,
RPRNMLOJJIGGFBP48CC,44,94.01,住商用,鋼筋混凝土加強磚造,66年6月10日,二層,,
RPXNMLOJJIGGFAP98CC,30,11.36,共同部份,鋼筋混凝土造,81年4月5日,五層,,
RPQNMLOJJIGGFAP28CC,27,32.15,共同部份,鋼筋混凝土造,83年9月18日,十四層,,
RPXNMLOJJIGGFAP98CC,30,37.70,共同部份,鋼筋混凝土造,81年4月5日,五層,,
RPVNMLSJJIGGFAP56CC,11,231.48,店鋪、住宅、樓梯間,鋼筋混凝土造,99年7月31日,三層,,
