鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鹿野鄉,土地,中華段167地號,85.74,商,,,1100821,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,117,,0.0,0,含地上未辦保存登記建物一棟，建物面積約24.2坪,RPQNMLQLQHGGFCV47CC
台東市,土地,台東段619-5地號,137.0,住,,,1100826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,27000,197,,0.0,0,台東市新生路219號地上物無保存登記，有稅籍資料01230411011,RPVNMLKMQHGGFAV27CC
台東市,房地(土地+建物),臺東縣臺東市洛陽街２７７巷１６號,154.0,住,,,1100817,土地1建物1車位0,全,2,透天厝,住家用,鐵筋水泥磚,0651129,90.83,3,2,2,有,無,有,22000,242,,0.0,0,,RPQNMLQJRHGGFAV17CC
台東市,房地(土地+建物),臺東縣臺東市新生路７０２號,120.0,商,,,1100830,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,鐵筋水泥磚,0630624,90.72,3,1,2,有,無,無,18000,198,,0.0,0,第2年租金調整為2萬元整,RPRNMLQJRHGGFAV27CC
台東市,房地(土地+建物),臺東縣臺東市吉泰路１８號,107.86,住,,,1100820,土地1建物1車位0,全,3,透天厝,人行道、店舖、住宅、樓梯間,ＲＣ造,0951004,211.09,3,1,3,有,無,有,15000,71,,0.0,0,,RPQNMLRKRHGGFAV47DC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1100909,土地0建物0車位0,二層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,23.14,1,1,1,有,無,有,8000,346,,0.0,0,,RPTNMLRLRHGGFAV77CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1100915,土地0建物0車位0,一層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,29.0,1,1,1,有,無,有,8500,293,,0.0,0,,RPUNMLRLRHGGFAV87CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1100905,土地0建物0車位0,一層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,19.0,1,1,1,有,無,有,7500,395,,0.0,0,,RPWNMLRLRHGGFAV08CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1100910,土地0建物0車位0,二層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,36.0,1,1,1,有,無,有,8500,236,,0.0,0,,RPSNMLSLRHGGFAV77CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1100925,土地0建物0車位0,二層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,23.14,1,1,1,有,無,有,8000,346,,0.0,0,,RPTNMLSLRHGGFAV87CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1100922,土地0建物0車位0,三層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,25.0,1,1,1,有,無,有,8000,320,,0.0,0,,RPWNMLTLRHGGFAV28CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1101019,土地0建物0車位0,二層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,23.14,1,1,1,有,無,有,7000,303,,0.0,0,,RPTNMLTKIIGGFAV07CC
卑南鄉,房地(土地+建物),臺東縣卑南鄉太平路１０６巷６８號,126.78,,鄉村區,乙種建築用地,1101025,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0850216,172.94,4,2,3,有,無,有,13000,75,,0.0,0,,RPRNMLQLIIGGFAV66CC
台東市,建物,臺東縣臺東市興安路一段１０３號,29.75,住,,,1101108,土地0建物1車位0,二層,2,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1060831,29.75,1,1,1,有,無,有,7600,255,,0.0,0,,RPTNMLSJJIGGFAV96CC
台東市,建物,臺東縣臺東市興安路一段１０３號,29.75,住,,,1101104,土地0建物1車位0,二層,2,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1060831,29.75,1,1,1,有,無,有,6500,218,,0.0,0,員工承租,RPUNMLSJJIGGFAV07CC
台東市,房地(土地+建物),臺東縣臺東市更生路１３６號,275.0,住,,,1101103,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0850722,346.93,0,0,0,無,無,無,60000,173,,0.0,0,,RPRNMLKKJIGGFAV68CC
