鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中西區,建物,臺南市中西區永福路一段６８巷１２號五樓之１,0.0,住,,,1100730,土地0建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840401,135.22,3,2,1,有,有,有,22000,163,一樓平面,0.0,0,,RPUNMLLKQHGGFAD87CC
中西區,建物,臺南市中西區臨安路一段１３７號二樓,0.0,住,,,1100809,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830608,99.18,0,1,1,有,無,無,15000,151,,0.0,0,,RPROMLLKQHGGFAD67CC
南區,建物,臺南市南區金華路一段３５２巷１１１弄７號,0.0,住,,,1100805,土地0建物1車位1,全,4,透天厝,停車空間　　住宅,鋼筋混凝土造,0880220,208.76,6,2,4,有,無,有,26000,125,一樓平面,0.0,0,房屋用途做住家及辦公室使用。車位面積無法分算。,RPVNMLLKQHGGFCD18CC
東區,建物,臺南市東區東興路３１巷８號之３,0.0,住,,,1100724,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701103,111.84,3,2,2,有,無,有,19000,170,,0.0,0,,RPXNMLLKQHGGFCD38CC
東區,建物,臺南市東區崇德路２９３號,0.0,商,,,1100806,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0811123,39.67,1,0,0,有,無,有,6500,164,,0.0,0,,RPOOMLLKQHGGFCD57CC
永康區,建物,臺南市永康區大橋一街７３巷１３７號,0.0,住,,,1100807,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0690529,19.84,1,0,1,有,無,有,4000,202,,0.0,0,,RPQOMLLKQHGGFKD58CC
永康區,房地(土地+建物),臺南市永康區復國一路４２５號,81.97,住,,,1100806,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0810512,202.55,5,2,4,有,無,無,30000,148,,0.0,0,,RPSOMLLKQHGGFKD78CC
安南區,土地,頂安段656-1地號,110.01,其他,,,1100724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,136,,0.0,0,,RPQNMLLKQHGGFBD57CC
新市區,房地(土地+建物),臺南市新市區豐榮１８９-９７號,246.0,,一般農業區,丁種建築用地,1100717,土地1建物1車位0,見其他登記事項,1,工廠,工廠,鋼骨構造有牆,1080530,160.43,0,0,0,無,無,無,38000,,,0.0,0,,RPSNMLLKQHGGFHD38CC
新市區,房地(土地+建物),臺南市新市區中正路３２３巷３６弄２號２樓之２,535.45,住,,,1100810,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820707,85.45,3,2,2,有,有,有,17500,205,,0.0,0,,RPSOMLLKQHGGFHD48CC
仁德區,土地,岳王段262地號,396.69,農,,,1100720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,33600,85,,0.0,0,承租地坪約120坪，承租未保存登記建物約100坪,RPUNMLLKQHGGFID68CC
大內區,土地,嗚頭段145-9地號,35306.0,,山坡地保育區,農牧用地,1100714,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,25000,1,,0.0,0,,RPQNMLLKQHGGFFD08DC
東區,建物,臺南市東區崇明１３街１１巷３６號,309.0,住,,,1100801,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0720812,421.46,8,2,7,有,無,無,100000,237,,0.0,0,,RPTNMLMKQHGGFCD08CC
東區,建物,臺南市東區東榮街７號五樓之２,0.0,住,,,1100731,土地0建物1車位0,五層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830901,34.730000000000004,1,1,1,有,有,有,8000,230,,0.0,0,,RPOOMLMKQHGGFCD67CC
安平區,建物,臺南市安平區文平路２６７號,0.0,住,,,1100731,土地0建物1車位0,見其他登記事項,2,店面(店鋪),店舖、飲食業,鋼骨構造,1100329,267.02,0,2,2,有,無,無,58000,217,,0.0,0,,RPXPMLMKQHGGFAD48CC
北區,建物,臺南市北區大武街３３７巷１１弄７號,0.0,住,,,1100801,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0680814,94.8,4,2,2,有,無,有,15000,158,,0.0,0,,RPQNMLNKQHGGFAD67CC
安平區,建物,臺南市安平區建平十一街３３２之１號,0.0,住,,,1100807,土地0建物1車位0,全,5,透天厝,店舖、住宅、停車空間,鋼筋混凝土造,0880527,33.06,1,0,1,有,無,有,6800,206,,0.0,0,,RPXNMLNKQHGGFAD38CC
安平區,建物,臺南市安平區慶平路１９１號四樓之５,0.0,住,,,1100802,土地0建物1車位1,四層,8,辦公商業大樓,辦公室,鋼筋混凝土造,0910830,216.12,0,4,0,有,有,無,36000,167,坡道平面,31.5,0,,RPROMLNKQHGGFAD87CC
東區,建物,臺南市東區中華東路二段１９７號９樓之１６,0.0,住,,,1100810,土地0建物1車位0,九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841106,44.480000000000004,1,1,1,有,有,有,9500,214,,0.0,0,參加臺南市社會住宅包租代管第2期計畫，租金為市價9折,RPPNMLNKQHGGFCD77CC
東區,建物,臺南市東區東平路９巷７號７樓之６,0.0,住,,,1100801,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830412,136.55,4,2,2,有,有,有,19800,145,,0.0,0,參加臺南市社會住宅包租代管第2期計畫，租金為市價9折,RPQNMLNKQHGGFCD87CC
東區,建物,臺南市東區育樂街１５８巷２１之３號,0.0,住,,,1100801,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601212,39.15,2,2,1,有,無,有,10800,276,,0.0,0,,RPRNMLNKQHGGFCD97CC
東區,建物,臺南市東區富農街二段１１０號,0.0,住,,,1100716,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0781108,33.06,1,0,1,有,無,有,8000,242,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.此租賃物為部分租賃租賃標的未紀錄共有部分之分算面積。,RPWOMLNKQHGGFCD58CC
永康區,建物,臺南市永康區忠孝路２３９巷２８弄９號,0.0,住,,,1100810,土地0建物1車位0,一層,1,其他,住家用,加強磚造,0621201,62.38,3,2,1,有,無,有,6000,96,,0.0,0,,RPRNMLNKQHGGFKD78CC
永康區,建物,臺南市永康區復華三街９０巷１２號十樓之５,0.0,商,,,1100810,土地0建物1車位0,十層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,93.05000000000001,3,2,2,有,有,有,15000,161,,0.0,0,,RPUNMLNKQHGGFKD09CC
永康區,建物,臺南市永康區大橋二街１７２號六樓,0.0,住,,,1100810,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820421,147.39,3,2,2,有,有,有,17500,119,,0.0,0,,RPVNMLNKQHGGFKD56CC
永康區,建物,臺南市永康區中華路６６１巷１０５弄１８號,0.0,住,,,1100810,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0770415,152.86,4,2,3,有,無,有,22000,144,,0.0,0,,RPWNMLNKQHGGFKD66CC
永康區,建物,臺南市永康區中華一路２７２巷１９號,0.0,住,,,1100716,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0850530,211.94,4,2,4,有,無,有,16500,78,,0.0,0,,RPOOMLNKQHGGFKD58CC
永康區,建物,臺南市永康區勝學路２６０巷６號十樓之５,0.0,住,,,1100717,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880426,81.18,1,1,1,有,有,有,16000,197,,0.0,0,台南市不動產租賃公會民間住宅包租代管第三期計畫，租金不含管理費,RPQPMLNKQHGGFKD88CC
永康區,建物,臺南市永康區五王里中山東路２１８巷１１號１樓,0.0,住,,,1100808,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0711028,44.36,1,0,1,有,無,無,10000,225,,0.0,0,,RPUPMLNKQHGGFKD66CC
永康區,建物,臺南市永康區大橋一街２１０號五樓之３,0.0,住,,,1100726,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850215,121.27,3,2,2,有,有,有,19500,161,,0.0,0,台南市不動產租賃公會民間住宅包租代管第三期計畫，租金不含管理費,RPQQMLNKQHGGFKD98CC
永康區,建物,臺南市永康區東橋十二街１７２號三樓之６,0.0,住,,,1100728,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080315,82.19,2,2,2,有,有,有,18000,219,,0.0,0,台南市不動產租賃公會民間住宅包租代管第三期計畫，租金不含管理費,RPRQMLNKQHGGFKD09CC
佳里區,建物,臺南市佳里區中山路３５０號,0.0,商,,,1100808,土地0建物1車位0,全,4,透天厝,住家用,加強磚造,0651117,107.46,4,2,3,有,無,無,12000,112,,0.0,0,,RPOOMLNKQHGGFGD28DC
永康區,建物,臺南市永康區忠義街１０巷７之１１號,0.0,住,,,1100810,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0780804,166.73,3,2,2,有,無,有,22000,132,,0.0,0,,RPRPMLNKQHGGFKD09DC
永康區,建物,臺南市永康區大橋一街４７之１號１１樓之５,0.0,住,,,1100801,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,119.27,3,2,2,有,有,有,13500,113,,0.0,0,,RPVPMLNKQHGGFKD86DC
歸仁區,建物,臺南市歸仁區文化北街７４號,0.0,住,,,1100810,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0680423,99.6,4,2,2,有,無,有,15000,151,,0.0,0,,RPVNMLNKQHGGFID98CC
