鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
員林市,房地(土地+建物)+車位,彰化縣員林市南平東街４３號６樓,29.12,住,,,1100805,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830913,113.95,3,2,2,有,無,有,15000,132,坡道平面,45.96,0,車位坪數：含避難室、停車空間、車道通道、梯間等。,RPXNMLLKQHGGFDN86CC
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉工區一路９６巷４１號,74.0,,工業區,丁種建築用地,1100721,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0850605,137.64,4,2,3,有,無,有,10000,73,,0.0,0,,RPPNMLSKQHGGFGN07CC
員林市,房地(土地+建物),彰化縣員林市育英路５０７號,492.0,住,,,1100814,土地6建物1車位0,一層,1,店面(店鋪),人行道、店舖,磚木,0800522,296.25,0,0,0,無,無,無,75000,253,,0.0,0,,RPTNMLKLQHGGFDN09CC
彰化市,房地(土地+建物),彰化縣彰化市中山路一段５５６巷２３之１２８號,73.0,住,,,1100820,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0830609,197.25,6,2,4,有,無,無,28000,142,,0.0,0,,RPXNMLKLQHGGFAN56CC
彰化市,房地(土地+建物),彰化縣彰化市長興街１２５號,348.0,住,,,1100823,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土加強磚造,0510228,139.97,0,0,0,無,無,無,33000,236,,0.0,0,僅承租1樓部分範圍，約42.34坪,RPXNMLNLQHGGFAN86CC
彰化市,建物,彰化縣彰化市中興路９６號四樓,0.0,住,,,1100820,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791105,19.83,1,0,0,有,無,有,4000,202,,0.0,0,部分承租。本租賃標的未計入共有部分之分算面積。,RPSOMLQLQHGGFAN76CC
彰化市,土地,古寶段948地號,1408.31,,特定農業區,農牧用地,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,30000,21,,0.0,0,土地上有未保存登記建物作倉庫使用。,RPQNMLKMQHGGFAN58CC
員林市,房地(土地+建物),彰化縣員林市雙平路２０號,30.0,住,,,1100812,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801202,128.39,3,2,1,有,無,無,18800,146,,0.0,0,,RPWNMLQJRHGGFDN27CC
彰化市,建物,彰化縣彰化市平順二街１３之１２號,0.0,住,,,1100904,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1090727,161.22,3,3,3,有,無,有,25000,155,,0.0,0,,RPQNMLTJRHGGFAN66CC
