鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
南港區,房地(土地+建物)+車位,臺北市南港區東明街１２３巷旁,26.41,住,,,1100811,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.73,3,2,2,有,無,41380000,262913,坡道平面,36.75,3000000,,RPRUMLRKQHGGFDA78CB,德杰羽森-琚,C1-5F號
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段52號,7.81,商,,,1100811,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.25,2,2,1,有,無,27700000,301354,升降機械,11.3,2100000,,RPPNMLSKQHGGFCA87CB,藏美寓,A2-12F號
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段52號,7.02,商,,,1100813,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.63,2,2,1,有,無,25200000,302633,升降機械,11.3,2100000,,RPQNMLSKQHGGFCA97CB,藏美寓,A4-12F號
文山區,房地(土地+建物),臺北市文山區羅斯福路六段455巷,4.41,商,,,1100820,土地17建物1車位0,二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,54.96,1,1,1,有,無,13050000,237445,,0.0,0,,RPPNMLKLQHGGFAA96CB,吉美君悅,A棟7號
文山區,房地(土地+建物),臺北市文山區羅斯福路六段455巷,6.56,商,,,1100814,土地17建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.73,2,2,1,有,無,20640000,252539,,0.0,0,,RPQNMLKLQHGGFAA07CB,吉美君悅,A棟2號
文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路六段455巷,6.56,商,,,1100819,土地17建物1車位1,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,2,1,有,無,23050000,262094,坡道機械,16.96,1650000,,RPRNMLKLQHGGFAA17CB,吉美君悅,A棟3號
萬華區,房地(土地+建物),臺北市萬華區康定路143號,3.93,商,,,1100817,土地7建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,59.33,2,1,1,有,無,11380000,191809,,0.0,0,,RPRNMLMLQHGGFBA47CB,西門H,C-5F號
萬華區,房地(土地+建物),臺北市萬華區康定路143號,4.34,商,,,1100811,土地7建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,65.51,2,1,1,有,無,12500000,190811,,0.0,0,,RPTNMLMLQHGGFBA67CB,西門H,E-8F號
文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路六段310號旁7樓B戶,12.59,住,,,1100815,土地2建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.8,2,1,1,有,無,18650000,241900,升降機械,10.97,2000000,,RPWOMLNLQHGGFAA08CB,和邦羅斯芙,B7號
南港區,房地(土地+建物)+車位,臺北市南港區興南街１５０號旁,31.26,住,,,1100815,土地1建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.07,4,2,2,有,無,51800000,280272,坡道平面,29.31,3100000,,RPPNMLNLQHGGFDA57CB,德杰羽森-璽,B5-11F號
南港區,房地(土地+建物)+車位,臺北市南港區興南街１５０號旁,31.82,住,,,1100813,土地1建物1車位1,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.22,4,2,2,有,無,52650000,280651,坡道平面,29.31,3000000,,RPRNMLNLQHGGFDA77CB,德杰羽森-璽,B6-10F號
南港區,房地(土地+建物)+車位,臺北市南港區東明街１２３巷旁,26.41,住,,,1100818,土地1建物1車位2,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,219.48,3,2,2,有,無,44580000,264283,坡道平面,73.5,6000000,,RPPNMLOLQHGGFDA67CB,德杰羽森-琚,C1-4F號
松山區,房地(土地+建物)+車位,臺北市松山區敦化北路120巷,27.25,住,,,1100814,土地5建物1車位2,九層,17,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,266.97,3,2,2,有,無,100900000,475022,坡道平面,71.4,8000000,,RPSNMLOLQHGGFDA97CB,忠泰衍見築,A3棟9F號
文山區,房地(土地+建物),臺北市文山區保儀路,9.41,商,,,1100814,土地1建物1車位0,二十層,21,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,95.99,2,1,1,有,無,19000000,197937,,0.0,0,,RPPNMLOLQHGGFAA37CB,天賞大願,C2棟20F號
文山區,房地(土地+建物),臺北市文山區保儀路,7.88,商,,,1100813,土地1建物1車位0,十四層,21,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,80.41,2,1,1,有,無,16150000,200846,,0.0,0,,RPQNMLOLQHGGFAA47CB,天賞大願,C4棟14F號
文山區,房地(土地+建物),臺北市文山區保儀路,8.16,商,,,1100816,土地1建物1車位0,十層,29,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,83.15,2,1,1,有,無,16380000,196993,,0.0,0,,RPRNMLOLQHGGFAA57CB,天賞大願,A5棟10F號
中正區,房地(土地+建物),臺北市中正區羅斯福路三段２１２號旁,7.31,商,,,1100820,土地3建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,72.87,1,1,2,有,無,26330000,361328,,0.0,0,,RPSNMLOLQHGGFAA67CB,寶舖ＣＡＲＥ,A63號
中正區,房地(土地+建物),臺北市中正區羅斯福路三段２１２號旁,7.31,商,,,1100820,土地3建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,72.87,1,1,2,有,無,26500000,363661,,0.0,0,,RPTNMLOLQHGGFAA77CB,寶舖ＣＡＲＥ,A65F號
文山區,房地(土地+建物),臺北市文山區福興路97號,80.25,住,,,1100817,土地13建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,63.39,2,2,2,有,無,10850000,171163,,0.0,0,,RPPNMLOLQHGGFAA47DB,蔚來之森,A棟3號
大安區,房地(土地+建物)+車位,臺北市大安區和平東路一段167號,3.68,商,,,1100811,土地4建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,54.55,0,0,0,無,無,20500000,369909,升降機械,6.43,2700000,,RPTOMLOLQHGGFFA48DB,久年銀座,B04號
文山區,房地(土地+建物)+車位,臺北市文山區萬芳路萬芳段二小段183-1號共25筆地號,27.69,住,,,1100821,土地25建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,193.55,4,2,2,有,無,33800000,196907,坡道平面,32.56,2100000,,RPVQMLPLQHGGFAA38CB,吉美信義,A3-2F號
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段２１２號旁,10.0,商,,,1100823,土地3建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.49,2,2,2,有,無,42700000,404253,其他,8.8,2400000,,RPPRMLPLQHGGFAA87CB,寶舖ＣＡＲＥ,A-12F號
南港區,房地(土地+建物)+車位,臺北市南港區重陽里向陽路A3-4F,13.46,住,,,1100811,土地4建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.46,1,1,1,有,無,15450000,240710,坡道平面,28.83,2300000,,RPSOMLPLQHGGFDA18CB,久云嘉潤日出,A3-4F號
南港區,房地(土地+建物)+車位,臺北市南港區重陽路,17.16,住,,,1100813,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,108.91,2,1,1,有,無,25380000,277264,坡道平面,26.75,2600000,,RPVOMLPLQHGGFDA48CB,香榭帝寶,A棟07號
南港區,房地(土地+建物),臺北市南港區重陽路,10.39,住,,,1100815,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,52.2,1,0,1,有,無,14380000,275479,,0.0,0,,RPRPMLPLQHGGFDA18CB,香榭帝寶,A棟02號
中山區,房地(土地+建物)+車位,臺北市中山區林森北路,10.66,商,,,1100814,土地9建物1車位1,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,147.18,2,2,1,有,無,31890000,266769,坡道平面,36.26,2300000,,RPSRMLPLQHGGFCA38CB,璞園.榮,A-5F號
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段52號,7.81,商,,,1100821,土地2建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.25,2,2,1,有,無,27400000,297822,升降機械,11.3,2100000,,RPRNMLQLQHGGFCA97CB,藏美寓,A2-10F號
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段52號,8.17,商,,,1100821,土地2建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.14,2,2,2,有,無,28500000,297163,升降機械,11.3,2100000,,RPSNMLQLQHGGFCA08CB,藏美寓,A3-8F號
萬華區,房地(土地+建物)+車位,臺北市萬華區漢中街１５６號旁,5.75,商,,,1100823,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.13,2,1,1,有,無,17910000,228456,其他,17.3,1500000,,RPPNMLQLQHGGFBA67CB,榮耀西門,A棟A1-7F號
南港區,房地(土地+建物)+車位,臺北市南港區南港路二段51號,107.19,其他,特定專用區,,1100811,土地1建物1車位3,三層,27,辦公商業大樓,見其他登記事項,見其他登記事項,,787.13,0,0,0,無,無,282000000,411138,坡道平面,123.12,9000000,,RPQNMLQLQHGGFDA08DB,世界明珠,H1棟3F號
萬華區,房地(土地+建物)+車位,臺北市萬華區昆明街２８９巷旁,10.52,商,,,1100824,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.77,3,2,2,有,無,28480000,232807,升降機械,5.88,1500000,,RPTNMLRLQHGGFBA18CB,曉南門,C-14F號
