鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路５０巷８２號,115.0,,特定農業區,甲種建築用地,1100815,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951201,15.14,1,0,1,有,無,有,3500,231,,0.0,0,,RPPNMLQKQHGGFAP09CC
斗六市,房地(土地+建物),雲林縣斗六市中山路３３９之１號,103.0,住,,,1100817,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,1020531,65.08,0,1,1,有,無,無,30000,461,,0.0,0,110年10月1日至112年9月30日租金3萬元整，112年10月1日至115年9月30日租金3.3萬元整,RPQOMLNLQHGGFAP09CC
斗六市,房地(土地+建物),雲林縣斗六市中山路３３９號,100.0,住,,,1100817,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,1020531,60.43,0,1,1,有,無,無,30000,496,,0.0,0,110年10月1日至112年9月30日租金3萬元整，112年10月1日至115年9月30日租金3.3萬元整,RPROMLNLQHGGFAP56CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮八德街１０３號三樓之５,4.4,住,,,1100820,土地1建物0車位0,三層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0960205,33.51,1,0,1,有,有,有,5000,149,,0.0,0,,RPPNMLNLQHGGFDP56CC
斗六市,建物,雲林縣斗六市中堅西路２３６號４樓之３,0.0,住,,,1100729,土地0建物1車位0,全,4,透天厝,住宅、樓梯間,鋼筋混凝土造,0930628,34.29,1,0,1,有,無,有,4000,117,,0.0,0,,RPXNMLRLQHGGFAP57DC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路５０巷７８號,88.0,,特定農業區,甲種建築用地,1100830,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951201,15.27,1,0,1,有,無,有,3500,229,,0.0,0,,RPQNMLLJRHGGFAP68CC
斗六市,房地(土地+建物),雲林縣斗六市中山路６０１號,191.06,,一般農業區,甲種建築用地,1100830,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.28,1,0,1,有,無,有,4500,276,,0.0,0,,RPRNMLLJRHGGFAP78CC
斗六市,房地(土地+建物),雲林縣斗六市中山路６０１號,191.06,,一般農業區,甲種建築用地,1100904,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.05,1,0,1,有,無,有,4500,280,,0.0,0,,RPPNMLQJRHGGFAP09CC
斗六市,房地(土地+建物),雲林縣斗六市文化路１８２號,22.0,住,,,1100904,土地1建物2車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860211,131.27,4,1,2,有,有,有,12000,91,,0.0,0,1.沙發一組2.洗衣機一台3.床板四組床頭三組4.衣櫃四組5.書桌四組6.排油煙機一台7.流理臺一件8.瓦斯爐一臺9熱水器一臺,RPPOMLQJRHGGFAP66DC
斗南鎮,房地(土地+建物),雲林縣斗南鎮光復街３６號２樓之９１,0.45,其他,,,1100907,土地1建物0車位0,二層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880412,24.83,1,0,1,有,有,有,4000,161,,0.0,0,,RPPNMLSJRHGGFBP76CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路５０巷７８號,88.0,,特定農業區,甲種建築用地,1100910,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951201,15.17,1,0,1,有,無,有,3300,218,,0.0,0,,RPQNMLKKRHGGFAP68CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路５０巷１０號,99.0,,特定農業區,甲種建築用地,1100907,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0960208,12.78,1,0,1,有,無,有,3000,235,,0.0,0,,RPPNMLNKRHGGFAP88CC
斗六市,房地(土地+建物),雲林縣斗六市中山路６０１號,191.06,,一般農業區,甲種建築用地,1100911,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.26,1,0,1,有,無,有,4500,277,,0.0,0,,RPQNMLNKRHGGFAP98CC
斗六市,房地(土地+建物),雲林縣斗六市文化路１９巷３號,73.0,住,,,1100908,土地1建物1車位0,全,1,透天厝,住家用,木造,0540323,100.62,2,2,2,有,無,有,10000,99,,0.0,0,,RPRNMLNKRHGGFAP09CC
斗六市,房地(土地+建物),雲林縣斗六市斗工十二路４０號,2067.5,,工業區,丁種建築用地,1100910,土地1建物1車位0,見其他登記事項,1,工廠,廠房,鋼骨造,0990110,273.25,0,0,0,無,無,無,180000,,,0.0,0,前三年租金為18萬未稅；後二年租金為21萬未稅,RPUNMLQKRHGGFAP07CC
