鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
馬公市,土地,北極段368地號,8159.4,農,,,1100909,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,33334,4,,0.0,0,111年6月9日至民國113年6月8日 每月租金33334元113年6月9日至民國126年6月8日 每月租金50000元,RPWNMLKKRHGGFAX47CC
馬公市,房地(土地+建物),澎湖縣馬公市石泉里石泉７之１０號,539.4,,一般農業區,農牧用地,1100927,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1100413,373.9,9,1,10,有,無,有,50000,134,,0.0,0,,RPWNMLRLRHGGFAX28CC
馬公市,房地(土地+建物),澎湖縣馬公市朝陽路１４８巷１弄１１號,88.51,住,,,1101016,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0660114,76.26,4,1,2,有,無,有,10000,131,,0.0,0,,RPTNMLSKIIGGFAX27DC
