編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTRMLLKQHGGFBH68CC,27,18.36,住家用,鋼筋混凝土造,83年10月12日,七層,,
RPSSMLLKQHGGFBH68CC,3,61.67,集合住宅,鋼筋混凝土造,107年5月15日,十三層,,
RPTRMLLKQHGGFBH68CC,27,6.44,共有部份,鋼筋混凝土造,83年10月12日,七層,,
RPSSMLLKQHGGFBH68CC,3,30.39,本建物共有部分之項目有：集合住宅（停車空間、防空避難空間兼停車空間、管委會使用空間、梯廳、樓、電梯間、游泳池、機房、樓梯間、水箱）,鋼筋混凝土造,107年5月15日,十三層,,
RPURMLLKQHGGFBH78CC,2,64.91,集合住宅,鋼筋混凝土造,108年7月1日,十二層,,
RPUOMLLKQHGGFBH48CC,38,83.27,住家用,鋼筋混凝土造,72年4月29日,五層,,
RPURMLLKQHGGFBH78CC,2,63.72,本共有部分之項目有：防空避難室兼停車空間、雨水機房、汙水機房、消防泵浦室、設備空間、蓄水池、梯間、停車空間、發電機室、台電配電場所、電信室、垃圾處理室、管委會使用空間、車道、水箱、公共服務空間、門廳、梯廳、緊急昇降機間兼排煙室及機械室等二十項,鋼筋混凝土造,108年7月1日,十三層,,
RPSRMLLKQHGGFBH58CC,27,183.69,住家用,鋼筋混凝土造,83年12月5日,四層,,
RPRRMLLKQHGGFBH48CC,12,49.48,住家用,鋼筋混凝土造,98年7月3日,十五層,,
RPRRMLLKQHGGFBH48CC,12,19.04,共有部份,鋼筋混凝土造,98年7月3日,十五層,,
RPWOMLLKQHGGFAH58CC,18,62.09,住家用,鋼筋混凝土造,92年11月13日,十四層,,
RPSOMLLKQHGGFAH18CC,9,98.24,住家用,鋼筋混凝土造,101年12月19日,十五層,,
RPSOMLLKQHGGFAH18CC,9,17.10,本共有部分之項目有：（附屬停車空間兼防空避難室、蓄水池、消防泵浦室、污水機房、梯間、停車空間、發電機房、台電配電場所、電信室、水循環機房、垃圾處理室、公共服務空間、垃圾處理空間、車道、管委會使用空間）等１５項。,鋼筋混凝土造,101年12月19日,十五層,,
RPWOMLLKQHGGFAH58CC,18,9.61,共有部分,鋼筋混凝土造,92年11月13日,十三層,,
RPSOMLLKQHGGFAH18CC,9,28.50,本共有部分之項目有（附屬梯間、水箱、機房）等３項。,鋼筋混凝土造,101年12月19日,十五層,,
RPWOMLLKQHGGFAH58CC,18,11.27,共有部分,鋼筋混凝土造,92年11月13日,十四層,,
RPROMLLKQHGGFAH08CC,18,52.95,住家用,鋼筋混凝土造,92年4月14日,十層,,
RPROMLLKQHGGFAH08CC,18,50.09,共有部分,鋼筋混凝土造,92年4月14日,十層,,
RPROMLLKQHGGFAH08CC,18,10.29,共有部分,鋼筋混凝土造,92年4月14日,十層,,
RPVRMLLKQHGGFBH88CC,14,31.08,住家用,鋼筋混凝土造,96年3月1日,十五層,,
RPVRMLLKQHGGFBH88CC,14,2.53,共有部份,鋼筋混凝土造,96年3月1日,十五層,,
RPVRMLLKQHGGFBH88CC,14,10.07,共有部份,鋼筋混凝土造,96年3月1日,十五層,,
RPXOMLLKQHGGFAH68CC,16,51.35,住家用,鋼筋混凝土造,94年11月10日,九層,,
RPPPMLLKQHGGFAH97CC,45,79.06,住家用,加強磚造,65年11月2日,二層,,
RPXOMLLKQHGGFAH68CC,16,15.65,共有部分,鋼筋混凝土造,94年11月10日,九層,,
RPPQMLLKQHGGFAH08CC,28,106.08,住家用,鋼筋混凝土造,82年9月15日,六層,,
RPPQMLLKQHGGFAH08CC,28,31.80,防空避難室．停車場．機械室．水箱．梯間,鋼筋混凝土造,82年9月15日,六層,,
RPQPMLLKQHGGFAH08CC,30,23.42,一般事務所,鋼筋混凝土造,80年3月19日,十三層,,
RPQPMLLKQHGGFAH08CC,30,4.36,共有部分,鋼筋混凝土造,80年3月19日,十三層,,
RPQPMLLKQHGGFAH08CC,30,4.86,共有部分,鋼筋混凝土造,80年3月19日,十三層,,
RPOOMLLKQHGGFFH28CC,41,107.50,住家用,加強磚造,69年12月30日,二層,,
RPQPMLLKQHGGFAH08CC,30,4.53,一般事務所（走廊）,鋼筋混凝土造,80年3月19日,十三層,,
RPQNMLLKQHGGFFH38CC,28,116.59,住家用,鋼筋混凝土造,82年2月12日,十五層,,
RPQNMLLKQHGGFFH38CC,28,22.75,共有部分,鋼筋混凝土造,82年2月12日,十五層,,
RPQQMLLKQHGGFGH78CC,26,137.16,住家用,鋼筋混凝土造,84年7月13日,五層,,
RPXNMLLKQHGGFBH78DC,22,38.16,住家用,鋼筋混凝土造,88年5月28日,十四層,,
RPSPMLLKQHGGFBH48DC,43,138.36,住家用,加強磚造,67年9月14日,二層,,
RPOOMLLKQHGGFCH08DC,19,176.82,集合住宅,鋼筋混凝土造,91年3月20日,九層,,
RPUOMLMKQHGGFFH09DC,,77.17,集合住宅,鋼筋混凝土造,110年4月19日,十五層,,
RPUOMLMKQHGGFFH09DC,,8.76,集合住宅,鋼筋混凝土造,110年4月19日,十五層,,
RPUOMLMKQHGGFFH09DC,,73.18,本共有部分之項目有：防空避難室兼停車空間、機電設備空間、排煙室、緊急昇降機、停車空間、集合住宅（附屬管委會空間）,鋼筋混凝土造,110年4月19日,十五層,,
RPVOMLMKQHGGFFH56DC,25,46.04,商業用,鋼筋混凝土造,85年11月28日,八層,,
RPVOMLMKQHGGFFH56DC,25,4.28,商業用,鋼筋混凝土造,85年11月28日,八層,,
RPVOMLMKQHGGFFH56DC,25,6.10,共有部分,鋼筋混凝土造,85年11月28日,八層,,
RPVOMLMKQHGGFFH56DC,25,25.92,共有部分,鋼筋混凝土造,85年11月28日,八層,,
RPWNMLMKQHGGFGH66DC,5,134.96,住家用,鋼筋混凝土造,105年7月1日,十五層,,
RPVNMLMKQHGGFGH56DC,15,183.83,住宅、機電設備空間、樓梯間,鋼筋混凝土造,95年11月20日,四層,,
RPTOMLMKQHGGFGH98CC,8,40.30,住家用,鋼筋混凝土造,102年6月24日,九層,,
RPTOMLMKQHGGFGH98CC,8,17.10,共同使用、集合住宅﹝附屬樓梯間、附屬水箱間、附屬電梯機房﹞,鋼筋混凝土造,102年6月24日,九層,,
RPTOMLMKQHGGFGH98CC,8,2.28,共同使用、集合住宅﹝附屬停車空間、附屬防空避難室兼停車空間﹞,鋼筋混凝土造,102年6月24日,十層,,
RPTOMLMKQHGGFGH98CC,8,11.99,共同使用、集合住宅﹝附屬防空避難室兼停車空間﹞,鋼筋混凝土造,102年6月24日,十層,,
RPQOMLMKQHGGFGH68CC,6,70.92,住家用,鋼筋混凝土造,104年4月16日,十四層,,
RPQOMLMKQHGGFGH68CC,6,13.15,共有部分,鋼筋混凝土造,104年4月16日,十四層,,
RPQOMLMKQHGGFGH68CC,6,45.32,共有部分,鋼筋混凝土造,104年4月16日,十四層,,
RPXNMLMKQHGGFGH76DC,11,239.07,住宅〈附屬停車空間、附屬梯間〉,鋼筋混凝土造,99年10月5日,四層,,
RPWOMLMKQHGGFGH66CC,28,86.79,住家用,鋼筋混凝土造,82年11月9日,十二層,,
RPWOMLMKQHGGFGH66CC,28,7.15,共有部分,鋼筋混凝土造,82年11月9日,十三層,,
RPWOMLMKQHGGFGH66CC,28,12.45,共有部分,鋼筋混凝土造,82年11月9日,十三層,,
RPPPMLMKQHGGFGH68CC,6,61.80,住家用,鋼筋混凝土造,104年5月11日,十九層,,
RPPPMLMKQHGGFGH68CC,6,8.64,共有部分,鋼筋混凝土造,104年5月11日,二十層,,
RPPPMLMKQHGGFGH68CC,6,41.85,共有部分,鋼筋混凝土造,104年5月11日,二十層,,
RPPPMLMKQHGGFGH68CC,6,20.99,共有部分,鋼筋混凝土造,104年5月11日,十九層,,
RPOOMLMKQHGGFFH38CC,42,93.80,住家用,加強磚造,68年3月7日,二層,,
RPWOMLMKQHGGFFH56CC,40,139.36,住家用,加強磚造,70年2月3日,二層,,
RPXOMLMKQHGGFFH66CC,26,179.30,住家用,鋼筋混凝土造,84年6月15日,四層,,
RPXOMLMKQHGGFFH66CC,26,36.61,共有部分,鋼筋混凝土造,84年6月15日,四層,,
RPOPMLMKQHGGFFH48CC,37,65.67,住家用,鋼筋混凝土造,73年6月14日,五層,,
RPSNMLMKQHGGFAH18CC,40,75.76,住家用,鋼筋混凝土造,70年2月12日,五層,,
RPTOMLMKQHGGFAH38CC,37,84.59,住家用,鋼筋混凝土造,73年3月7日,五層,,
RPWOMLMKQHGGFAH68CC,1,60.08,住家用,鋼筋混凝土造,109年11月12日,二十三層,,
RPWOMLMKQHGGFAH68CC,1,31.85,本共有部分之項目有：停車空間、機電設備空間、防空避難室兼停車空間、集合住宅（梯廳、管委會使用空間、車道）、集合住宅（管委會使用空間）、集合住宅（游泳池、梯廳、管委會使用空間）、樓梯間、排煙室、水箱及電梯機房、消防機房等項。,鋼筋混凝土造,109年11月12日,二十三層,,
RPXPMLMKQHGGFAH88CC,7,61.17,住家用,鋼筋混凝土造,103年4月3日,十五層,,
RPXPMLMKQHGGFAH88CC,7,28.17,本共有部分之項目有附屬（防空避難室兼停車空間、消防泵浦室、污水機房、蓄水池、梯間、停車空間、發電機房、台電配電場所、電信室、管委會使用空間、垃圾暫存區、車道、水箱、機房）等１４項。,鋼筋混凝土造,103年4月3日,十五層,,
