編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQPMLLJJIGGFAO97DA,,114.39,,加強磚造,,三層,一層 二層 三層,全筆移轉
RPOQMLSJJIGGFAO58DA,13,.03,辦公室,鋼筋混凝土造,98年3月19日,十層,地下二層,持分移轉
RPOQMLSJJIGGFAO58DA,13,5.01,防空避難室兼停車空間、水箱、機房、電信機房、樓梯間,鋼筋混凝土造,98年3月19日,十層,,持分移轉
RPRPMLLKJIGGFAO28EA,50,46.21,住家,加強磚造,60年11月15日,三層,一層 二層 三層,持分移轉
RPUQMLLKJIGGFAO58DA,41,108.90,住家用,加強磚造,69年11月18日,二層,一層 二層,全筆移轉
RPQQMLLKJIGGFAO28EA,14,.04,守衛室,鋼筋混凝土造,96年6月30日,六層,一層,持分移轉
RPQQMLLKJIGGFAO28EA,14,17.58,集合住宅,鋼筋混凝土造,96年6月30日,六層,四層,全筆移轉
RPQQMLLKJIGGFAO28EA,14,9.25,共同使用部份,鋼筋混凝土造,96年6月30日,六層,,持分移轉
RPSSMLPKJIGGFAO98DA,,23.50,住家用,加強磚造,,二層,一層 二層,持分移轉
RPXOMLPKJIGGFAO09DA,16,22.73,辦公室,鋼筋混凝土造,95年4月15日,八層,三層,全筆移轉
RPXOMLPKJIGGFAO09DA,16,5.13,梯間,鋼筋混凝土造,95年4月15日,八層,,持分移轉
RPXOMLPKJIGGFAO09DA,16,6.34,梯間,鋼筋混凝土造,95年4月15日,八層,,持分移轉
RPOQMLOJJIGGFAO18DA,23,.43,商業用,鋼筋混凝土造,87年10月15日,八層,一層 陽台,持分移轉
RPOQMLOJJIGGFAO18DA,23,58.46,住家用,鋼筋混凝土造,87年10月15日,八層,三層 陽台,全筆移轉
RPOQMLOJJIGGFAO18DA,23,5.79,共有部分,鋼筋混凝土造,87年10月15日,八層,,持分移轉
RPOQMLOJJIGGFAO18DA,23,.07,共有部分,鋼筋混凝土造,87年10月15日,八層,,持分移轉
RPOQMLOJJIGGFAO18DA,23,10.01,共有部分,鋼筋混凝土造,87年10月15日,八層,,持分移轉
RPOQMLOJJIGGFAO18DA,23,15.80,共有部分,鋼筋混凝土造,87年10月15日,八層,,持分移轉
RPUSMLPKJIGGFAO56DA,30,41.52,住家用,鋼筋混凝土造,80年7月1日,七層,三層 陽台,全筆移轉
RPUSMLPKJIGGFAO56DA,30,13.04,共有部分,鋼筋混凝土造,80年7月1日,七層,,持分移轉
RPUSMLPKJIGGFAO56DA,30,3.80,共有部分,鋼筋混凝土造,80年7月1日,七層,,持分移轉
RPURMLMKJIGGFAO78DA,13,26.52,辦公室,鋼筋混凝土造,97年12月30日,十層,四層 陽台 雨遮,全筆移轉
RPURMLMKJIGGFAO78DA,13,12.35,停車空間、機械室、樓梯間,鋼筋混凝土造,97年12月30日,十層,,持分移轉
RPURMLMKJIGGFAO78DA,13,4.22,樓梯間,鋼筋混凝土造,97年12月30日,十層,,持分移轉
RPWPMLLKJIGGFAO68DA,27,31.81,住家用,鋼筋混凝土造,83年10月29日,六層,二層 陽台,全筆移轉
RPWPMLLKJIGGFAO68DA,27,6.79,共有部分,鋼筋混凝土造,83年10月29日,六層,,持分移轉
RPWPMLLKJIGGFAO68DA,27,4.33,共有部分,鋼筋混凝土造,83年10月29日,六層,,持分移轉
RPWOMLQKJIGGFAO09DA,28,67.34,住家用,鋼筋混凝土造,82年12月16日,七層,五層 陽台,全筆移轉
RPWOMLQKJIGGFAO09DA,28,8.80,共有部分,鋼筋混凝土造,82年12月16日,七層,,持分移轉
RPWOMLQKJIGGFAO09DA,28,7.79,共有部分,鋼筋混凝土造,82年12月16日,七層,,持分移轉
RPQPMLQKJIGGFAO58DA,38,112.40,住家用,加強磚造,72年6月7日,二層,一層 二層,全筆移轉
RPUPMLRKJIGGFAO09DA,16,23.35,辦公室,鋼筋混凝土造,95年4月15日,八層,四層,全筆移轉
RPUPMLRKJIGGFAO09DA,16,5.09,梯間,鋼筋混凝土造,95年4月15日,八層,,持分移轉
RPUPMLRKJIGGFAO09DA,16,6.28,梯間,鋼筋混凝土造,95年4月15日,八層,,持分移轉
RPPNMLTKJIGGFAO68EA,24,23.97,住家用,鋼筋混凝土造,87年3月2日,十四層,十二層 陽台,全筆移轉
RPPNMLTKJIGGFAO68EA,24,5.45,住家用,鋼筋混凝土造,87年3月2日,十四層,,持分移轉
RPPNMLTKJIGGFAO68EA,24,2.31,避難室、停車空間,鋼筋混凝土造,87年3月2日,十四層,,持分移轉
RPVPMLTKJIGGFAO76DA,19,254.97,住宅、停車空間,鋼筋混凝土造,91年6月25日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPTQMLSKJIGGFAO56DA,13,.03,辦公室,鋼筋混凝土造,98年3月19日,十層,地下二層,持分移轉
RPTQMLSKJIGGFAO56DA,13,5.01,防空避難室兼停車空間、水箱、機房、電信機房、樓梯間,鋼筋混凝土造,98年3月19日,十層,,持分移轉
RPQOMLKKJIGGFAO87DA,2,86.90,集合住宅,鋼筋混凝土造,108年7月9日,十層,二層 陽台 雨遮,全筆移轉
RPQOMLKKJIGGFAO87DA,2,19.24,共有部分,鋼筋混凝土造,108年7月9日,十層,,持分移轉
RPQOMLKKJIGGFAO87DA,2,63.57,共有部分,鋼筋混凝土造,108年7月9日,十層,,持分移轉
RPVNMLMLJIGGFAO68EA,9,24.57,集合住宅,鋼筋混凝土造,102年1月30日,十層,六層 陽台 雨遮,全筆移轉
RPVNMLMLJIGGFAO68EA,9,14.85,共有部分,鋼筋混凝土造,102年1月30日,十層,,持分移轉
RPTNMLSKJIGGFAO98EA,37,82.76,住家用,鋼筋混凝土造,73年11月20日,五層,三層 陽台,全筆移轉
RPTNMLSKJIGGFAO98EA,37,12.62,共有部分,鋼筋混凝土造,73年11月20日,五層,,持分移轉
RPTNMLNLJIGGFAO58EA,27,22.24,住家用,鋼筋混凝土造,83年11月14日,五層,五層 陽台,全筆移轉
RPTNMLNLJIGGFAO58EA,27,5.78,共有部分,鋼筋混凝土造,83年11月14日,五層,,持分移轉
RPTNMLNLJIGGFAO58EA,27,13.07,共有部分,鋼筋混凝土造,83年11月14日,五層,,持分移轉
RPTQMLMLJIGGFAO78EA,28,78.30,住家用,鋼筋混凝土造,82年8月27日,七層,七層 陽台,全筆移轉
RPTQMLMLJIGGFAO78EA,28,49.90,共有部分,鋼筋混凝土造,82年8月27日,000,,持分移轉
RPPNMLOLJIGGFAO28EA,22,34.20,住家用,鋼筋混凝土造,89年4月17日,十四層,十三層 陽台,全筆移轉
RPPNMLOLJIGGFAO28EA,22,9.82,共有部分,鋼筋混凝土造,89年4月17日,十四層,,持分移轉
RPUNMLNLJIGGFAO68EA,24,38.58,住家用,鋼筋混凝土造,87年3月2日,十四層,三層,全筆移轉
RPUNMLNLJIGGFAO68EA,24,14.95,住家用,鋼筋混凝土造,87年3月2日,十四層,,持分移轉
RPUNMLNLJIGGFAO68EA,24,2.31,避難室、停車空間,鋼筋混凝土造,87年3月2日,十四層,,持分移轉
RPOQMLMLJIGGFAO18DA,,97.89,住家用,加強磚造,,二層,一層 二層,全筆移轉
