編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSPMLLKQHGGFAO98CC,31,54.43,人行道、店舖、住宅,鋼筋混凝土造,79年9月7日,五層,,
RPSOMLNKQHGGFAO09CC,38,82.80,住家用,鋼筋混凝土造,72年8月12日,五層,,
RPOQMLLKQHGGFAO68CC,13,24.38,辦公室,鋼筋混凝土造,97年7月1日,九層,,
RPOQMLLKQHGGFAO68CC,13,29.75,停車空間、機械室、污水機房、電信室、防空避難室兼停車空間、台電配電室、梯間、水箱,鋼筋混凝土造,97年7月1日,九層,,
RPOQMLLKQHGGFAO68CC,13,.03,守衛室,鋼筋混凝土造,97年7月1日,九層,,
RPUPMLNKQHGGFAO76CC,8,93.10,集合住宅,鋼筋混凝土造,102年9月16日,十四層,,
RPUPMLNKQHGGFAO76CC,8,.01,店舖,鋼筋混凝土造,102年9月16日,十四層,,
RPUPMLNKQHGGFAO76CC,8,.00,共有部分,鋼筋混凝土造,102年9月16日,十四層,,
RPOOMLQKQHGGFAO98CC,30,30.09,見使用執照,鋼筋混凝土造,80年12月31日,十二層,,
RPOOMLQKQHGGFAO98CC,30,11.36,共有部分,鋼筋混凝土造,80年12月31日,十二層,,
RPUPMLNKQHGGFAO76CC,8,17.72,共有部分,鋼筋混凝土造,102年9月16日,十四層,,
RPUPMLNKQHGGFAO76CC,8,43.17,共有部分,鋼筋混凝土造,102年9月16日,十四層,,
RPXNMLQKQHGGFAO17CC,41,77.41,住家用,鋼筋混凝土造,69年6月10日,四層,,
RPXNMLQKQHGGFAO17CC,41,8.40,共有部分,鋼筋混凝土造,69年6月10日,四層,,
RPPOMLQKQHGGFAO09CC,39,86.13,住家用,鋼筋混凝土造,71年8月19日,五層,,
RPVPMLQKQHGGFAO17CC,41,93.14,住家用,鋼筋混凝土造,69年5月15日,五層,,
RPVPMLQKQHGGFAO17CC,41,12.58,共有部分,鋼筋混凝土造,69年5月15日,五層,,
RPPPMLNKQHGGFAO88CC,,74.87,商業用,鋼筋混凝土造,,七層,,
RPPPMLNKQHGGFAO88CC,,27.84,共有部分,鋼筋混凝土造,,七層,,
RPRSMLRKQHGGFAO17CC,14,18.60,集合住宅,鋼筋混凝土造,96年6月30日,六層,,
RPSRMLKLQHGGFAO56CC,28,32.88,住家用,鋼筋混凝土造,82年10月1日,五層,,
RPRSMLRKQHGGFAO17CC,14,10.26,共同使用部份,鋼筋混凝土造,96年6月30日,六層,,
RPSRMLKLQHGGFAO56CC,28,10.52,共有部分,鋼筋混凝土造,82年10月1日,五層,,
RPXNMLKLQHGGFAO66CC,27,25.32,住家用,鋼筋混凝土造,83年11月14日,五層,,
RPXNMLKLQHGGFAO66CC,27,6.57,共有部分,鋼筋混凝土造,83年11月14日,五層,,
RPXNMLKLQHGGFAO66CC,27,15.37,共有部分,鋼筋混凝土造,83年11月14日,五層,,
RPTRMLKLQHGGFAO66CC,,139.11,住家用,加強磚造,,一層,,
RPRRMLKLQHGGFAO09CC,2,73.47,集合住宅,鋼筋混凝土造,108年9月4日,十二層,,
RPRRMLKLQHGGFAO09CC,2,67.59,共有部分,鋼筋混凝土造,108年9月4日,十二層,,
RPQOMLPLQHGGFAO56CC,7,22.96,集合住宅,鋼筋混凝土造,103年10月20日,十一層,,
RPQOMLPLQHGGFAO56CC,7,28.59,共有部分,鋼筋混凝土造,103年10月20日,十一層,,
RPWOMLNLQHGGFAO96CC,25,15.07,辦公室,鋼筋混凝土造,85年3月26日,十二層,,
RPWOMLNLQHGGFAO96CC,25,5.80,共有部分,鋼筋混凝土造,85年3月26日,十二層,,
RPVQMLNLQHGGFAO07CC,3,53.07,集合住宅,鋼筋混凝土造,107年5月23日,十五層,,
RPVQMLNLQHGGFAO07CC,3,11.09,共有部分,鋼筋混凝土造,107年5月23日,十五層,,
RPVQMLNLQHGGFAO07CC,3,4.52,共有部分,鋼筋混凝土造,107年5月23日,十五層,,
RPVQMLNLQHGGFAO07CC,3,10.41,共有部分,鋼筋混凝土造,107年5月23日,十五層,,
RPWPMLPLQHGGFAO27CC,25,69.71,住家用,鋼筋混凝土造,86年1月31日,五層,,
RPWPMLPLQHGGFAO27CC,25,16.49,梯間、突出物,鋼筋混凝土造,86年1月31日,五層,,
RPQRMLRLQHGGFAO07CC,,74.71,國民住宅,加強磚造,,四層,,
RPQOMLQLQHGGFAO66CC,18,126.78,集合住宅,鋼筋混凝土造,93年2月10日,十三層,,
RPQOMLQLQHGGFAO66CC,18,62.77,台電配電室、防空避難室兼停車空間、戶內遊憩設施、機房、水箱、電梯間、辦公室〈社區使用〉,鋼筋混凝土造,93年2月10日,十三層,,
RPTPMLPLQHGGFAO96CC,35,62.65,住家用,鋼筋混凝土造,75年6月7日,四層,,
RPTPMLPLQHGGFAO96CC,35,11.24,共有部分,鋼筋混凝土造,75年6月7日,四層,,
RPORMLRLQHGGFAO86CC,24,33.76,店鋪,鋼筋混凝土造,87年1月8日,九層,,
RPORMLRLQHGGFAO86CC,24,5.32,共有部分,鋼筋混凝土造,87年1月8日,九層,,
RPWOMLLMQHGGFAO86CC,23,31.76,住家用,鋼筋混凝土造,87年4月30日,十層,,
