鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮公義、科學路口旁,18.33,商,,,1110511,土地3建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.17,3,2,2,有,無,13430000,84969,坡道平面,27.0,1350000,,RPQNMLNKNHHGFDK38CB,日好,A1-4F號
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮公義、科學路口旁,15.91,商,,,1110513,土地3建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.31,3,2,2,有,無,12610000,90909,坡道平面,27.0,1400000,,RPSNMLNKNHHGFDK58CB,日好,B7-11F號
竹南鎮,房地(土地+建物),苗栗縣竹南鎮龍山路二段32巷30號旁,22.56,住,,,1110514,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.03,2,2,1,有,無,4130000,55788,,0.0,0,,RPSNMLQKNHHGFDK88CB,富祥起家11,A棟4號
造橋鄉,房地(土地+建物),苗栗縣造橋鄉仁愛路,90.76,,特定農業區,甲種建築用地,1110514,土地9建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,113.18,4,2,3,有,無,9370000,82788,,0.0,0,,RPPNMLQKNHHGFDK68DB,協奏曲,D棟5號
苗栗市,房地(土地+建物),苗栗縣苗栗市忠孝路,33.05,住,,,1110512,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.3,3,2,2,有,無,7100000,71501,,0.0,0,,RPPNMLRKNHHGFBK58DB,文品苑,1棟5A號
銅鑼鄉,房地(土地+建物)+車位,苗栗縣銅鑼鄉東田洋段光麗新城路口,35.07,住,,,1110513,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.82,2,2,1,有,無,5400000,48291,其他,44.6,850000,,RPQNMLRKNHHGFEK88CB,仟鼎懷特郡,B棟2F-2號
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路,28.5,住,,,1110511,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.72,3,2,2,有,無,8050000,57100,一樓平面,13.75,800000,,RPRNMLRKNHHGFBK68CB,璀璨,G-3F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段36地號,26.33,住,,,1110516,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.96,3,2,2,有,無,13600000,100688,坡道平面,28.29,1450000,,RPPNMLRKNHHGFFK88CB,昌隆廣場-上禾旺,B7棟05F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段36地號,26.33,住,,,1110516,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.96,3,2,2,有,無,13520000,100854,坡道平面,28.29,1350000,,RPQNMLRKNHHGFFK98CB,昌隆廣場-上禾旺,B7棟12F號
