鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉三全路,89.82,,特定農業區,甲種建築用地,1110516,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,187.24,4,2,4,有,無,7600000,40590,,0.0,0,,RPPNMLRKNHHGFAG97CB,馥郁香城,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉育龍路,46.41,住,,,1110515,土地4建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.29,3,2,2,有,無,6480000,64613,一樓平面,0.0,0,,RPUNMLSKNHHGFBG68CB,青井澤NO.12,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉育龍路,46.41,住,,,1110512,土地4建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.29,3,2,2,有,無,6480000,64613,一樓平面,0.0,0,,RPPNMLTKNHHGFBG28CB,青井澤NO.12,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉武罕七路,44.27,,特定農業區,甲種建築用地,1110512,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,130.99,3,2,2,有,無,9000000,87161,坡道平面,35.19,650000,,RPWNMLTKNHHGFAG88CB,淬光景,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉義興街,26.44,住,,,1110520,土地4建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.06,2,2,1,有,無,7920000,78166,坡道平面,29.45,1150000,,RPOOMLKLNHHGFBG47CB,礁曦,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結路二段,34.26,,特定農業區,甲種建築用地,1110520,土地1建物1車位0,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.22,2,2,1,有,無,5585000,71401,,0.0,0,,RPPNMLOLNHHGFAG77CB,丰野?哲隱二期,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮興安路,21.33,商,,,1110512,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.19,2,1,1,有,無,3420000,47375,,0.0,0,,RPSNMLOLNHHGFAG08CB,青逸居,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮興安路,24.27,商,,,1110512,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.18,2,1,1,有,無,4420000,48011,一樓平面,16.49,450000,,RPTNMLOLNHHGFAG18CB,青逸居,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮興安路,24.27,商,,,1110514,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.18,2,1,1,有,無,4320000,46801,一樓平面,16.49,450000,,RPUNMLOLNHHGFAG28CB,青逸居,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉三全路,46.8,,特定農業區,甲種建築用地,1110521,土地3建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.57,2,1,2,有,無,4200000,59587,一樓平面,26.12,300000,,RPPNMLPLNHHGFAG87CB,馥郁香城,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市慈航二路,73.05,,特定農業區,甲種建築用地,1110511,土地5建物1車位0,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.5,3,2,2,有,無,10310000,83482,,0.0,0,,RPPNMLQLNHHGFBG08CB,藏睿,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市嵐峰路二段,35.72,住,,,1110524,土地4建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.16,2,2,1,有,無,6750000,83169,,0.0,0,,RPPNMLRLNHHGFBG18CB,碧城上晴,
宜蘭市,車位,宜蘭縣宜蘭市嵐峰路二段,9.33,農,,,1110526,土地2建物1車位1,地下一層,3,其他,停車空間,鋼筋混凝土造,,0.0,0,0,0,有,無,1200000,,坡道平面,29.0,1200000,,RPQNMLRLNHHGFBG28CB,碧城上晴,
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮沙成路2巷,63.26,住,,,1110512,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,179.15,3,1,2,有,無,13980000,82995,一樓平面,21.55,900000,,RPRNMLRLNHHGFBG38CB,詠居,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市農權路三段37巷8號14樓之2,46.7,住,,,1110525,土地1建物1車位4,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,296.42,4,2,3,有,無,19140000,74352,坡道平面,99.52,4500000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRLNHHGFBG48CB,謙和,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市農權路三段37巷8號9樓之2,20.58,住,,,1110525,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.27,2,2,1,有,無,7310000,83763,,0.0,0,,RPTNMLRLNHHGFBG58CB,謙和,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市自強新路60巷,24.05,住,,,1110522,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.0,2,2,2,有,無,6200000,89855,,0.0,0,,RPUNMLRLNHHGFBG68CB,園周綠第八期,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市自強新路60巷,17.63,住,,,1110524,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,49.46,1,1,1,有,無,4800000,97048,,0.0,0,,RPVNMLRLNHHGFBG78CB,園周綠第八期,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市自強新路60巷,17.63,住,,,1110515,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,49.46,1,1,1,有,無,4700000,95026,,0.0,0,,RPWNMLRLNHHGFBG88CB,園周綠第八期,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市自強新路60巷,18.09,住,,,1110514,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,51.02,1,1,1,有,無,4800000,94081,,0.0,0,,RPXNMLRLNHHGFBG98CB,園周綠第八期,
三星鄉,房地(土地+建物),宜蘭縣三星鄉三星路六段,34.71,住,,,1110521,土地2建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.15,2,2,1,有,無,4600000,59624,,0.0,0,,RPPNMLRLNHHGFAG08CB,勁賀,
五結鄉,房地(土地+建物),宜蘭縣五結鄉利成路一段292巷,74.82,,鄉村區,乙種建築用地,1110513,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,151.75,4,2,4,有,無,7290000,48040,,0.0,0,,RPPNMLRLNHHGFAG18DB,元邦景心,
三星鄉,房地(土地+建物),宜蘭縣三星鄉大埔一路,103.16,,特定農業區,甲種建築用地,1110511,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,163.06,4,2,3,有,無,8580000,52619,,0.0,0,,RPQNMLRLNHHGFAG28DB,達觀,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉永興路二段,50.29,,特定農業區,甲種建築用地,1110527,土地1建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.0,3,2,2,有,無,6600000,55679,一樓平面,13.75,350000,,RPSNMLKMNHHGFAG87DB,富登新7,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉永興路二段,60.45,,特定農業區,甲種建築用地,1110527,土地1建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.71,3,2,2,有,無,7500000,52979,一樓平面,13.75,350000,,RPTNMLKMNHHGFAG97DB,富登新7,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市福德路127巷,102.0,,特定農業區,甲種建築用地,1110512,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,214.05,4,2,5,有,無,10500000,49054,,0.0,0,,RPQNMLKMNHHGFBG77DB,幸福庭園,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮海山東路,23.03,住,,,1110521,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.91,1,1,1,有,無,5350000,59876,坡道平面,31.58,600000,,RPWNMLKMNHHGFAG18CB,The Aries 牡羊座,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮海山東路,68.49,住,,,1110527,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,227.49,4,2,5,有,無,11190000,53545,坡道平面,31.58,700000,,RPXNMLKMNHHGFAG28CB,The Aries 牡羊座,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮海山東路,15.15,住,,,1110528,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.55,1,1,1,有,無,3870000,59487,坡道平面,31.58,600000,,RPOOMLKMNHHGFAG47CB,The Aries 牡羊座,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮海山東路,16.97,住,,,1110530,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.37,1,1,1,有,無,4250000,59071,坡道平面,31.58,600000,,RPPOMLKMNHHGFAG57CB,The Aries 牡羊座,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉育龍路,42.71,住,,,1110524,土地4建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.35,2,2,1,有,無,5680000,61505,一樓平面,0.0,0,,RPQNMLKMNHHGFBG67CB,青井澤NO.12,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉育龍路,51.33,住,,,1110521,土地4建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.92,3,2,2,有,無,6880000,62027,一樓平面,0.0,0,,RPSNMLKMNHHGFBG87CB,青井澤NO.12,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市新興路,28.83,住,,,1110530,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.17,2,2,1,有,無,8000000,96189,一樓平面,0.0,800000,,RPPNMLLMNHHGFBG67CB,宏江閱河,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉車路頭路,82.57,,特定農業區,甲種建築用地,1110519,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.59,4,2,5,有,無,9880000,56590,,0.0,0,,RPWNMLLMNHHGFBG38CB,礁溪御田,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮復興路,53.94,,特定農業區,甲種建築用地,1110517,土地2建物1車位2,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,151.08,3,2,2,有,無,10800000,71485,一樓平面,23.94,0,,RPPNMLLMNHHGFAG57CB,川品澤,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉吉祥路770巷,31.56,,特定農業區,甲種建築用地,1110517,土地2建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.96,2,2,2,有,無,5150000,61339,一樓平面,0.0,0,,RPPNMLLMNHHGFAG67DB,吉祥城堡,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路一段5巷,87.94,農,,,1110528,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,136.78,4,1,3,有,無,8500000,62144,,0.0,0,,RPQNMLLJOHHGFBG57CB,縣政天下2期,
