鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
豐原區,房地(土地+建物)+車位,臺中市豐原區成功路66巷,32.04,住,,,1110511,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.48,3,2,2,有,無,11570000,98034,坡道機械,20.15,950000,,RPPNMLLKNHHGFDB17CB,寶宇丰蘊,C3號
北屯區,房地(土地+建物),臺中市北屯區南興路與南興二路口,147.05,住,,,1110511,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,296.5,3,2,5,有,無,48000000,161889,,0.0,0,,RPTNMLMKNHHGFBB47CB,精晨雙城,S棟03號
太平區,房地(土地+建物),臺中市太平區新安街,116.0,住,,,1110512,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,272.05,5,3,5,有,無,39000000,143356,,0.0,0,,RPPNMLMKNHHGFJB87CB,悠然清境,1棟A16號
梧棲區,房地(土地+建物),臺中市梧棲區中華路一段,80.76,住,,,1110511,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,154.24,4,3,3,有,無,13400000,86878,,0.0,0,,RPTNMLNKNHHGFFB97CB,德光三邑,A15號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,23.71,住,,,1110515,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,155.41,3,2,2,有,無,15000000,108935,坡道平面,30.29,1370000,,RPPNMLPKNHHGFAB27CB,勝美新東區,C3棟10樓號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,23.71,住,,,1110514,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,154.48,3,2,2,有,無,14900000,108946,坡道平面,30.29,1370000,,RPQNMLPKNHHGFAB37CB,勝美新東區,G2棟15樓號
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂北二路67號旁,29.27,住,,,1110514,土地1建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.2,3,2,2,有,無,23810000,162152,坡道平面,32.23,1600000,,RPPNMLPKNHHGFBB37CB,一嶼,8-B號
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂北二路67號旁,29.74,住,,,1110511,土地1建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.4,3,2,2,有,無,24210000,161026,坡道平面,32.23,1800000,,RPQNMLPKNHHGFBB47CB,一嶼,5-A號
北屯區,房地(土地+建物),臺中市北屯區南興路與南興二路口,96.24,住,,,1110514,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,260.03,3,2,5,有,無,39880000,153367,,0.0,0,,RPPNMLQKNHHGFBB47CB,精晨雙城,C棟01號
