編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOPMLLKQHHGFAI97DA,51,78.11,住家用,鋼筋混凝土加強磚造,60年10月10日,二層,一層 二層,全筆移轉
RPPOMLLJQHHGFAI87DA,13,397.19,住家用,鋼筋混凝土構造,98年3月12日,一層,一層 陽台,全筆移轉
RPQOMLPKQHHGFAI48DA,29,12.94,共有部份,鋼筋混凝土造,82年3月17日,八層,,持分移轉
RPQOMLPKQHHGFAI48DA,29,30.20,住家用,鋼筋混凝土造,82年3月17日,八層,七層,全筆移轉
RPVNMLTKQHHGFAI66DA,45,86.40,住家用,鋼筋混凝土加強磚造,66年3月9日,二層,一層 二層,全筆移轉
RPRPMLSKQHHGFAI98DA,49,93.37,住家用,鋼筋混凝土加強磚造,62年4月10日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPQOMLMLQHHGFAI28DA,32,16.83,住房、廠房,鋼骨造,79年3月19日,一層,一層,持分移轉
RPQOMLMLQHHGFAI28DA,1,45.08,住家用,鋼骨構造,110年7月6日,一層,一層,持分移轉
RPOOMLOLQHHGFAI28DA,34,19.25,住家用,鋼筋混凝土造,78年2月3日,七層,二層 陽台,全筆移轉
RPOOMLOLQHHGFAI28DA,34,9.06,共有部份,鋼筋混凝土造,78年2月3日,七層,,持分移轉
RPQNMLPKQHHGFAI38DA,39,300.24,住商用,鋼筋混凝土造,73年1月11日,三層,一層 二層 三層 騎樓 電梯樓梯間 地下層,全筆移轉
RPVOMLNLQHHGFAI88DA,31,29.19,住家用,鋼筋混凝土造,80年6月26日,六層,三層,全筆移轉
RPVOMLNLQHHGFAI88DA,31,12.32,共有部份,鋼筋混凝土造,80年6月26日,六層,,持分移轉
RPROMLOLQHHGFAI58DA,29,4.18,共有部份,鋼筋混凝土造,82年6月9日,十二層,,持分移轉
RPROMLOLQHHGFAI58DA,29,6.45,共有部份,鋼筋混凝土造,82年6月9日,十二層,,持分移轉
RPROMLOLQHHGFAI58DA,29,22.29,住家用,鋼筋混凝土造,82年6月9日,十二層,八層 陽台,全筆移轉
RPSNMLOLQHHGFAI58DA,30,30.31,共有部份,鋼筋混凝土造,82年1月12日,八層,,持分移轉
RPSNMLOLQHHGFAI58DA,30,81.14,住家用,鋼筋混凝土造,82年1月12日,八層,三層 陽台,全筆移轉
RPVNMLKKQHHGFAI38DA,38,102.75,住家用,鋼筋混凝土造,73年6月23日,五層,二層,全筆移轉
RPVNMLKKQHHGFAI38DA,38,7.67,共有部份,鋼筋混凝土造,73年6月23日,五層,,持分移轉
RPXNMLPLQHHGFAI56DA,29,82.31,住家用,鋼筋混凝土造,82年11月17日,七層,二層 陽台 花台,全筆移轉
RPXNMLPLQHHGFAI56DA,29,10.51,共有部份,鋼筋混凝土造,82年11月17日,七層,,持分移轉
RPXNMLPLQHHGFAI56DA,29,12.49,共有部份,鋼筋混凝土造,82年11月17日,七層,,持分移轉
RPSNMLSKQHHGFAI88DA,26,108.51,住家用,鋼筋混凝土造,85年2月14日,十二層,五層 陽台 花台,全筆移轉
RPSNMLSKQHHGFAI88DA,26,51.76,共有部份,鋼筋混凝土造,85年2月14日,十二層,,持分移轉
RPUOMLTLQHHGFAI76DA,34,22.60,住家用,鋼筋混凝土造,78年2月3日,七層,二層 陽台,全筆移轉
RPUOMLTLQHHGFAI76DA,34,11.32,共有部份,鋼筋混凝土造,78年2月3日,七層,,持分移轉
RPSNMLTKQHHGFAI09EA,6,91.22,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,十層 陽台 雨遮,全筆移轉
RPSNMLTKQHHGFAI09EA,6,29.54,本共有部分之項目有停車空間、消防機房、排風機房、排煙室、機房、電錶室、樓梯間、防空避難室兼停車空間、水箱、台電受電室、緊急發電機房、電信室、外廊管委會使用空間、門廳等１４項,鋼筋混凝土構造,105年5月10日,十四層,,持分移轉
RPSNMLTKQHHGFAI09EA,6,25.97,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,,持分移轉
RPWNMLMLQHHGFAI88EA,29,13.52,共有部份,鋼筋混凝土造,82年6月9日,十六層,,持分移轉
RPWNMLMLQHHGFAI88EA,29,20.86,共有部份,鋼筋混凝土造,82年6月9日,十六層,,持分移轉
RPWNMLMLQHHGFAI88EA,29,82.74,住家用,鋼筋混凝土造,82年6月9日,十六層,十三層 陽台,全筆移轉
RPQOMLQKQHHGFAI58DA,41,84.95,住家用,鋼筋混凝土加強磚造,70年2月21日,二層,一層 二層 電梯樓梯間 夾層,全筆移轉
RPUNMLTLQHHGFAI66DA,28,100.54,住家用,鋼筋混凝土造,83年6月6日,十層,九層 陽台,全筆移轉
RPUNMLTLQHHGFAI66DA,28,15.89,共有部份,鋼筋混凝土造,83年6月6日,十層,,持分移轉
RPUNMLTLQHHGFAI66DA,28,4.91,共有部份,鋼筋混凝土造,83年6月6日,十層,,持分移轉
RPPNMLTLQHHGFAI78DA,30,88.67,住家用,鋼筋混凝土造,81年10月6日,七層,四層 陽台 花台,全筆移轉
RPPNMLTLQHHGFAI78DA,30,13.92,共有部份,鋼筋混凝土造,81年10月6日,七層,,持分移轉
RPPNMLTLQHHGFAI78DA,30,24.11,停車場、避難室,鋼筋混凝土造,81年10月6日,七層,地下層,持分移轉
RPPNMLTLQHHGFAI78DA,30,3.93,,鋼筋混凝土造,81年10月6日,七層,,持分移轉
RPPNMLTLQHHGFAI78DA,30,.00,,鋼筋混凝土造,81年10月6日,七層,,持分移轉
RPQNMLTLQHHGFAI88DA,37,5.74,共有部份,鋼筋混凝土造,74年9月13日,五層,,持分移轉
RPQNMLTLQHHGFAI88DA,37,7.67,共有部份,鋼筋混凝土造,74年9月13日,五層,,持分移轉
RPQNMLTLQHHGFAI88DA,37,65.53,住家用,鋼筋混凝土造,74年9月13日,五層,二層 陽台,全筆移轉
RPOOMLKMQHHGFAI97DA,32,8.84,共有部份,鋼筋混凝土造,79年10月13日,七層,,持分移轉
RPOOMLKMQHHGFAI97DA,32,29.93,住家用,鋼筋混凝土造,79年10月23日,七層,五層,全筆移轉
RPOOMLKMQHHGFAI97DA,32,5.32,共有部份,鋼筋混凝土造,79年10月23日,七層,,持分移轉
RPVNMLTLQHHGFAI76DA,28,38.00,住家用,鋼筋混凝土造,83年5月30日,十二層,十二層 陽台,全筆移轉
RPVNMLTLQHHGFAI76DA,28,12.15,共有部份,鋼筋混凝土造,83年5月30日,十二層,,持分移轉
RPXNMLLMQHHGFAI88DA,27,24.42,住家用,鋼筋混凝土造,84年10月4日,十一層,四層,全筆移轉
RPXNMLLMQHHGFAI88DA,27,4.70,共有部份,鋼筋混凝土造,84年10月4日,十一層,,持分移轉
RPXNMLLMQHHGFAI88DA,27,3.34,共有部份,鋼筋混凝土造,84年10月4日,十一層,,持分移轉
RPPNMLLJRHHGFAI87DA,28,10.35,共有部份,鋼筋混凝土造,83年5月25日,十二層,,持分移轉
RPPNMLLJRHHGFAI87DA,28,54.76,住家用,鋼筋混凝土造,83年5月25日,十二層,四層 陽台,全筆移轉
RPPNMLRLQHHGFAI58DA,29,88.43,住家用,鋼筋混凝土造,82年11月25日,六層,三層 陽台,全筆移轉
RPPNMLRLQHHGFAI58DA,29,13.18,共有部份,鋼筋混凝土造,82年11月25日,六層,,持分移轉
RPPNMLRLQHHGFAI58DA,29,18.97,共有部份,鋼筋混凝土造,82年11月25日,六層,,持分移轉
RPQPMLSKQHHGFAI88DA,24,91.71,住家用,鋼筋混凝土造,87年2月26日,十二層,九層 陽台,全筆移轉
RPQPMLSKQHHGFAI88DA,24,16.53,共有部份,鋼筋混凝土造,87年2月26日,十二層,,持分移轉
RPQPMLSKQHHGFAI88DA,24,15.41,共有部份,鋼筋混凝土造,87年2月26日,十二層,,持分移轉
RPXNMLMJRHHGFAI78DA,29,13.60,共有部份,鋼筋混凝土造,82年10月12日,七層,,持分移轉
RPXNMLMJRHHGFAI78DA,29,23.02,住家用,鋼筋混凝土造,82年10月12日,七層,四層 花台,全筆移轉
RPTNMLPKQHHGFAI68DA,26,32.62,住家用,鋼筋混凝土造,85年6月18日,九層,五層 陽台,全筆移轉
RPTNMLPKQHHGFAI68DA,26,11.92,共有部份,鋼筋混凝土造,85年6月18日,九層,,持分移轉
RPSNMLLJRHHGFAI18DA,17,166.08,住宅、梯間,鋼筋混凝土造,94年7月14日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項,全筆移轉
RPXNMLLJRHHGFAI68DA,49,71.88,住家用,木造,62年12月21日,二層,一層 二層,全筆移轉
RPPOMLLJRHHGFAI97DA,37,105.17,住家用,鋼筋混凝土造,74年12月14日,四層,三層,全筆移轉
RPXNMLLJRHHGFAI68DA,49,71.88,住家用,木造,62年12月21日,二層,一層 二層,全筆移轉
RPPOMLLJRHHGFAI97DA,37,6.64,共有部份,鋼筋混凝土造,74年12月14日,四層,,持分移轉
RPXNMLLJRHHGFAI68DA,49,71.88,住家用,木造,62年12月21日,二層,一層 二層,全筆移轉
RPROMLLJRHHGFAI18DA,,278.26,住家用,鋼筋混凝土構造,111年3月22日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPOMLLJRHHGFAI97DA,37,3.29,共有部份,鋼筋混凝土造,74年12月14日,四層,,持分移轉
RPPOMLLJRHHGFAI97DA,37,2.82,共有部份,鋼筋混凝土造,74年12月14日,四層,,持分移轉
RPQNMLLJRHHGFAI97DA,18,115.54,住家用,鋼筋混凝土造,93年11月3日,十四層,八層 陽台,全筆移轉
RPQNMLLJRHHGFAI97DA,18,72.35,共有部份,鋼筋混凝土造,93年11月3日,十四層,,持分移轉
RPUNMLPKQHHGFAI78DA,26,33.20,住家用,鋼筋混凝土造,85年6月18日,九層,五層 陽台,全筆移轉
RPUNMLPKQHHGFAI78DA,26,13.76,共有部份,鋼筋混凝土造,85年6月18日,九層,,持分移轉
RPTNMLMJRHHGFAI38DA,8,293.75,停車空間、騎樓、店舖、住宅,鋼筋混凝土構造,103年9月4日,五層,一層 二層 三層 四層 五層 陽台 騎樓,全筆移轉
RPRNMLMJRHHGFAI18DA,40,13.63,共有部份,鋼筋混凝土造,71年11月16日,五層,,持分移轉
RPRNMLMJRHHGFAI18DA,40,95.58,住家用,鋼筋混凝土造,71年11月16日,五層,四層,全筆移轉
RPQNMLPJRHHGFAI38DA,51,46.57,住家用,木造,60年6月6日,一層,一層 騎樓,全筆移轉
RPPOMLMJRHHGFAI08DA,27,23.37,住家用,鋼筋混凝土造,84年10月4日,十一層,七層,全筆移轉
RPPOMLMJRHHGFAI08DA,27,4.55,共有部份,鋼筋混凝土造,84年10月4日,十一層,,持分移轉
RPPOMLMJRHHGFAI08DA,27,3.34,共有部份,鋼筋混凝土造,84年10月4日,十一層,,持分移轉
RPVOMLKMQHHGFAI68DA,26,47.45,住家用,鋼筋混凝土造,85年3月11日,二十層,九層 陽台,全筆移轉
RPVOMLKMQHHGFAI68DA,26,12.05,共有部份,鋼筋混凝土造,85年3月11日,二十層,,持分移轉
RPSNMLPJRHHGFAI58DA,27,32.77,住家用,鋼筋混凝土造,84年10月4日,十一層,三層 花台,全筆移轉
RPSNMLPJRHHGFAI58DA,27,6.27,共有部份,鋼筋混凝土造,84年10月4日,十一層,,持分移轉
