鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
新竹市,房地(土地+建物),新竹市新竹市中清路一段,71.74,住,,,1110511,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,220.8,3,2,4,有,無,14800000,67029,,0.0,0,,RPPNMLNKNHHGFAO38CB,藝墅,B棟3號
新竹市,房地(土地+建物),新竹市新竹市金雅七街,77.01,,鄉村區,乙種建築用地,1110515,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,258.08,4,2,5,有,無,28000000,108493,,0.0,0,,RPRNMLSKNHHGFAO09CB,以居3,A棟5號
新竹市,房地(土地+建物),新竹市新竹市士林西路與士林一街,97.05,,鄉村區,乙種建築用地,1110511,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,244.22,4,4,3,有,無,32520000,133159,,0.0,0,,RPSNMLTKNHHGFAO66CB,家兜里,A棟11號
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅八街與金雅東街口,20.61,,鄉村區,乙種建築用地,1110517,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.5,2,2,1,有,無,11980000,124136,坡道平面,29.46,1920000,,RPUOMLKLNHHGFAO78CB,昕觀邸,C2棟3號
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅八街與金雅東街口,20.61,,鄉村區,乙種建築用地,1110517,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.5,2,2,1,有,無,11920000,124630,坡道平面,29.46,1820000,,RPVOMLKLNHHGFAO88CB,昕觀邸,C2棟6號
新竹市,房地(土地+建物),新竹市新竹市明湖路1008巷,63.75,,山坡地保育區,丙種建築用地,1110519,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.63,3,2,2,有,無,10980000,91022,,0.0,0,,RPQOMLNLNHHGFAO68CB,樂澤居,A棟5F號
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅八街與金雅東街口,20.61,,鄉村區,乙種建築用地,1110524,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.4,2,2,1,有,無,11900000,125617,坡道平面,28.36,1720000,,RPPNMLOLNHHGFAO58CB,昕觀邸,C2棟5號
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅八街與金雅東街口,32.84,,鄉村區,乙種建築用地,1110524,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.61,3,2,2,有,無,18450000,128765,坡道平面,29.46,1820000,,RPQNMLOLNHHGFAO68CB,昕觀邸,C1棟4號
新竹市,房地(土地+建物),新竹市新竹市中清路一段,64.52,住,,,1110520,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,182.47,3,2,3,有,無,14000000,76725,,0.0,0,,RPPNMLPLNHHGFAO68CB,藝墅,B棟7號
新竹市,房地(土地+建物),新竹市新竹市香檳街,238.41,,山坡地保育區,丁種建築用地,1110514,土地2建物1車位0,全,1,工廠,工業用,見其他登記事項,,169.83,0,0,0,無,無,28680000,,,0.0,0,,RPPNMLRLNHHGFAO88CB,大綠景景觀科技園區,A2棟0號
