鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
台東市,土地,路頂段411地號,2006.05,,特定農業區,水利用地,1110802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1095303,546,,0.0,0,協議價購；,RPUNMLPLPHHGFAV47DA,0.0,0.0,0.0,無,
台東市,土地,路頂段411-1地號,660.31,,河川區,水利用地,1110802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,360529,546,,0.0,0,協議價購；,SPUNMLPLPHHGFAV57DA,0.0,0.0,0.0,無,
延平鄉,土地,紅葉段753地號,3580.0,都市：其他:保護區(開發許可範圍),,,1110801,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,182,,0.0,0,,RPPNMLPJQHHGFCV17EA,0.0,0.0,0.0,無,
關山鎮,土地,中福段891地號,26.29,住,,,1110801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,397500,15120,,0.0,0,,RPQNMLSJQHHGFCV47DA,0.0,0.0,0.0,無,
關山鎮,土地,中福段889-1地號,11.33,,,,1110801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,171500,15137,,0.0,0,,RPRNMLSJQHHGFCV57DA,0.0,0.0,0.0,無,
延平鄉,土地,新武陵段328地號,876.45,,鄉村區,乙種建築用地,1110802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1660000,1894,,0.0,0,,RPPNMLKKQHHGFCV66DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５３巷５號二樓之４２,5.2,商,,,1110803,土地2建物1車位0,二層,八層,套房(1房1廳1衛),其他,鋼筋混凝土造,0840714,18.73,1,1,1,有,有,310000,16560,,0.0,0,共有人間不動產1/2之買賣移轉親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOJQHHGFDV07DA,13.54,1.9,0.0,有,001
台東市,房地(土地+建物),臺東縣臺東市中山路３９３號七樓之３,3.56,商,,,1110802,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,0841004,39.24,1,0,1,有,有,1750000,44597,,0.0,0,,RPPNMLKKQHHGFAV09DA,25.68,0.0,0.0,有,002
台東市,土地,建和段618地號,3196.69,,特定農業區,農牧用地,1110805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2850000,892,,0.0,0,,RPQNMLLKQHHGFAV66DA,0.0,0.0,0.0,無,
台東市,土地,順天段849地號,10.79,都市：其他:道路用地,,,1110801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,27804,,0.0,0,包含公共設施保留地用地；,RPQNMLTJQHHGFAV37DA,0.0,0.0,0.0,無,003
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５３巷５號七樓之６０,10.39,商,,,1110803,土地2建物1車位0,七層,八層,套房(1房1廳1衛),其他,鋼筋混凝土造,0840714,37.39,1,1,1,有,有,500000,13373,,0.0,0,,RPQNMLKKQHHGFDV86DA,27.07,3.38,0.0,有,004
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路３０之１號十一樓之２１,6.53,商,,,1110803,土地1建物1車位0,十一層,十五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870306,49.199999999999996,1,0,1,有,有,1250000,25407,,0.0,0,,RPPNMLNJQHHGFDV96DA,30.45,0.0,4.85,有,005
台東市,房地(土地+建物),臺東縣臺東市開封街４３９號三樓之４,16.85,住,,,1110801,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840216,105.4,3,2,2,有,有,4000000,37951,,0.0,0,含傢俱設備費；,RPRNMLLKQHHGFAV76DA,68.24,0.0,12.34,有,006
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路３０之１號十樓之３,6.53,商,,,1110809,土地1建物1車位0,十層,十五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870306,49.199999999999996,1,0,1,有,有,1100000,22358,,0.0,0,,RPQNMLTJQHHGFDV67DA,30.45,0.0,4.85,有,007
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路３０之１號十一樓之１５,6.53,商,,,1110805,土地1建物1車位0,十一層,十五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870306,49.199999999999996,1,1,1,有,有,1300000,26423,,0.0,0,,RPPNMLQKQHHGFDV37DA,30.45,0.0,4.85,有,
台東市,土地,知本段8073地號,2132.0,,特定農業區,農牧用地,1110805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,1126,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQKQHHGFAV37DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５３巷５號五樓之２７,10.39,商,,,1110809,土地2建物1車位0,五層,八層,套房(1房1廳1衛),其他,鋼筋混凝土造,0840714,37.81,1,1,1,有,有,720000,19043,,0.0,0,,RPPNMLNLQHHGFDV17DA,27.07,3.8,0.0,有,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路３０之１號十三樓之２８,6.53,商,,,1110810,土地1建物1車位0,十三層,十五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870306,49.199999999999996,1,1,1,有,有,1000000,20325,,0.0,0,含傢俱設備費；,RPRNMLKKQHHGFDV96DA,30.45,0.0,4.85,有,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路３０之２號五樓之２５,6.53,商,,,1110810,土地1建物1車位0,五層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870306,49.199999999999996,1,0,1,有,有,1050000,21341,,0.0,0,,RPSNMLKKQHHGFDV07DA,30.45,0.0,4.85,有,
池上鄉,土地,大池段820地號,734.42,,鄉村區,乙種建築用地,1110801,土地2建物0車位0,,,其他,,,,0.0,1,1,1,有,無,4100000,5583,,0.0,0,,RPSNMLPKQHHGFCV47DA,0.0,0.0,0.0,無,
綠島鄉,土地,上南寮段1203地號,260.12,住,,,1110813,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,9227,,0.0,0,,RPQNMLTKQHHGFAV47DA,0.0,0.0,0.0,無,
成功鎮,土地,和平南段445地號,3039.7,,風景區,農牧用地,1110803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,1974,,0.0,0,,RPRNMLTKQHHGFBV67DA,0.0,0.0,0.0,無,008
台東市,房地(土地+建物),臺東縣臺東市康樂路１３１巷７弄７號五樓,25.2,都市：其他:住宅區,,,1110809,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840601,98.19999999999999,3,2,2,有,無,2500000,25458,,0.0,0,,RPXNMLKKQHHGFAV27DA,68.61,9.49,0.0,無,009
卑南鄉,土地,下賓朗段858-2地號,23.7,,鄉村區,乙種建築用地,1110803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,12658,,0.0,0,,RPRNMLTJQHHGFAV47DA,0.0,0.0,0.0,無,
鹿野鄉,房地(土地+建物),臺東縣鹿野鄉光榮路５７６巷２０號,137.99,住,,,1110808,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841012,173.75,4,2,2,有,無,4480000,25784,,0.0,0,包含公共出入巷道用地。,RPPNMLNLQHHGFCV07DA,148.12,13.78,11.85,無,
大武鄉,土地,復興段1146地號,58.44,商,,,1110801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,323888,5542,,0.0,0,地清或未辦繼承標售；,RPPNMLTKQHHGFDV67DA,0.0,0.0,0.0,無,
大武鄉,土地,復興段1147地號,45.44,都市：其他:道路用地,,,1110801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,165408,3640,,0.0,0,地清或未辦繼承標售；,SPPNMLTKQHHGFDV77DA,0.0,0.0,0.0,無,
延平鄉,土地,紅葉段16地號,5260.0,,山坡地保育區,農牧用地,1110822,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,436580,83,,0.0,0,,RPQNMLPLQHHGFCV47EA,0.0,0.0,0.0,無,
台東市,土地,路頂段422地號,453.75,,特定農業區,水利用地,1110822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,247750,546,,0.0,0,協議價購；,RPVNMLPLPHHGFAV57DA,0.0,0.0,0.0,無,010
台東市,土地,路頂段426地號,9.4,,特定農業區,水利用地,1110822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5132,546,,0.0,0,協議價購；,SPVNMLPLPHHGFAV67DA,0.0,0.0,0.0,無,011
台東市,土地,路頂段422地號,453.75,,特定農業區,水利用地,1110822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,247750,546,,0.0,0,協議價購；,RPWNMLPLPHHGFAV67DA,0.0,0.0,0.0,無,010
台東市,土地,路頂段426地號,9.4,,特定農業區,水利用地,1110822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5132,546,,0.0,0,協議價購；,SPWNMLPLPHHGFAV77DA,0.0,0.0,0.0,無,011
台東市,土地,永豐段109地號,3.01,住,,,1110824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36120,12000,,0.0,0,協議價購；,RPTNMLPLPHHGFAV37DA,0.0,0.0,0.0,無,
台東市,土地,永豐段109-1地號,2.99,住,,,1110824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35880,12000,,0.0,0,協議價購；,SPTNMLPLPHHGFAV47DA,0.0,0.0,0.0,無,
台東市,土地,永豐段110地號,52.94,商,,,1110824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,682928,12900,,0.0,0,協議價購；,TPTNMLPLPHHGFAV57DA,0.0,0.0,0.0,無,
台東市,土地,永豐段110-1地號,40.06,住,,,1110824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,516776,12900,,0.0,0,協議價購；,UPTNMLPLPHHGFAV67DA,0.0,0.0,0.0,無,
台東市,土地,建華段1128地號,41.19,都市：其他:道路用地,,,1110822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,2428,,0.0,0,,RPXNMLMLQHHGFAV57DA,0.0,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣臺東市中華路一段１３６號七樓之１,4.98,住,,,1110810,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,33.62,1,0,1,有,有,850000,25283,,0.0,0,,RPPNMLNLQHHGFAV86DA,19.2,0.0,0.0,有,
台東市,房地(土地+建物),臺東縣臺東市中華路一段１３６號四樓之１０,5.33,住,,,1110810,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,35.989999999999995,1,0,1,有,有,900000,25007,,0.0,0,,RPQNMLNLQHHGFAV96DA,20.54,0.0,0.0,有,
關山鎮,土地,德高段836地號,249.71,,鄉村區,乙種建築用地,1110818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2880000,11533,,0.0,0,買賣總價款新台幣2880000元土地價款新台幣2500000元，未辦保存登記建物新台幣380000元未登記建物；,RPPNMLPLQHHGFCV27DA,0.0,0.0,0.0,無,
金峰鄉,土地,介達段258地號,4240.0,,山坡地保育區,農牧用地,1110818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,366,,0.0,0,農作物；農業設施；,RPPNMLPLQHHGFDV37DA,0.0,0.0,0.0,無,
太麻里鄉,土地,金富段1000地號,93.34,,山坡地保育區,丙種建築用地,1110819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,8035,,0.0,0,,RPQNMLPLQHHGFDV47DA,0.0,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣臺東市青海路四段３８１號,1593.71,商,,,1110809,土地2建物1車位0,全,一層,透天厝,住家用,鐵筋水泥磚木,,143.97,1,1,1,有,無,31053760,215696,,0.0,0,未登記建物；,RPSNMLNLQHHGFAV17DA,141.19,2.78,0.0,無,
台東市,房地(土地+建物),臺東縣臺東市中興路二段４１７巷７７號,60.0,住,,,1110811,土地2建物1車位0,全,二層,透天厝,住家用,鐵筋水泥磚,0640312,83.46,2,2,1,有,無,3900000,46729,,0.0,0,,RPQNMLOLQHHGFAV07DA,83.46,0.0,0.0,無,014
台東市,建物,臺東縣臺東市青海路四段３７１號,0.0,,,,1110809,土地0建物2車位0,全,一層,透天厝,住商用,鐵筋水泥磚,05801,205.19,2,2,2,有,無,5102990,24870,,0.0,0,其他增建；,RPPNMLOLQHHGFAV96DA,171.27,33.92,0.0,無,
卑南鄉,土地,利家段4934地號,4240.0,,特定農業區,農牧用地,1110801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,1179,,0.0,0,,RPPNMLQLQHHGFAV17DA,0.0,0.0,0.0,無,
卑南鄉,房地(土地+建物),臺東縣卑南鄉鎮樂路１號四樓之２２,9.98,農,,,1110817,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821026,39.62,1,1,1,有,有,680000,17163,,0.0,0,,RPOOMLMLQHHGFAV76DA,28.0,0.0,0.0,有,
卑南鄉,房地(土地+建物),臺東縣卑南鄉溫泉路３１２巷２號七樓之１０,9.54,住,,,1110810,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840327,55.5,1,0,1,有,有,700000,12613,,0.0,0,,RPOOMLKKQHHGFAV09DA,40.2,0.0,4.8,有,
成功鎮,土地,都豐段837地號,110.56,,風景區,農牧用地,1110808,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,247653,2240,,0.0,0,,RPPNMLQLQHHGFBV27DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５３巷３號五樓之７,8.08,商,,,1110802,土地2建物1車位0,五層,八層,套房(1房1廳1衛),其他,鋼筋混凝土造,0830930,36.99,1,0,1,有,有,890000,24061,,0.0,0,,RPPNMLMJQHHGFDV86DA,27.74,0.0,3.8,有,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路３０之２號七樓之２２,6.53,商,,,1110810,土地1建物1車位0,七層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870306,49.199999999999996,1,1,1,有,有,1380000,28049,,0.0,0,,RPPNMLMLQHHGFDV07DA,30.45,0.0,4.85,有,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５１號一樓之１０,7.72,商,,,1110815,土地1建物1車位0,一層,八層,套房(1房1廳1衛),其他,鋼筋混凝土造,0821108,48.57,1,1,1,有,有,560000,11530,,0.0,0,,RPQNMLNLQHHGFDV27DA,29.56,0.0,6.0,有,015
海端鄉,土地,崁頂段55-2地號,139.0,,山坡地保育區,丙種建築用地,1110818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,2878,,0.0,0,,RPQNMLSKQHHGFCV57DA,0.0,0.0,0.0,無,
成功鎮,土地,成功段735地號,121.36,工,,,1110810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550650,4537,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTKQHHGFBV57DA,0.0,0.0,0.0,無,
卑南鄉,房地(土地+建物),臺東縣卑南鄉鎮樂路１號二樓之２５,9.98,農,,,1110817,土地2建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821026,39.62,1,1,1,有,有,680000,17163,,0.0,0,,RPPOMLMLQHHGFAV86DA,28.0,0.0,0.0,有,
台東市,土地,德安段30地號,807.93,都市：其他:道路用地,,,1110822,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,7055,,0.0,0,,RPUNMLTLQHHGFAV97DA,0.0,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣臺東市正氣路４０３之４號,21.59,住,,,1110819,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701021,124.95,3,2,2,有,有,4350000,34814,,0.0,0,,RPWNMLMLQHHGFAV47DA,84.18,0.0,9.58,有,016
台東市,土地,順天段850地號,133.9,都市：其他:道路用地,,,1110816,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,4481,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPQNMLQKQHHGFAV17DA,0.0,0.0,0.0,無,003
台東市,房地(土地+建物),臺東縣臺東市漢陽北路４０８巷２弄１３號,266.94,住,,,1110808,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0700424,114.46,3,2,2,有,無,10500000,91735,,0.0,0,,RPPNMLMLQHHGFAV76DA,114.46,0.0,0.0,無,018
卑南鄉,土地,北鎮樂段296地號,2688.72,,山坡地保育區,農牧用地,1110810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,223,,0.0,0,,RPVNMLMLQHHGFAV37DA,0.0,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣臺東市興安路一段５８０巷５弄１之２號,180.69,住,,,1110804,土地1建物1車位0,全,三層,透天厝,住家用,ＲＣ造,1110606,266.85,5,2,6,有,無,16580000,62132,,0.0,0,,RPSNMLKMQHHGFAV96DA,241.45,25.4,0.0,無,
東河鄉,土地,阿都蘭段651地號,2540.18,,風景區,農牧用地,1110808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,945,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPKQHHGFBV37DA,0.0,0.0,0.0,無,
成功鎮,房地(土地+建物),臺東縣成功鎮瀋陽街６０號,86.42,住,,,1110822,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0761104,101.74,3,1,1,有,無,5500000,54059,,0.0,0,,RPQNMLNLQHHGFBV07DA,92.97,8.77,0.0,無,019
海端鄉,土地,海端段902地號,38510.0,,山坡地保育區,林業用地,1110822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,65,,0.0,0,,RPQNMLLJRHHGFCV96EA,0.0,0.0,0.0,無,
長濱鄉,土地,濱海段250地號,692.11,住,,,1110801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,7947,,0.0,0,,RPPNMLNLQHHGFBV96DA,0.0,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣臺東市中興路二段１５０巷２７弄８號,117.1,住,,,1110812,土地4建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0670420,93.6,4,2,2,有,無,6000000,64103,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPQOMLMLQHHGFAV96DA,93.6,0.0,0.0,無,020
台東市,房地(土地+建物),臺東縣臺東市廣東路２６２號,53.0,住,,,1110819,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0731027,99.24,5,2,3,有,無,6000000,60459,,0.0,0,,RPVNMLTLQHHGFAV08DA,99.24,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣臺東市更生北路８４３號,181.61,住,,,1110814,土地1建物1車位0,全,三層,透天厝,住家用,ＲＣ造,1050105,238.64,4,2,5,有,無,12500000,52380,,0.0,0,,RPPNMLQKQHHGFAV07DA,223.66,14.98,0.0,無,021
卑南鄉,土地,山里段419地號,1919.7,,特定農業區,農牧用地,1110815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,234,,0.0,0,,RPQNMLPKQHHGFAV07DA,0.0,0.0,0.0,無,022
台東市,房地(土地+建物),臺東縣臺東市仁七街９５巷５號,23.52,住,,,1110816,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820814,128.02,3,2,2,有,有,5650000,44134,,0.0,0,,RPPNMLRKQHHGFAV17DA,83.74,15.77,0.0,有,
台東市,房地(土地+建物),臺東縣臺東市平等街２３巷２６號,58.0,住,,,1110813,土地3建物2車位0,全,一層,透天厝,住家用,木造,,40.86,4,1,2,有,無,3350000,81987,,0.0,0,含傢俱設備費；,RPQNMLKMQHHGFAV76DA,40.86,0.0,0.0,無,023
卑南鄉,土地,上源段110地號,3209.6,,特定專用區,農牧用地,1110824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,1932,,0.0,0,,RPPOMLTLQHHGFAV57DA,0.0,0.0,0.0,無,
