鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路,85.17,其他,,,1110513,土地5建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.59,2,2,2,有,無,7100000,77519,,0.0,0,,RPWNMLQKNHHGFAU37CB,藝川天闊C區,C棟03號
吉安鄉,房地(土地+建物),花蓮縣吉安鄉昌隆三街,25.72,住,,,1110515,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.37,2,2,1,有,無,6800000,72829,,0.0,0,,RPSOMLQKNHHGFAU07CB,欣悅敦峰,C棟05號
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路,28.05,,鄉村區,乙種建築用地,1110515,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.79,2,1,2,有,無,6500000,67857,,0.0,0,,RPRNMLSKNHHGFAU07CB,芳澤居,B棟4號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市民權路,18.17,商,,,1110515,土地2建物1車位1,四層,10,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,152.57,2,2,2,有,無,11850000,83081,坡道平面,23.78,1150000,,RPPNMLTKNHHGFAU96CB,文華秀聚,1棟F_4號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市民權二街,39.72,住,,,1110517,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.68,3,2,2,有,無,15220000,96640,坡道平面,14.64,1300000,,RPPNMLKLNHHGFAU78CB,雲璽,1棟5FB號
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街,49.38,住,,,1110521,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.01,3,2,2,有,無,11110000,74062,,0.0,0,,RPQNMLOLNHHGFAU66CB,達觀園,1棟3A號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市民權二街,39.72,住,,,1110530,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.68,3,2,2,有,無,15700000,99972,坡道平面,14.64,1300000,,RPSNMLKMNHHGFAU56CB,雲璽,1棟6FA號
花蓮市,房地(土地+建物),花蓮縣花蓮市中原路533巷,11.57,商,,,1110514,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.05,2,2,2,有,無,6180000,76249,,0.0,0,,RPPNMLLMNHHGFAU98CB,中原學賦,D棟6樓號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中原路533巷,11.57,商,,,1110520,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.05,2,2,2,有,無,7080000,97960,升降機械,13.88,500000,,RPQNMLLMNHHGFAU09CB,中原學賦,D棟9樓號
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路,21.0,商,,,1110518,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,90.29,2,2,2,有,無,7380000,81737,,0.0,0,,RPPNMLQJOHHGFAU66CB,微笑美崙,5A號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市民權路,18.17,商,,,1110607,土地2建物1車位1,五層,10,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,130.85,2,2,2,有,無,11250000,86575,坡道平面,2.06,100000,,RPQNMLSJOHHGFAU96CB,文華秀聚,1棟F_5號
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街,49.38,住,,,1110602,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.8,3,2,2,有,無,10870000,75591,,0.0,0,,RPSNMLSJOHHGFAU17CB,達觀園,1棟4B號
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕三街,13.86,商,,,1110517,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,89.91,2,2,2,有,無,7300000,81192,,0.0,0,,RPTNMLSJOHHGFAU27CB,晴美,B棟2號
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉忠孝路,110.05,,鄉村區,乙種建築用地,1110527,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,200.04,4,2,5,有,無,9800000,48990,,0.0,0,,RPPNMLSJOHHGFAU96DB,廣豐居,A棟2號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市林森路439巷41號旁,31.19,住,,,1110522,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.86,3,2,2,有,無,10360000,84301,坡道平面,20.76,1500000,,RPQNMLTJOHHGFAU07CB,木沐川,1棟D號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市林森路439巷41號旁,31.19,住,,,1110530,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.86,3,2,2,有,無,10880000,88297,坡道平面,20.76,1600000,,RPRNMLTJOHHGFAU17CB,木沐川,1棟D號
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶豐三街,29.92,住,,,1110531,土地1建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.55,2,2,2,有,無,7600000,73394,,0.0,0,,RPPNMLKKOHHGFAU78CB,一品苑,E棟6樓號
吉安鄉,房地(土地+建物)+車位,花蓮縣花蓮市中原路二段,35.69,住,,,1110530,土地4建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,151.78,2,2,2,有,無,13000000,87220,坡道平面,16.49,1200000,,RPPNMLLKOHHGFAU88CB,中原特區,1棟9F-E2號
吉安鄉,房地(土地+建物)+車位,花蓮縣花蓮市中原路二段,34.7,住,,,1110605,土地4建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.01,3,2,2,有,無,11150000,75608,一樓平面,16.41,1200000,,RPQNMLLKOHHGFAU98CB,中原特區,1棟5F-E1號
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路,70.81,其他,,,1110524,土地5建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.63,2,2,2,有,無,7350000,77671,,0.0,0,,RPPNMLOKOHHGFAU56CB,藝川天闊AB區,A棟3號
