編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLSJQHHGFDM86EA,41,103.86,住家用,鋼筋混凝土加強磚造,71年2月1日,二層,一層 二層 騎樓,全筆移轉
RPWNMLPKQHHGFBM86DA,30,189.01,人行道、店舖、住宅,鋼筋混凝土造,81年12月31日,四層,一層 二層 三層 四層 屋頂突出物 騎樓,全筆移轉
RPSNMLRKQHHGFCM76DA,23,484.46,農舍,鋼骨ＲＣ造,88年12月30日,二層,一層 二層,全筆移轉
RPQNMLRKQHHGFCM56DA,23,79.87,農舍,鋼骨ＲＣ造,88年12月30日,二層,一層 二層 陽台 平台,全筆移轉
RPTNMLRKQHHGFCM86DA,24,496.38,農舍,一樓：加強磚造　二樓：木構造,88年1月21日,二層,一層 二層,全筆移轉
RPRNMLRKQHHGFCM66DA,23,231.02,農舍,鋼骨ＲＣ造,88年12月30日,二層,一層 二層,全筆移轉
RPPNMLTKQHHGFCM66DA,3,218.42,住宅、門廊、梯間,鋼筋混凝土造,108年5月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPSNMLMLQHHGFCM98DA,29,80.79,集合住宅,鋼筋混凝土造,83年1月14日,十一層,四層 陽台,全筆移轉
RPSNMLMLQHHGFCM98DA,29,20.33,１﹒停車空間、防空避難室  ２﹒梯間、機械室、水箱,鋼筋混凝土造,83年1月14日,十一層,,持分移轉
RPWNMLMLQHHGFDM86DA,,121.44,住商用,鋼筋混凝土加強磚造,60年7月0日,二層,一層 二層,全筆移轉
RPQNMLNLQHHGFDM98DA,37,96.57,住商用,鋼筋混凝土加強磚造,74年11月8日,三層,一層 二層 三層,全筆移轉
RPQNMLSKQHHGFAM56EA,18,166.35,住家用,鋼筋混凝土造,93年6月21日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPXNMLOLQHHGFDM17DA,26,46.00,集合住宅,鋼筋混凝土造,85年3月9日,七層,五層 陽台,全筆移轉
