鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉昌二街３１８號,109.0,住,,,1110412,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1020207,199.78,4,2,4,有,無,無,25000,125,,0.0,0,,RPRNMLLKNHHGFAU09CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路２６２號３樓之３,14.22,住,,,1110416,土地1建物1車位0,見其他登記事項,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840321,114.34,3,2,2,有,無,有,15000,131,,0.0,0,,RPVNMLLKNHHGFAU86CC
吉安鄉,土地,福南段115-4地號,804.44,,特定農業區,農牧用地,1110508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,22000,27,,0.0,0,,RPPOMLNKNHHGFAU56CC
花蓮市,房地(土地+建物),花蓮縣花蓮市三民街３５號,24.8,住,,,1110513,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用停車空間,鋼筋混凝土造,0870205,80.32,0,0,0,無,無,無,12000,149,,0.0,0,租金第1~2年 每月12000元租金第3~5年 每月16000元,RPVNMLQKNHHGFAU47DC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路１３１號４樓-５,3.67,住,,,1110509,土地1建物0車位0,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831007,20.09,1,0,1,有,無,無,4500,224,,0.0,0,,RPUNMLRKNHHGFAU37CC
花蓮市,房地(土地+建物),花蓮縣花蓮市德安二街１６７號,102.0,住,,,1110514,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0740112,124.85,4,2,2,有,無,有,15000,120,,0.0,0,,RPVOMLSKNHHGFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路 ２６０ 號 １１ 樓之 ３,17.25,住,,,1101229,土地1建物1車位0,見其他登記事項,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840321,126.19,3,2,2,有,有,有,12000,95,,0.0,0,,RPRPMLSKNHHGFAU37CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路 ２６４ 號 １２ 樓之 １,16.38,住,,,1101215,土地1建物1車位0,見其他登記事項,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840321,117.34,3,1,2,有,有,有,13500,115,,0.0,0,,RPSPMLSKNHHGFAU47CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街３６號５樓,54.28,,鄉村區,乙種建築用地,1101115,土地1建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,140.12,4,2,2,有,有,有,13500,96,,0.0,0,,RPUPMLSKNHHGFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛六街５３號６樓之３,5.4,住,,,1100617,土地1建物1車位0,見其他登記事項,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830414,34.370000000000005,1,0,1,有,無,有,5500,160,,0.0,0,,RPWPMLSKNHHGFAU87CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街２１７號四樓之五,9.05,商,,,1110515,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841206,33.69,1,1,1,有,無,有,7000,208,,0.0,0,,RPRNMLSKNHHGFAU27DC
花蓮市,房地(土地+建物),花蓮縣花蓮市福建街４０６號６樓之１,9.3,商,,,1110501,土地1建物1車位0,六層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1090102,54.379999999999995,1,1,1,有,無,有,13500,248,,0.0,0,原來在591租屋網出租租金14000元/月，議價後13500元/月。,RPOOMLTKNHHGFAU17DC
花蓮市,房地(土地+建物),花蓮縣花蓮市東興一街７９巷１８號１３樓之２,43.6,住,,,1110501,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911202,177.39999999999998,3,2,2,有,無,有,15000,85,,0.0,0,,RPTOMLTKNHHGFAU57CC
花蓮市,土地,福德段162地號,36.0,農,,,1110514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,11000,306,,0.0,0,,RPUOMLTKNHHGFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民德四街５９之３號,12.08,住,,,1110420,土地1建物1車位0,見其他登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0750318,49.01,2,1,2,有,無,無,15000,306,,0.0,0,,RPVOMLTKNHHGFAU77CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海八街５４巷６號,80.0,住,,,1110519,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0841205,161.9,4,2,3,有,無,有,13500,83,,0.0,0,水電瓦斯費、網路費由承租人負擔。,RPXPMLNLNHHGFAU57CC
花蓮市,房地(土地+建物),花蓮縣花蓮市上海街８１號３樓之３,10.08,商,,,1110515,土地1建物1車位0,三層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1080325,54.66,1,1,1,有,無,有,11000,201,,0.0,0,,RPVOMLNLNHHGFAU47EC
花蓮市,土地,福安段781地號,62.0,住,,,1110506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,7500,121,,0.0,0,其上有一間未辦保存登記建物,RPSNMLOLNHHGFAU07DC
花蓮市,房地(土地+建物),花蓮縣花蓮市中美三街６８號,24.63,其他,,,1110504,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830518,114.44,2,1,2,有,有,有,13500,118,,0.0,0,,RPTNMLOLNHHGFAU07CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里一街２號,40.0,商,,,1110505,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0870303,139.62,0,0,0,無,無,無,15000,107,,0.0,0,,RPXNMLOLNHHGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛四街１１６號二樓之五,8.06,住,,,1110505,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840919,40.730000000000004,1,0,1,有,有,有,7500,184,,0.0,0,,RPQNMLQLNHHGFAU96CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里八街３６號,117.0,住,,,1110504,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0791213,180.46,4,2,3,有,無,有,20000,111,,0.0,0,,RPWNMLQLNHHGFAU57CC
花蓮市,土地,四維段559-2地號,193.07,農,,,1110512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,24000,124,,0.0,0,其上有一棟未辦保存登記建物,RPXNMLQLNHHGFAU67CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉和平路一段１４９號２樓,76.66,住,,,1110524,土地1建物1車位0,全,3,透天厝,辦公室,鋼筋混凝土造,0960717,157.82,0,0,0,無,無,無,25000,158,,0.0,0,,RPSNMLRLNHHGFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市公正街３７號六樓之十四,5.69,住,,,1110516,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830630,37.629999999999995,1,0,1,有,有,無,9500,252,,0.0,0,,RPRNMLKMNHHGFAU56CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中美一街３號３樓之１,30.02,住,,,1110529,土地1建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821216,169.13,2,2,2,有,有,有,16000,95,,0.0,0,車位機械式已壞，無法使用租金含管理費,RPWNMLLMNHHGFAU17CC
壽豐鄉,土地,東明段36-6地號,66.0,,風景區,農牧用地,1110520,土地1建物0車位0,,,其他,,,,0.0,5,0,0,有,無,有,18000,273,,0.0,0,,RPXNMLLMNHHGFAU27CC
花蓮市,建物,花蓮縣花蓮市商校街１８４之１號,0.0,住,,,1110526,土地0建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760223,34.38,1,1,1,有,無,有,12000,349,,0.0,0,,RPPOMLLMNHHGFAU56CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街１９１號四樓之七,14.74,住,,,1110502,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850716,99.38,2,1,1,有,有,有,12000,121,,0.0,0,,RPSNMLLJOHHGFAU56CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路２號之１８,57.0,商,,,1110527,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0841227,195.05,5,2,3,有,無,有,16000,82,,0.0,0,,RPRPMLLJOHHGFAU66CC
