鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
屏東市,房地(土地+建物)+車位,屏東縣屏東市古松巷,27.1,,鄉村區,乙種建築用地,1110515,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.03,3,2,2,有,無,9200000,77239,坡道平面,13.75,1300000,,RPRNMLPKNHHGFAT66CB,屏東印象,A1棟06F號
九如鄉,房地(土地+建物),屏東縣九如鄉光復街121巷,95.93,住,,,1110514,土地6建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,151.93,4,2,4,有,無,8960000,58975,,0.0,0,,RPPNMLTKNHHGFAT86CB,星光大道2,B棟11號
九如鄉,房地(土地+建物),屏東縣九如鄉光復街121巷,95.93,住,,,1110514,土地6建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,151.93,4,2,4,有,無,8980000,59106,,0.0,0,,RPQNMLTKNHHGFAT96CB,星光大道,B棟1號
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬丹路二段470號旁,21.84,,鄉村區,乙種建築用地,1110514,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.43,3,2,2,有,無,5910000,57481,坡道平面,13.75,1100000,,RPPNMLNLNHHGFAT98CB,萬丹印象,G棟3號
屏東市,房地(土地+建物)+車位,屏東縣屏東市古松巷,22.48,,鄉村區,乙種建築用地,1110520,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.58,3,2,2,有,無,7850000,77213,坡道平面,13.75,1300000,,RPQNMLOLNHHGFAT56CB,屏東印象,B1棟05F號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口J20棟3樓,28.68,住,,,1110517,土地4建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.64,2,2,2,有,無,7780000,85834,,0.0,0,,RPPNMLQLNHHGFAT66CB,甲山林花園帝寶,J棟20號
屏東市,房地(土地+建物)+車位,屏東縣屏東市瑞中街瑞華街口D6棟,73.06,住,,,1110511,土地4建物1車位2,全,2,透天厝,住家用,鋼筋混凝土造,,271.21,0,0,0,無,無,25740000,91348,坡道平面,33.22,4000000,,RPQNMLQLNHHGFAT76CB,甲山林花園帝寶,D棟6號
屏東市,房地(土地+建物)+車位,屏東縣屏東市和平路,27.98,住,,,1110514,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,95.93,2,2,1,有,無,7800000,76705,一樓平面,11.19,1300000,,RPUNMLQLNHHGFAT17CB,長億君品,A2棟5樓號
九如鄉,房地(土地+建物),屏東縣九如鄉光復街121巷,95.93,住,,,1110521,土地6建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,151.93,4,2,4,有,無,8980000,59106,,0.0,0,,RPPNMLRLNHHGFAT76CB,星光大道,B棟2號
九如鄉,房地(土地+建物),屏東縣九如鄉光復街121巷,95.93,住,,,1110521,土地6建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,151.93,4,2,4,有,無,9000000,59238,,0.0,0,,RPQNMLRLNHHGFAT86CB,星光大道2,B棟18號
屏東市,房地(土地+建物)+車位,屏東縣屏東市民生東路11巷,27.56,,一般農業區,甲種建築用地,1110512,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.86,3,2,2,有,無,9950000,71570,坡道平面,27.0,1300000,,RPPNMLKMNHHGFAT78CB,中洲向山學,A棟2號
潮州鎮,房地(土地+建物),屏東縣潮州鎮復興路,127.28,,一般農業區,甲種建築用地,1110528,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,140.43,4,2,3,有,無,10420000,74201,,0.0,0,,RPQNMLKMNHHGFCT09CB,潮。中洲2,D棟15號
潮州鎮,房地(土地+建物),屏東縣潮州鎮復興路,98.1,,一般農業區,甲種建築用地,1110512,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,136.99,4,2,3,有,無,9020000,65844,,0.0,0,,RPPNMLLJOHHGFCT88CB,潮。中洲,C棟3號
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬丹路二段470號旁,21.83,,鄉村區,乙種建築用地,1110531,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.43,3,2,2,有,無,5960000,58078,坡道平面,13.75,1100000,,RPPNMLLJOHHGFAT68CB,萬丹印象,H棟5號
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬丹路二段470號旁,21.83,,鄉村區,乙種建築用地,1110531,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.43,3,2,2,有,無,5960000,58078,坡道平面,13.75,1100000,,RPQNMLLJOHHGFAT78CB,萬丹印象,H棟3號
