鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹東鎮,建物,新竹縣竹東鎮生產街７８巷３號２樓,0.0,住,,,1110429,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0861020,118.3,3,2,2,有,無,有,13000,110,,0.0,0,每月水電瓦斯費由承租人負擔。,RPUPMLNKNHHGFCJ88CC
竹北市,建物,新竹縣竹北市華興五街９０號,0.0,住,,,1110503,土地0建物1車位3,一層,13,店面(店鋪),商業用,鋼筋混凝土造,1030826,230.67000000000002,0,0,0,無,有,無,31000,134,坡道平面,0.0,0,,RPWNMLNKNHHGFBJ88DC
竹北市,建物,新竹縣竹北市成功十一街１２８號,0.0,住,,,1110505,土地0建物1車位0,一層,14,店面(店鋪),住商用,鋼筋混凝土造,1000128,178.24,0,0,0,無,有,無,50000,281,,0.0,0,前五年月租＄50000，後五年月租＄57000,RPPPMLQKNHHGFBJ58CC
竹北市,建物,新竹縣竹北市中華路明新巷６２號,0.0,,山坡地保育區,農牧用地,1110504,土地0建物0車位0,二層,3,套房(1房1廳1衛),農舍,鋼筋混凝土造,0960821,10.06,1,0,1,有,無,有,6000,596,,0.0,0,,RPQPMLQKNHHGFBJ68CC
竹北市,建物,新竹縣竹北市竹北里博愛街５３５之８號４樓,0.0,商,,,1110420,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900903,122.62,2,2,2,有,有,有,21000,171,,0.0,0,,RPTOMLRKNHHGFBJ98CC
竹北市,建物,新竹縣竹北市臺元街３０號３F~１及３０號５F~１,0.0,工,,,1110511,土地0建物2車位0,見其他登記事項,6,廠辦,工業用,鋼筋混凝土造,0900612,2802.04,0,0,0,無,有,無,740000,264,,0.0,0,,RPTNMLSKNHHGFBJ98CC
竹北市,建物,新竹縣竹北市十興路３１６號十二樓之六,0.0,商,,,1110504,土地0建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070920,118.34,2,1,1,有,有,有,25000,211,坡道平面,26.87,0,,RPPPMLSKNHHGFBJ78CC
竹東鎮,建物,新竹縣竹東鎮中興路二段１５２巷４８號二樓,0.0,,特定農業區,甲種建築用地,1110420,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890427,108.13,3,2,2,有,有,有,12500,116,,0.0,0,,RPPPMLSKNHHGFCJ88CC
湖口鄉,建物,新竹縣湖口鄉安宅一街９２號五樓,0.0,,工業區,丁種建築用地,1110515,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070524,96.02,2,2,2,有,有,有,15000,156,,0.0,0,水電瓦斯費及管理費2600元由承租人負擔。,RPSNMLTKNHHGFDJ56CC
新豐鄉,建物,新竹縣新豐鄉民安街７６號三樓,0.0,住,,,1110513,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101105,120.57000000000001,4,1,4,有,有,有,24000,199,,0.0,0,水電瓦斯費及每月管理費2800元由承租人負擔。,RPTNMLTKNHHGFDJ66CC
