編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPXPMLMJKHGGFAD67DA,23,9.48,共有部分,鋼筋混凝土造,87年2月19日,二十一層,,持分移轉
RPXPMLMJKHGGFAD67DA,23,25.67,住家用,鋼筋混凝土造,87年2月19日,二十一層,十三層 陽台 花台,全筆移轉
RPROMLOJKHGGFHD87DA,,272.72,集合住宅,鋼筋混凝土造,109年12月10日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPROMLOJKHGGFHD87DA,,.15,本共有部分之項目有管理室等１項,鋼筋混凝土造,109年12月10日,一層,,持分移轉
RPRNMLTJLHGGFDD97DA,27,32.18,住家用,鋼筋混凝土造,83年8月30日,七層,七層 陽台,全筆移轉
RPRNMLTJLHGGFDD97DA,27,14.28,共有部分,鋼筋混凝土造,83年8月30日,七層,,持分移轉
RPXNMLOJKHGGFHD38DA,,172.44,集合住宅,鋼筋混凝土造,109年12月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPXNMLOJKHGGFHD38DA,,.15,本共有部分之項目有管理室等１項,鋼筋混凝土造,109年12月10日,一層,,持分移轉
RPSOMLLJKHGGFCD17DA,39,70.77,住家用,鋼筋混凝土造,71年3月20日,五層,三層 陽台,全筆移轉
RPSOMLLJKHGGFCD17DA,39,6.01,共有部分,鋼筋混凝土造,71年3月20日,五層,,持分移轉
RPSOMLLJKHGGFCD17DA,39,5.34,共有部分,鋼筋混凝土造,71年3月20日,五層,,持分移轉
RPROMLTJLHGGFDD18EA,27,76.33,住家用,鋼筋混凝土造,82年10月19日,七層,二層 陽台 花台,全筆移轉
RPROMLTJLHGGFDD18EA,27,41.56,共有部分,鋼筋混凝土造,82年10月19日,七層,,持分移轉
RPSOMLOJKHGGFHD97DA,,284.87,集合住宅,鋼筋混凝土造,109年12月10日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPSOMLOJKHGGFHD97DA,,.15,本共有部分之項目有管理室等１項,鋼筋混凝土造,109年12月10日,一層,,持分移轉
RPOOMLOJKHGGFHD57DA,,188.68,集合住宅,鋼筋混凝土造,109年12月10日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPOOMLOJKHGGFHD57DA,,.15,本共有部分之項目有管理室等１項,鋼筋混凝土造,109年12月10日,一層,,持分移轉
