鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
頭份市,土地,尖山下段1082-3地號,327.38,,山坡地保育區,農牧用地,1100302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,396124,1210,,0.0,0,本件因係先成立唯一租賃契約在先後成立買賣關係.,RPUNMLSJLHGGFFK09DA,0.0,0.0,0.0,無,
三義鄉,土地,雙連潭段627-13地號,5268.0,,山坡地保育區,農牧用地,1100301,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,456,,0.0,0,,RPSNMLSJLHGGFEK78DA,0.0,0.0,0.0,無,
銅鑼鄉,土地,老雞隆段493地號,1588.0,,特定農業區,農牧用地,1100302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,1196,,0.0,0,,RPSNMLPJLHGGFEK48DA,0.0,0.0,0.0,無,
頭份市,房地(土地+建物),民族里８鄰民族路１２０號,118.19,住,,,1100201,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0691216,324.86,4,2,4,有,無,10000000,30782,,0.0,0,含地政士服務費；其他增建；急買急賣；,RPPOMLNJKHGGFFK08DA,293.87,4.71,26.28,無,
獅潭鄉,土地,八角林段702-77地號,2000.0,,山坡地保育區,林業用地,1100201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,190,,0.0,0,,RPQNMLSKKHGGFAK18DA,0.0,0.0,0.0,無,
頭屋鄉,土地,枋寮坑段377地號,23647.0,,山坡地保育區,林業用地,1100202,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,338,,0.0,0,未登記建物；,RPRNMLRKKHGGFBK28DA,0.0,0.0,0.0,無,
西湖鄉,土地,新五湖段1521地號,484.95,,特定農業區,農牧用地,1100202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,581940,1200,,0.0,0,,RPPNMLTKKHGGFEK58DA,0.0,0.0,0.0,無,
苑裡鎮,土地,房北段989地號,17.0,住,,,1100201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,14706,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLRKKHGGFCK78DA,0.0,0.0,0.0,無,
苗栗市,土地,文聖段1888地號,106.21,都市：其他:道路用地,,,1100203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3398720,32000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTKKHGGFBK38DA,0.0,0.0,0.0,無,
泰安鄉,土地,梅園段777地號,460.0,,山坡地保育區,農牧用地,1100201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,109,,0.0,0,,RPPNMLSKKHGGFAK08DA,0.0,0.0,0.0,無,
三灣鄉,土地,中山段560地號,49.73,住,,,1100202,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,54293,,0.0,0,未登記建物；,RPQOMLTKKHGGFFK88DA,0.0,0.0,0.0,無,0001
西湖鄉,土地,二湖段1652地號,877.2,,特定農業區,農牧用地,1100202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1040000,1186,,0.0,0,,RPTNMLPKKHGGFEK58DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物)+車位,正南里２７鄰南大路１號四樓之二,53.69,住,,,1100201,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090721,165.45,4,2,3,有,有,10660000,64430,一樓平面,0.0,0,,RPSNMLMLKHGGFDK18DA,106.19,0.0,12.21,有,
竹南鎮,土地,環市段242地號,95.0,,,,1100201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2375000,25000,,0.0,0,包含公共設施保留地用地；,RPVNMLLJKHGGFDK18DA,0.0,0.0,0.0,無,
頭屋鄉,房地(土地+建物),８鄰象山路１３０號,122.2,,山坡地保育區,丙種建築用地,1100201,土地1建物1車位0,全,,透天厝,住家用,加強磚造,0680813,306.87,4,1,3,有,無,1142000,3721,,0.0,0,本案買賣系屬父子間二親等買賣行為,RPSNMLKLKHGGFBK77DA,306.87,0.0,0.0,無,
三灣鄉,土地,大坪林段511-13地號,322.67,,山坡地保育區,林業用地,1100202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,190000,589,,0.0,0,,RPTOMLSKKHGGFFK09DA,0.0,0.0,0.0,無,0002
三灣鄉,土地,大坪林段511-14地號,3487.0,,山坡地保育區,林業用地,1100202,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1280000,367,,0.0,0,,RPUOMLSKKHGGFFK56DA,0.0,0.0,0.0,無,0003
大湖鄉,土地,大湖段1063-80地號,2002.0,,山坡地保育區,林業用地,1100207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,100,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJKHGGFAK08DA,0.0,0.0,0.0,無,0004
苗栗市,土地,文峰段258地號,427.55,都市：其他:道路用地,,,1100217,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1489542,3484,,0.0,0,包含公共設施保留地用地；,RPQNMLOLKHGGFBK97DA,0.0,0.0,0.0,無,
造橋鄉,土地,西坑段1079地號,1473.69,,山坡地保育區,農牧用地,1100205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,2171,,0.0,0,,RPRNMLPJKHGGFDK18DA,0.0,0.0,0.0,無,
卓蘭鎮,土地,上庄段726-5地號,95.72,,,,1100205,土地1建物1車位0,一層，二層，三層，屋頂突出物,三層,其他,住宅，樓梯間,鋼筋混凝土造,1070917,191.63,0,0,0,有,無,2895000,30244,,0.0,0,,RPRNMLOLKHGGFAK97DA,0.0,0.0,0.0,無,0005
卓蘭鎮,房地(土地+建物),上新里４鄰民有街８號,95.72,,,,1100205,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070917,191.63,4,1,3,有,無,4905000,25596,,0.0,0,,SPRNMLOLKHGGFAK08DA,178.04,0.0,13.59,無,0005
頭份市,房地(土地+建物),山下里６鄰山下街３２２號,116.06,農,,,1100207,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0891117,158.73,8,2,4,有,無,7100000,44730,,0.0,0,附全棟裝潢.,RPUNMLNLKHGGFFK68DA,142.56,6.93,9.24,無,
苗栗市,土地,南勢坑段下南勢坑小段635-27地號,574.0,,山坡地保育區,農牧用地,1100204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,4704,,0.0,0,,RPRNMLPLKHGGFBK28EA,0.0,0.0,0.0,無,0007
苗栗市,房地(土地+建物),府東路９５巷８之１號,32.12,住,,,1100206,土地1建物1車位0,全,,透天厝,,,,82.48,3,2,1,有,無,3800000,46072,,0.0,0,,RPVNMLTKKHGGFBK88DA,0.0,0.0,0.0,無,0008
造橋鄉,土地,大西段233地號,1209.0,,山坡地保育區,農牧用地,1100219,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,827,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLTKKHGGFDK68DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物),頂埔里１２鄰中華路２４６巷７號,150.91,工,,,1100204,土地1建物1車位0,全,三層,透天厝,住工用,鋼筋混凝土造,0810504,213.11,5,3,4,有,無,7880000,36976,,0.0,0,,RPPNMLQLKHGGFDK28DA,204.48,0.0,8.63,無,
苗栗市,土地,福星段田寮小段183地號,1592.0,,特定農業區,農牧用地,1100203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,4397,,0.0,0,,RPTNMLQLKHGGFBK48DA,0.0,0.0,0.0,無,
苑裡鎮,土地,新復南段358地號,1220.45,,特定農業區,農牧用地,1100217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3784000,3100,,0.0,0,,RPSNMLPLKHGGFCK38DA,0.0,0.0,0.0,無,
苗栗市,土地,福安段67地號,1.67,工,,,1100217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24215,14500,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOLKHGGFBK18EA,0.0,0.0,0.0,無,0009
南庄鄉,土地,北獅里興段獅頭驛小段34-3地號,201.5,,山坡地保育區,丙種建築用地,1100205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3150000,15633,,0.0,0,未登記建物；,RPPNMLPLKHGGFFK38DA,0.0,0.0,0.0,無,
頭份市,房地(土地+建物),東庄里７鄰八德一路６８巷４８號,68.03,工,,,1100201,土地2建物1車位0,全,三層,透天厝,住工用,鋼筋混凝土造,0810815,106.58,5,2,3,有,無,2500000,23457,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQLKHGGFFK48DA,102.69,1.95,1.95,無,
